wastage_id,item_id,location_id,wastage_date,wastage_time,quantity_wasted,unit_cost,total_loss_amount,wastage_reason,complexity_profile,reported_by
WAS-026279,ITEM-092,LOC-004,2025-05-12,23:04:00,6,7.2,43.2,EXPIRED_SHELF_LIFE,STANDARD,Kitchen Manager
WAS-026280,ITEM-027,LOC-010,2025-05-24,23:10:00,3,8.7,26.1,CUSTOMER_SEND_BACK,HIGH_WASTAGE,Line Supervisor
WAS-026281,ITEM-144,LOC-018,2025-06-20,14:16:00,9,2.6,23.4,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-026282,ITEM-062,LOC-017,2025-08-24,15:47:00,7,16.0,112.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-026283,ITEM-066,LOC-016,2025-11-16,14:53:00,8,16.8,134.4,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-026284,ITEM-064,LOC-020,2025-08-16,14:00:00,6,23.5,141.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-026285,ITEM-043,LOC-007,2025-01-31,14:09:00,4,8.5,34.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-026286,ITEM-119,LOC-019,2025-03-20,22:51:00,7,3.2,22.4,CUSTOMER_SEND_BACK,HIGH_WASTAGE,Kitchen Manager
WAS-026287,ITEM-051,LOC-019,2025-01-09,15:25:00,4,32.0,128.0,OVERPRODUCTION_UNSOLD,PROFITABLE_LOW_SELLING,Inventory Clerk
WAS-026288,ITEM-072,LOC-005,2025-10-17,14:42:00,5,17.5,87.5,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-026289,ITEM-039,LOC-010,2025-06-12,15:18:00,11,11.2,123.2,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-026290,ITEM-100,LOC-004,2025-06-05,23:10:00,3,5.0,15.0,CUSTOMER_SEND_BACK,STANDARD,Kitchen Manager
WAS-026291,ITEM-098,LOC-007,2025-12-14,23:16:00,3,6.8,20.4,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Line Supervisor
WAS-026292,ITEM-045,LOC-018,2025-05-19,23:51:00,12,12.0,144.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-026293,ITEM-082,LOC-011,2025-10-21,23:50:00,4,7.5,30.0,CUSTOMER_SEND_BACK,HIGH_WASTAGE,Inventory Clerk
WAS-026294,ITEM-084,LOC-001,2025-12-20,22:02:00,1,4.9,4.9,OVERPRODUCTION_UNSOLD,STANDARD,Inventory Clerk
WAS-026295,ITEM-072,LOC-004,2025-08-21,14:46:00,4,17.5,70.0,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Inventory Clerk
WAS-026296,ITEM-074,LOC-016,2025-12-23,15:04:00,12,12.0,144.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-026297,ITEM-072,LOC-001,2025-07-12,23:16:00,12,17.5,210.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-026298,ITEM-011,LOC-001,2025-06-27,22:15:00,3,9.8,29.4,PREPARATION_ERROR,HIGH_WASTAGE,Inventory Clerk
WAS-026299,ITEM-080,LOC-017,2025-05-18,14:47:00,8,5.4,43.2,EXPIRED_SHELF_LIFE,STANDARD,Kitchen Manager
WAS-026300,ITEM-066,LOC-002,2025-01-17,23:28:00,11,16.8,184.8,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-026301,ITEM-065,LOC-003,2025-11-30,14:01:00,12,15.0,180.0,PREPARATION_ERROR,HIGH_WASTAGE,Kitchen Manager
WAS-026302,ITEM-115,LOC-017,2025-09-14,15:02:00,2,3.0,6.0,OVERPRODUCTION_UNSOLD,STANDARD,Sous Chef
WAS-026303,ITEM-005,LOC-002,2025-01-11,14:11:00,6,11.5,69.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Line Supervisor
WAS-026304,ITEM-039,LOC-002,2025-06-18,22:05:00,9,11.2,100.8,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-026305,ITEM-019,LOC-008,2025-08-22,14:37:00,10,7.2,72.0,EXPIRED_SHELF_LIFE,STANDARD,Sous Chef
WAS-026306,ITEM-006,LOC-007,2025-09-16,14:07:00,11,10.2,112.2,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Line Supervisor
WAS-026307,ITEM-043,LOC-019,2025-09-30,14:20:00,6,8.5,51.0,EQUIPMENT_COOLER_FAILURE,HIGH_WASTAGE,Inventory Clerk
WAS-026308,ITEM-148,LOC-019,2025-11-16,23:36:00,4,4.1,16.4,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-026309,ITEM-043,LOC-011,2025-12-10,22:06:00,11,8.5,93.5,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-026310,ITEM-079,LOC-011,2025-04-10,15:38:00,7,5.0,35.0,EXPIRED_SHELF_LIFE,STANDARD,Line Supervisor
WAS-026311,ITEM-018,LOC-019,2025-06-10,23:26:00,3,11.5,34.5,OVERPRODUCTION_UNSOLD,PROFITABLE_LOW_SELLING,Kitchen Manager
WAS-026312,ITEM-074,LOC-011,2025-02-01,22:05:00,11,12.0,132.0,PREPARATION_ERROR,HIGH_WASTAGE,Line Supervisor
WAS-026313,ITEM-148,LOC-013,2025-12-13,23:14:00,10,4.1,41.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-026314,ITEM-045,LOC-003,2025-06-24,22:53:00,11,12.0,132.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-026315,ITEM-111,LOC-001,2025-12-03,22:31:00,5,3.2,16.0,EXPIRED_SHELF_LIFE,STANDARD,Kitchen Manager
WAS-026316,ITEM-148,LOC-005,2025-05-07,15:42:00,8,4.1,32.8,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Sous Chef
WAS-026317,ITEM-074,LOC-003,2025-03-22,14:15:00,6,12.0,72.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-026318,ITEM-045,LOC-003,2025-04-24,22:57:00,11,12.0,132.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-026319,ITEM-081,LOC-012,2025-08-26,23:08:00,10,6.2,62.0,EXPIRED_SHELF_LIFE,STANDARD,Inventory Clerk
WAS-026320,ITEM-110,LOC-004,2025-02-26,22:04:00,8,5.8,46.4,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-026321,ITEM-027,LOC-018,2025-12-04,14:10:00,6,8.7,52.2,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-026322,ITEM-066,LOC-018,2025-03-16,23:41:00,2,16.8,33.6,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-026323,ITEM-048,LOC-019,2025-02-10,14:24:00,1,26.0,26.0,PREPARATION_ERROR,STANDARD,Line Supervisor
WAS-026324,ITEM-043,LOC-004,2025-06-14,23:30:00,4,8.5,34.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-026325,ITEM-115,LOC-002,2025-03-15,23:27:00,4,3.0,12.0,PREPARATION_ERROR,STANDARD,Sous Chef
WAS-026326,ITEM-064,LOC-005,2025-01-15,14:29:00,11,23.5,258.5,PREPARATION_ERROR,HIGH_WASTAGE,Kitchen Manager
WAS-026327,ITEM-054,LOC-012,2025-07-05,22:43:00,2,23.0,46.0,EXPIRED_SHELF_LIFE,STANDARD,Sous Chef
WAS-026328,ITEM-074,LOC-009,2025-07-05,14:02:00,6,12.0,72.0,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Inventory Clerk
WAS-026329,ITEM-034,LOC-012,2025-08-14,23:44:00,4,9.8,39.2,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-026330,ITEM-037,LOC-013,2025-12-21,15:12:00,9,5.5,49.5,EXPIRED_SHELF_LIFE,PRICE_SENSITIVE,Kitchen Manager
WAS-026331,ITEM-069,LOC-013,2025-05-16,23:05:00,9,14.8,133.2,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-026332,ITEM-064,LOC-018,2025-01-31,23:46:00,6,23.5,141.0,EQUIPMENT_COOLER_FAILURE,HIGH_WASTAGE,Sous Chef
WAS-026333,ITEM-045,LOC-019,2025-12-30,22:34:00,6,12.0,72.0,CUSTOMER_SEND_BACK,HIGH_WASTAGE,Kitchen Manager
WAS-026334,ITEM-006,LOC-020,2025-09-10,23:17:00,7,10.2,71.4,CUSTOMER_SEND_BACK,HIGH_WASTAGE,Sous Chef
WAS-026335,ITEM-069,LOC-001,2025-09-28,22:53:00,8,14.8,118.4,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-026336,ITEM-108,LOC-012,2025-12-15,23:39:00,11,6.9,75.9,EXPIRED_SHELF_LIFE,POPULAR_LOW_MARGIN,Line Supervisor
WAS-026337,ITEM-112,LOC-002,2025-03-20,14:22:00,3,3.1,9.3,PREPARATION_ERROR,STANDARD,Kitchen Manager
WAS-026338,ITEM-039,LOC-004,2025-06-08,14:24:00,12,11.2,134.4,PREPARATION_ERROR,HIGH_WASTAGE,Kitchen Manager
WAS-026339,ITEM-074,LOC-005,2025-09-13,14:53:00,5,12.0,60.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Line Supervisor
WAS-026340,ITEM-113,LOC-020,2025-08-05,23:44:00,10,5.5,55.0,EXPIRED_SHELF_LIFE,PROFITABLE_LOW_SELLING,Kitchen Manager
WAS-026341,ITEM-064,LOC-010,2025-07-24,22:21:00,11,23.5,258.5,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-026342,ITEM-144,LOC-001,2025-11-26,23:11:00,6,2.6,15.6,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-026343,ITEM-126,LOC-010,2025-01-19,14:49:00,2,2.9,5.8,EXPIRED_SHELF_LIFE,STANDARD,Sous Chef
WAS-026344,ITEM-034,LOC-015,2025-06-26,14:53:00,9,9.8,88.2,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-026345,ITEM-040,LOC-008,2025-09-28,23:25:00,2,7.8,15.6,OVERPRODUCTION_UNSOLD,STANDARD,Inventory Clerk
WAS-026346,ITEM-027,LOC-017,2025-01-03,15:46:00,7,8.7,60.9,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-026347,ITEM-031,LOC-012,2025-05-26,22:15:00,10,12.0,120.0,EXPIRED_SHELF_LIFE,POPULAR_LOW_MARGIN,Kitchen Manager
WAS-026348,ITEM-128,LOC-005,2025-05-30,22:46:00,9,1.8,16.2,EXPIRED_SHELF_LIFE,STANDARD,Line Supervisor
WAS-026349,ITEM-144,LOC-006,2025-04-11,14:44:00,2,2.6,5.2,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-026350,ITEM-006,LOC-016,2025-08-11,23:27:00,5,10.2,51.0,CUSTOMER_SEND_BACK,HIGH_WASTAGE,Line Supervisor
WAS-026351,ITEM-074,LOC-007,2025-03-15,23:36:00,6,12.0,72.0,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Kitchen Manager
WAS-026352,ITEM-072,LOC-019,2025-10-28,22:40:00,4,17.5,70.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-026353,ITEM-062,LOC-009,2025-04-30,23:48:00,8,16.0,128.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-026354,ITEM-075,LOC-019,2025-04-03,22:02:00,12,16.5,198.0,PREPARATION_ERROR,HIGH_WASTAGE,Sous Chef
WAS-026355,ITEM-144,LOC-017,2025-03-15,23:04:00,11,2.6,28.6,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-026356,ITEM-027,LOC-019,2025-06-05,14:38:00,5,8.7,43.5,PREPARATION_ERROR,HIGH_WASTAGE,Line Supervisor
WAS-026357,ITEM-019,LOC-010,2025-10-15,15:15:00,4,7.2,28.8,PREPARATION_ERROR,STANDARD,Line Supervisor
WAS-026358,ITEM-005,LOC-017,2025-11-30,22:33:00,4,11.5,46.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-026359,ITEM-061,LOC-014,2025-02-01,14:39:00,4,18.5,74.0,OVERPRODUCTION_UNSOLD,PROFITABLE_LOW_SELLING,Inventory Clerk
WAS-026360,ITEM-053,LOC-014,2025-02-21,14:19:00,2,13.8,27.6,OVERPRODUCTION_UNSOLD,STANDARD,Sous Chef
WAS-026361,ITEM-065,LOC-020,2025-09-05,14:33:00,11,15.0,165.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-026362,ITEM-069,LOC-015,2025-10-13,23:32:00,3,14.8,44.4,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-026363,ITEM-094,LOC-019,2025-03-13,14:58:00,2,5.8,11.6,OVERPRODUCTION_UNSOLD,STANDARD,Sous Chef
WAS-026364,ITEM-062,LOC-007,2025-12-23,15:36:00,6,16.0,96.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-026365,ITEM-051,LOC-016,2025-09-03,22:38:00,1,32.0,32.0,OVERPRODUCTION_UNSOLD,PROFITABLE_LOW_SELLING,Inventory Clerk
WAS-026366,ITEM-110,LOC-020,2025-01-22,15:09:00,12,5.8,69.6,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-026367,ITEM-111,LOC-009,2025-04-25,14:39:00,2,3.2,6.4,OVERPRODUCTION_UNSOLD,STANDARD,Kitchen Manager
WAS-026368,ITEM-039,LOC-019,2025-03-29,22:59:00,7,11.2,78.4,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-026369,ITEM-046,LOC-017,2025-10-11,23:34:00,11,24.5,269.5,EXPIRED_SHELF_LIFE,STANDARD,Line Supervisor
WAS-026370,ITEM-110,LOC-019,2025-06-20,23:08:00,7,5.8,40.6,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-026371,ITEM-011,LOC-020,2025-07-16,23:01:00,4,9.8,39.2,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-026372,ITEM-049,LOC-012,2025-03-14,23:52:00,3,19.5,58.5,EXPIRED_SHELF_LIFE,STANDARD,Kitchen Manager
WAS-026373,ITEM-066,LOC-002,2025-03-13,23:54:00,11,16.8,184.8,EQUIPMENT_COOLER_FAILURE,HIGH_WASTAGE,Line Supervisor
WAS-026374,ITEM-029,LOC-004,2025-02-28,22:04:00,2,14.5,29.0,CUSTOMER_SEND_BACK,PROFITABLE_LOW_SELLING,Sous Chef
WAS-026375,ITEM-027,LOC-008,2025-12-29,14:36:00,4,8.7,34.8,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-026376,ITEM-065,LOC-011,2025-03-23,15:28:00,3,15.0,45.0,PREPARATION_ERROR,HIGH_WASTAGE,Sous Chef
WAS-026377,ITEM-093,LOC-011,2025-04-27,22:38:00,10,4.2,42.0,EXPIRED_SHELF_LIFE,STANDARD,Line Supervisor
WAS-026378,ITEM-110,LOC-012,2025-04-17,15:43:00,10,5.8,58.0,PREPARATION_ERROR,HIGH_WASTAGE,Line Supervisor
WAS-026379,ITEM-148,LOC-005,2025-07-17,22:58:00,5,4.1,20.5,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Line Supervisor
WAS-026380,ITEM-010,LOC-018,2025-09-29,15:46:00,4,7.0,28.0,PREPARATION_ERROR,STANDARD,Inventory Clerk
WAS-026381,ITEM-034,LOC-015,2025-10-01,14:13:00,9,9.8,88.2,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-026382,ITEM-094,LOC-017,2025-05-06,14:36:00,3,5.8,17.4,PREPARATION_ERROR,STANDARD,Line Supervisor
WAS-026383,ITEM-071,LOC-009,2025-03-22,15:09:00,10,9.5,95.0,PREPARATION_ERROR,HIGH_WASTAGE,Inventory Clerk
WAS-026384,ITEM-050,LOC-004,2025-01-02,23:30:00,1,14.5,14.5,PREPARATION_ERROR,STANDARD,Inventory Clerk
WAS-026385,ITEM-034,LOC-014,2025-03-05,22:26:00,6,9.8,58.8,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Inventory Clerk
WAS-026386,ITEM-043,LOC-009,2025-04-30,22:25:00,11,8.5,93.5,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Line Supervisor
WAS-026387,ITEM-065,LOC-009,2025-09-24,23:29:00,9,15.0,135.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-026388,ITEM-027,LOC-017,2025-02-24,22:02:00,5,8.7,43.5,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Line Supervisor
WAS-026389,ITEM-146,LOC-012,2025-09-15,15:48:00,10,3.4,34.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-026390,ITEM-014,LOC-007,2025-05-10,23:03:00,11,4.5,49.5,EXPIRED_SHELF_LIFE,STANDARD,Line Supervisor
WAS-026391,ITEM-148,LOC-012,2025-11-09,23:50:00,12,4.1,49.2,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-026392,ITEM-110,LOC-012,2025-10-01,15:29:00,4,5.8,23.2,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-026393,ITEM-064,LOC-006,2025-12-27,22:37:00,12,23.5,282.0,PREPARATION_ERROR,HIGH_WASTAGE,Line Supervisor
WAS-026394,ITEM-088,LOC-016,2025-03-27,14:19:00,9,3.2,28.8,EXPIRED_SHELF_LIFE,PRICE_SENSITIVE,Line Supervisor
WAS-026395,ITEM-080,LOC-002,2025-01-27,15:40:00,3,5.4,16.2,OVERCOOKED_OR_BURNT,STANDARD,Line Supervisor
WAS-026396,ITEM-034,LOC-010,2025-09-30,14:07:00,12,9.8,117.6,PREPARATION_ERROR,HIGH_WASTAGE,Kitchen Manager
WAS-026397,ITEM-054,LOC-004,2025-08-22,23:41:00,4,23.0,92.0,PREPARATION_ERROR,STANDARD,Line Supervisor
WAS-026398,ITEM-069,LOC-005,2025-02-23,14:52:00,9,14.8,133.2,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-026399,ITEM-076,LOC-005,2025-05-25,23:01:00,5,8.8,44.0,EXPIRED_SHELF_LIFE,POPULAR_LOW_MARGIN,Inventory Clerk
WAS-026400,ITEM-071,LOC-007,2025-09-08,22:52:00,12,9.5,114.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-026401,ITEM-066,LOC-002,2025-09-19,23:22:00,6,16.8,100.8,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-026402,ITEM-065,LOC-019,2025-12-19,15:56:00,2,15.0,30.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-026403,ITEM-067,LOC-018,2025-05-14,23:20:00,11,16.0,176.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Line Supervisor
WAS-026404,ITEM-065,LOC-007,2025-12-12,14:18:00,11,15.0,165.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-026405,ITEM-071,LOC-014,2025-08-18,23:52:00,3,9.5,28.5,CUSTOMER_SEND_BACK,HIGH_WASTAGE,Line Supervisor
WAS-026406,ITEM-119,LOC-015,2025-05-27,23:12:00,3,3.2,9.6,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-026407,ITEM-075,LOC-020,2025-08-24,23:09:00,9,16.5,148.5,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-026408,ITEM-086,LOC-015,2025-03-31,23:55:00,10,10.2,102.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-026409,ITEM-074,LOC-020,2025-08-02,15:26:00,12,12.0,144.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-026410,ITEM-078,LOC-014,2025-08-02,22:23:00,8,7.8,62.4,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-026411,ITEM-072,LOC-003,2025-01-07,15:56:00,11,17.5,192.5,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-026412,ITEM-005,LOC-003,2025-09-19,23:05:00,3,11.5,34.5,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-026413,ITEM-150,LOC-012,2025-09-11,22:33:00,11,1.8,19.8,EXPIRED_SHELF_LIFE,STANDARD,Sous Chef
WAS-026414,ITEM-005,LOC-002,2025-05-23,15:44:00,6,11.5,69.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-026415,ITEM-063,LOC-004,2025-10-21,14:54:00,12,16.2,194.4,EXPIRED_SHELF_LIFE,STANDARD,Kitchen Manager
WAS-026416,ITEM-013,LOC-008,2025-07-03,15:03:00,10,5.5,55.0,EXPIRED_SHELF_LIFE,STANDARD,Kitchen Manager
WAS-026417,ITEM-011,LOC-009,2025-10-01,23:53:00,2,9.8,19.6,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-026418,ITEM-099,LOC-003,2025-06-12,23:55:00,5,5.2,26.0,EXPIRED_SHELF_LIFE,STANDARD,Kitchen Manager
WAS-026419,ITEM-065,LOC-003,2025-10-28,15:10:00,6,15.0,90.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-026420,ITEM-102,LOC-011,2025-06-06,14:46:00,4,5.6,22.4,OVERPRODUCTION_UNSOLD,STANDARD,Sous Chef
WAS-026421,ITEM-043,LOC-006,2025-11-21,15:25:00,8,8.5,68.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-026422,ITEM-040,LOC-001,2025-12-10,15:14:00,6,7.8,46.8,EXPIRED_SHELF_LIFE,STANDARD,Sous Chef
WAS-026423,ITEM-039,LOC-009,2025-09-11,22:22:00,9,11.2,100.8,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Inventory Clerk
WAS-026424,ITEM-075,LOC-012,2025-02-01,15:52:00,6,16.5,99.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-026425,ITEM-108,LOC-013,2025-04-04,23:29:00,2,6.9,13.8,OVERPRODUCTION_UNSOLD,POPULAR_LOW_MARGIN,Inventory Clerk
WAS-026426,ITEM-066,LOC-014,2025-09-18,14:43:00,5,16.8,84.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-026427,ITEM-062,LOC-008,2025-06-21,23:02:00,5,16.0,80.0,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Sous Chef
WAS-026428,ITEM-148,LOC-015,2025-04-08,23:23:00,3,4.1,12.3,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-026429,ITEM-018,LOC-010,2025-02-19,22:22:00,4,11.5,46.0,OVERPRODUCTION_UNSOLD,PROFITABLE_LOW_SELLING,Kitchen Manager
WAS-026430,ITEM-067,LOC-019,2025-08-22,15:52:00,9,16.0,144.0,CUSTOMER_SEND_BACK,HIGH_WASTAGE,Sous Chef
WAS-026431,ITEM-064,LOC-006,2025-12-04,14:48:00,12,23.5,282.0,EQUIPMENT_COOLER_FAILURE,HIGH_WASTAGE,Line Supervisor
WAS-026432,ITEM-011,LOC-016,2025-09-07,23:41:00,3,9.8,29.4,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-026433,ITEM-043,LOC-010,2025-01-21,23:16:00,3,8.5,25.5,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Line Supervisor
WAS-026434,ITEM-005,LOC-013,2025-06-16,15:13:00,6,11.5,69.0,PREPARATION_ERROR,HIGH_WASTAGE,Kitchen Manager
WAS-026435,ITEM-119,LOC-008,2025-03-26,14:04:00,10,3.2,32.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-026436,ITEM-074,LOC-004,2025-12-21,23:15:00,2,12.0,24.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-026437,ITEM-108,LOC-008,2025-09-18,23:22:00,1,6.9,6.9,OVERPRODUCTION_UNSOLD,POPULAR_LOW_MARGIN,Inventory Clerk
WAS-026438,ITEM-069,LOC-008,2025-06-10,15:11:00,10,14.8,148.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-026439,ITEM-074,LOC-011,2025-07-18,14:17:00,9,12.0,108.0,PREPARATION_ERROR,HIGH_WASTAGE,Line Supervisor
WAS-026440,ITEM-083,LOC-001,2025-08-24,23:55:00,4,4.8,19.2,OVERPRODUCTION_UNSOLD,PRICE_SENSITIVE,Inventory Clerk
WAS-026441,ITEM-128,LOC-011,2025-10-07,22:33:00,2,1.8,3.6,PREPARATION_ERROR,STANDARD,Inventory Clerk
WAS-026442,ITEM-011,LOC-005,2025-04-28,22:29:00,7,9.8,68.6,EQUIPMENT_COOLER_FAILURE,HIGH_WASTAGE,Sous Chef
WAS-026443,ITEM-051,LOC-015,2025-04-28,15:57:00,2,32.0,64.0,CUSTOMER_SEND_BACK,PROFITABLE_LOW_SELLING,Kitchen Manager
WAS-026444,ITEM-085,LOC-009,2025-02-08,14:48:00,2,9.8,19.6,OVERPRODUCTION_UNSOLD,STANDARD,Line Supervisor
WAS-026445,ITEM-146,LOC-011,2025-03-13,15:35:00,11,3.4,37.4,PREPARATION_ERROR,HIGH_WASTAGE,Inventory Clerk
WAS-026446,ITEM-148,LOC-011,2025-09-28,22:27:00,2,4.1,8.2,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-026447,ITEM-077,LOC-015,2025-11-22,14:10:00,4,5.2,20.8,PREPARATION_ERROR,STANDARD,Kitchen Manager
WAS-026448,ITEM-030,LOC-012,2025-01-05,22:28:00,2,5.5,11.0,OVERPRODUCTION_UNSOLD,STANDARD,Sous Chef
WAS-026449,ITEM-019,LOC-014,2025-08-03,15:05:00,2,7.2,14.4,OVERPRODUCTION_UNSOLD,STANDARD,Sous Chef
WAS-026450,ITEM-144,LOC-006,2025-05-08,23:56:00,4,2.6,10.4,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-026451,ITEM-065,LOC-016,2025-10-03,14:00:00,10,15.0,150.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-026452,ITEM-030,LOC-013,2025-03-17,15:19:00,1,5.5,5.5,OVERPRODUCTION_UNSOLD,STANDARD,Line Supervisor
WAS-026453,ITEM-144,LOC-005,2025-08-24,14:57:00,6,2.6,15.6,PREPARATION_ERROR,HIGH_WASTAGE,Inventory Clerk
WAS-026454,ITEM-013,LOC-018,2025-10-04,15:48:00,4,5.5,22.0,OVERPRODUCTION_UNSOLD,STANDARD,Sous Chef
