order_date,item_name,actual_demand,predicted_demand,forecast_error,granularity
2025-12-18,Green Goddess Farro Bowl,16.0,20.18,-4.18,Menu Items
2025-12-18,Grilled Halloumi Flatbread,12.0,17.4,-5.4,Menu Items
2025-12-18,Grilled Yellowfin Ahi Tuna Steak,23.0,13.57,9.43,Menu Items
2025-12-18,Handcrafted Lobster Ravioli,16.0,17.79,-1.79,Menu Items
2025-12-18,Heirloom Tomato Bruschetta,44.0,36.65,7.35,Menu Items
2025-12-18,Hibiscus Berry Botanical Fizz (Mocktail),32.0,31.16,0.84,Menu Items
2025-12-18,Jackfruit Smoky Carnitas Tacos,26.0,27.55,-1.55,Menu Items
2025-12-18,Jumbo Lump Crab Cakes (2pcs),16.0,15.25,0.75,Menu Items
2025-12-18,Kale Tahini Caesar Roasted Chickpeas,25.0,27.24,-2.24,Menu Items
2025-12-18,Key Lime Tart Graham Crust,32.0,25.92,6.08,Menu Items
2025-12-18,Korean Gochujang Crispy Tofu,23.0,22.11,0.89,Menu Items
2025-12-18,Lasagna Bolognese Al Forno,29.0,31.47,-2.47,Menu Items
2025-12-18,Lentil Shepherd's Pie Sweet Potato,18.0,16.93,1.07,Menu Items
2025-12-18,Linguine alle Vongole (Clams),12.0,13.89,-1.89,Menu Items
2025-12-18,Loaded Queso Nachos,53.0,43.03,9.97,Menu Items
2025-12-18,Margherita Sourdough Pizza,70.0,56.69,13.31,Menu Items
2025-12-18,Matcha Green Tea Crepe Cake,22.0,17.44,4.56,Menu Items
2025-12-18,Mediterranean Quinoa Crunch Bowl,40.0,36.13,3.87,Menu Items
2025-12-18,Molten Chocolate Lava Cake,39.0,49.99,-10.99,Menu Items
2025-12-18,Mushroom & Walnut Bolognese,18.0,23.14,-5.14,Menu Items
2025-12-18,New York Style Cheesecake,49.0,50.58,-1.58,Menu Items
2025-12-18,Nitro Cold Brew Sweet Cream,53.0,51.23,1.77,Menu Items
2025-12-18,Organic Earl Grey Loose Leaf Tea,44.0,33.15,10.85,Menu Items
2025-12-18,Pacific Black Cod Miso Glaze,9.0,9.62,-0.62,Menu Items
2025-12-18,Pan-Roasted Duck Breast Plum Glaze,14.0,10.51,3.49,Menu Items
2025-12-18,Pan-Seared Chilean Sea Bass,12.0,10.65,1.35,Menu Items
2025-12-18,Pecan Pie Bourbon Whipped Cream,16.0,20.12,-4.12,Menu Items
2025-12-18,Pepper-Crusted Bison Tenderloin,1.0,3.47,-2.47,Menu Items
2025-12-18,Philly Ribeye Cheesesteak,32.0,31.08,0.92,Menu Items
2025-12-18,Portobello Mushroom Swiss Burger,22.0,19.01,2.99,Menu Items
2025-12-18,Prime Wagyu Truffle Burger,7.0,12.15,-5.15,Menu Items
2025-12-18,Prosciutto e Rucola Pizza,30.0,25.74,4.26,Menu Items
2025-12-18,Quattro Formaggi Bianca,44.0,35.17,8.83,Menu Items
2025-12-18,Rare Blue Mountain Jamaican Pour-Over,5.0,3.72,1.28,Menu Items
2025-12-18,Rare Japanese Whisky Flight (3-pour),11.0,3.74,7.26,Menu Items
2025-12-18,Red Sangria Pitcher (House Wine),33.0,27.92,5.08,Menu Items
2025-12-18,Reserve Osetra Caviar Blinis,3.0,3.53,-0.53,Menu Items
2025-12-18,Roasted Beet & Goat Cheese Bowl,28.0,24.96,3.04,Menu Items
2025-12-18,Roasted Eggplant Harissa Shakshuka,14.0,20.0,-6.0,Menu Items
2025-12-18,Roasted Veal Chop Chanterelles,6.0,3.81,2.19,Menu Items
2025-12-18,Salted Caramel Creme Brulee,28.0,36.35,-8.35,Menu Items
2025-12-18,Seafood Bouillabaisse Saffron Rouille,9.0,9.38,-0.38,Menu Items
2025-12-18,Seafood Paella Valenciana,16.0,19.87,-3.87,Menu Items
2025-12-18,Seared Diver Scallops Sweet Corn,20.0,11.8,8.2,Menu Items
2025-12-18,Sesame Ahi Tuna Poke Bowl,41.0,33.02,7.98,Menu Items
2025-12-18,Signature Smoked Old Fashioned,25.0,41.19,-16.19,Menu Items
2025-12-18,Simple Garden House Salad,39.0,43.78,-4.78,Menu Items
2025-12-18,Slow-Braised Beef Short Ribs,29.0,29.49,-0.49,Menu Items
2025-12-18,Slow-Braised Wild Boar Pappardelle,15.0,21.21,-6.21,Menu Items
2025-12-18,Smoked Bone-in Kurobuta Pork Chop,14.0,16.7,-2.7,Menu Items
2025-12-18,Smoked Brisket Panini,25.0,23.96,1.04,Menu Items
2025-12-18,Smoked Duck Croquettes,20.0,22.83,-2.83,Menu Items
2025-12-18,Smoked Rosemary Paloma Tequila,30.0,33.81,-3.81,Menu Items
2025-12-18,Soft-Shell Crab Sliders,12.0,9.17,2.83,Menu Items
2025-12-18,Southwest Chipotle Chicken Bowl,30.0,37.69,-7.69,Menu Items
2025-12-18,Spaghetti All'Amatriciana,36.0,41.71,-5.71,Menu Items
2025-12-18,Spanakopita Herb Triangles,20.0,19.42,0.58,Menu Items
2025-12-18,Sparkling San Pellegrino (750ml),37.0,33.69,3.31,Menu Items
2025-12-18,Spiced Masala Chai Latte,38.0,32.43,5.57,Menu Items
2025-12-18,Spicy Diavola Pizza,23.0,39.66,-16.66,Menu Items
2025-12-18,Spicy Nashville Hot Chicken Bun,27.0,43.26,-16.26,Menu Items
2025-12-18,Spicy Passionfruit Mezcalita,31.0,36.29,-5.29,Menu Items
2025-12-18,Spicy Tofu Peanut Noodle Bowl,32.0,29.28,2.72,Menu Items
2025-12-18,Spicy Tuna Crispy Rice,24.0,26.03,-2.03,Menu Items
2025-12-18,Steak Frites Garlic Herb Butter,34.0,44.12,-10.12,Menu Items
2025-12-18,Steakhouse Flat Iron Chimichurri,25.0,31.84,-6.84,Menu Items
2025-12-18,Steamed Blue Mussels White Wine,19.0,21.97,-2.97,Menu Items
2025-12-18,Strawberry Basil Smash Lemonade (Mocktail),38.0,31.99,6.01,Menu Items
2025-12-18,Strawberry Gorgonzola Pecan Salad,35.0,25.42,9.58,Menu Items
2025-12-18,Thai Coconut Green Curry Tofu,19.0,27.44,-8.44,Menu Items
2025-12-18,Thai Crunch Peanut Chicken Salad,31.0,30.42,0.58,Menu Items
2025-12-18,Traditional Italian Tiramisu,36.0,43.22,-7.22,Menu Items
2025-12-18,Truffle Lobster Roll,9.0,6.12,2.88,Menu Items
2025-12-18,Truffle Whipped Burrata,25.0,31.12,-6.12,Menu Items
2025-12-18,Truffle Wild Mushroom Risotto,24.0,25.25,-1.25,Menu Items
2025-12-18,Truffled Wild Mushroom Gnocchi,31.0,26.13,4.87,Menu Items
2025-12-18,USDA Prime Center-Cut Filet Mignon (8oz),19.0,24.11,-5.11,Menu Items
2025-12-18,Vanilla Bean Oat Milk Latte,76.0,53.46,22.54,Menu Items
2025-12-18,Vintage Champagne Berry Float,2.0,4.26,-2.26,Menu Items
2025-12-18,Warm Apple Cinnamon Crisp,18.0,30.8,-12.8,Menu Items
2025-12-18,Warm Churros with Spiced Dulce,36.0,35.66,0.34,Menu Items
2025-12-18,Warm Roasted Butternut Squash Bowl,16.0,13.19,2.81,Menu Items
2025-12-18,Whole Grilled Red Snapper Mojo,7.0,6.17,0.83,Menu Items
2025-12-18,Wild Alaskan Salmon Tartare,16.0,11.43,4.57,Menu Items
2025-12-18,Wild King Salmon Lemon Herb,39.0,30.91,8.09,Menu Items
2025-12-18,Wild Rice & Avocado Harvest Bowl,17.0,27.07,-10.07,Menu Items
2025-12-18,Yuzu Lavender Gin Tonic,36.0,32.69,3.31,Menu Items
2025-12-18,Zero-Proof Cucumber Mint Cooler,12.0,32.02,-20.02,Menu Items
2025-12-19,A5 Miyazaki Japanese Wagyu (4oz),4.0,3.91,0.09,Menu Items
2025-12-19,Acai Berry Superfood Smoothie,24.0,32.99,-8.99,Menu Items
2025-12-19,Affogato al Caffe Espresso Scoop,45.0,54.96,-9.96,Menu Items
2025-12-19,Aperol Spritz Prosecco Orange,51.0,56.61,-5.61,Menu Items
2025-12-19,Artisanal Kombucha Peach Ginger,38.0,33.52,4.48,Menu Items
2025-12-19,Artisanal Macaron Assortment (6pcs),29.0,32.67,-3.67,Menu Items
2025-12-19,Artisanal Vegan Charcuterie Board,2.0,10.43,-8.43,Menu Items
2025-12-19,Avocado Supergreen Toast Sourdough,51.0,48.55,2.45,Menu Items
2025-12-19,BBQ Glazed St. Louis Ribs (Full),37.0,36.35,0.65,Menu Items
2025-12-19,BBQ Pulled Pork Brioche,50.0,47.18,2.82,Menu Items
2025-12-19,Bacon Wrapped Stuffed Dates,29.0,32.57,-3.57,Menu Items
2025-12-19,Belgian Hot Chocolate Marshmallows,35.0,37.16,-2.16,Menu Items
2025-12-19,Beyond Meat Gourmet Burger,54.0,50.97,3.03,Menu Items
2025-12-19,Bistro Hanger Steak Shallot Jus,23.0,31.53,-8.53,Menu Items
2025-12-19,Black Angus Bacon Cheddar,67.0,57.54,9.46,Menu Items
2025-12-19,Black Truffle Infused Manhattan,4.0,7.02,-3.02,Menu Items
2025-12-19,Black Truffle Tagliolini Caviar,3.0,7.46,-4.46,Menu Items
2025-12-19,Blackened Salmon Cobb Salad,37.0,42.59,-5.59,Menu Items
2025-12-19,Burrata Caprese Heirloom Salad,32.0,32.39,-0.39,Menu Items
2025-12-19,Burrata Caprese Pizza,45.0,32.64,12.36,Menu Items
2025-12-19,Butter Poached Maine Lobster Tail,22.0,9.99,12.01,Menu Items
2025-12-19,Calabrian Sausage Rigatoni,35.0,45.32,-10.32,Menu Items
2025-12-19,California Turkey Avocado Club,27.0,34.84,-7.84,Menu Items
2025-12-19,Caramel Macchiato Sea Salt,57.0,70.06,-13.06,Menu Items
2025-12-19,Ceremonial Iced Matcha Latte,46.0,53.88,-7.88,Menu Items
2025-12-19,Chipotle Fish Tacos (3pcs),39.0,31.67,7.33,Menu Items
2025-12-19,Classic BLT Sourdough,33.0,48.65,-15.65,Menu Items
2025-12-19,Classic Buffalo Chicken Wings,71.0,74.96,-3.96,Menu Items
2025-12-19,Classic Fish & Chips Tartar,60.0,66.47,-6.47,Menu Items
2025-12-19,Classic Greek Village Salad,39.0,47.32,-8.32,Menu Items
2025-12-19,Classic Madagascar Vanilla Bean Gelato,68.0,65.29,2.71,Menu Items
2025-12-19,Classic Moscow Mule Copper Mug,58.0,57.32,0.68,Menu Items
2025-12-19,Coffee-Crusted Prime Ribeye (14oz),25.0,23.56,1.44,Menu Items
2025-12-19,Cold Pressed Green Detox Juice,29.0,24.91,4.09,Menu Items
2025-12-19,Colorado Rosemary Lamb Chops,20.0,17.98,2.02,Menu Items
2025-12-19,Creamy Cashew Alfredo Tagliatelle,21.0,31.85,-10.85,Menu Items
2025-12-19,Creamy Fettuccine Alfredo,48.0,65.63,-17.63,Menu Items
2025-12-19,Crispy Buttermilk Chicken Sandwich,78.0,72.67,5.33,Menu Items
2025-12-19,Crispy Calamari Fritti,39.0,43.1,-4.1,Menu Items
2025-12-19,Crispy Cauliflower Buffalo Bites,47.0,47.18,-0.18,Menu Items
2025-12-19,Crispy Falafel Mezze Platter,34.0,39.93,-5.93,Menu Items
2025-12-19,Crispy Parmesan Truffle Fries,67.0,77.27,-10.27,Menu Items
2025-12-19,Crispy Skin Mediterranean Branzino,9.0,19.4,-10.4,Menu Items
2025-12-19,Cubano Roast Pork Sandwich,12.0,30.47,-18.47,Menu Items
2025-12-19,Dark Chocolate Souffle Grand Marnier,9.0,7.54,1.46,Menu Items
2025-12-19,DineIQ House Draft Lager (Pint),67.0,83.57,-16.57,Menu Items
2025-12-19,DineIQ House Drip Roast Coffee,83.0,90.46,-7.46,Menu Items
2025-12-19,DineIQ Signature Caesar Salad,71.0,69.49,1.51,Menu Items
2025-12-19,DineIQ Smash Double Cheeseburger,75.0,83.74,-8.74,Menu Items
2025-12-19,Double Espresso Single Origin,63.0,74.18,-11.18,Menu Items
2025-12-19,Double Pepperoni Hot Honey Pizza,53.0,82.74,-29.74,Menu Items
2025-12-19,Dry-Aged Bone-in NY Strip (16oz),19.0,18.03,0.97,Menu Items
2025-12-19,Dry-Aged Tomahawk Ribeye (36oz),5.0,4.42,0.58,Menu Items
2025-12-19,Elderflower French 75 Champagne,45.0,46.91,-1.91,Menu Items
2025-12-19,Espresso Martini Vanilla Foam,65.0,58.26,6.74,Menu Items
2025-12-19,Fresh Squeezed Orange Juice,38.0,55.49,-17.49,Menu Items
2025-12-19,Fresh Wild Berry Pavlova,20.0,21.92,-1.92,Menu Items
2025-12-19,Fried Softshell Crab Basket,16.0,15.89,0.11,Menu Items
2025-12-19,Garlic Butter Tiger Prawns Skewer,30.0,34.89,-4.89,Menu Items
2025-12-19,Garlic Herb Breadsticks,62.0,73.46,-11.46,Menu Items
2025-12-19,Golden Mozzarella Sticks,58.0,66.38,-8.38,Menu Items
2025-12-19,Golden Turmeric Lentil Soup Bowl,40.0,48.94,-8.94,Menu Items
2025-12-19,Green Goddess Farro Bowl,19.0,30.18,-11.18,Menu Items
2025-12-19,Grilled Halloumi Flatbread,18.0,23.25,-5.25,Menu Items
2025-12-19,Grilled Yellowfin Ahi Tuna Steak,19.0,18.49,0.51,Menu Items
2025-12-19,Handcrafted Lobster Ravioli,22.0,23.94,-1.94,Menu Items
2025-12-19,Heirloom Tomato Bruschetta,38.0,50.09,-12.09,Menu Items
2025-12-19,Hibiscus Berry Botanical Fizz (Mocktail),38.0,43.61,-5.61,Menu Items
2025-12-19,Jackfruit Smoky Carnitas Tacos,32.0,38.65,-6.65,Menu Items
2025-12-19,Jumbo Lump Crab Cakes (2pcs),37.0,21.3,15.7,Menu Items
2025-12-19,Kale Tahini Caesar Roasted Chickpeas,34.0,36.33,-2.33,Menu Items
2025-12-19,Key Lime Tart Graham Crust,38.0,36.06,1.94,Menu Items
2025-12-19,Korean Gochujang Crispy Tofu,21.0,31.35,-10.35,Menu Items
2025-12-19,Lasagna Bolognese Al Forno,51.0,41.46,9.54,Menu Items
2025-12-19,Lentil Shepherd's Pie Sweet Potato,9.0,22.64,-13.64,Menu Items
2025-12-19,Linguine alle Vongole (Clams),12.0,19.84,-7.84,Menu Items
2025-12-19,Loaded Queso Nachos,57.0,55.82,1.18,Menu Items
2025-12-19,Margherita Sourdough Pizza,101.0,83.27,17.73,Menu Items
2025-12-19,Matcha Green Tea Crepe Cake,18.0,23.42,-5.42,Menu Items
2025-12-19,Mediterranean Quinoa Crunch Bowl,44.0,49.48,-5.48,Menu Items
2025-12-19,Molten Chocolate Lava Cake,64.0,69.44,-5.44,Menu Items
2025-12-19,Mushroom & Walnut Bolognese,27.0,32.17,-5.17,Menu Items
2025-12-19,New York Style Cheesecake,66.0,69.98,-3.98,Menu Items
2025-12-19,Nitro Cold Brew Sweet Cream,87.0,69.53,17.47,Menu Items
2025-12-19,Organic Earl Grey Loose Leaf Tea,29.0,46.01,-17.01,Menu Items
2025-12-19,Pacific Black Cod Miso Glaze,13.0,13.05,-0.05,Menu Items
2025-12-19,Pan-Roasted Duck Breast Plum Glaze,17.0,15.43,1.57,Menu Items
2025-12-19,Pan-Seared Chilean Sea Bass,11.0,15.84,-4.84,Menu Items
2025-12-19,Pecan Pie Bourbon Whipped Cream,13.0,29.85,-16.85,Menu Items
2025-12-19,Pepper-Crusted Bison Tenderloin,3.0,4.59,-1.59,Menu Items
2025-12-19,Philly Ribeye Cheesesteak,45.0,45.02,-0.02,Menu Items
2025-12-19,Portobello Mushroom Swiss Burger,16.0,26.96,-10.96,Menu Items
2025-12-19,Prime Wagyu Truffle Burger,19.0,16.8,2.2,Menu Items
2025-12-19,Prosciutto e Rucola Pizza,28.0,35.74,-7.74,Menu Items
2025-12-19,Quattro Formaggi Bianca,42.0,53.61,-11.61,Menu Items
2025-12-19,Rare Blue Mountain Jamaican Pour-Over,9.0,5.08,3.92,Menu Items
2025-12-19,Rare Japanese Whisky Flight (3-pour),3.0,4.62,-1.62,Menu Items
2025-12-19,Red Sangria Pitcher (House Wine),40.0,36.7,3.3,Menu Items
2025-12-19,Reserve Osetra Caviar Blinis,5.0,4.42,0.58,Menu Items
2025-12-19,Roasted Beet & Goat Cheese Bowl,36.0,33.55,2.45,Menu Items
2025-12-19,Roasted Eggplant Harissa Shakshuka,22.0,27.31,-5.31,Menu Items
2025-12-19,Roasted Veal Chop Chanterelles,0.0,5.6,-5.6,Menu Items
2025-12-19,Salted Caramel Creme Brulee,57.0,49.56,7.44,Menu Items
2025-12-19,Seafood Bouillabaisse Saffron Rouille,16.0,12.96,3.04,Menu Items
2025-12-19,Seafood Paella Valenciana,19.0,29.01,-10.01,Menu Items
2025-12-19,Seared Diver Scallops Sweet Corn,8.0,16.5,-8.5,Menu Items
2025-12-19,Sesame Ahi Tuna Poke Bowl,44.0,44.49,-0.49,Menu Items
2025-12-19,Signature Smoked Old Fashioned,56.0,56.99,-0.99,Menu Items
2025-12-19,Simple Garden House Salad,48.0,56.28,-8.28,Menu Items
2025-12-19,Slow-Braised Beef Short Ribs,37.0,41.12,-4.12,Menu Items
2025-12-19,Slow-Braised Wild Boar Pappardelle,18.0,29.8,-11.8,Menu Items
2025-12-19,Smoked Bone-in Kurobuta Pork Chop,22.0,23.35,-1.35,Menu Items
2025-12-19,Smoked Brisket Panini,26.0,32.87,-6.87,Menu Items
2025-12-19,Smoked Duck Croquettes,20.0,32.4,-12.4,Menu Items
2025-12-19,Smoked Rosemary Paloma Tequila,39.0,44.23,-5.23,Menu Items
2025-12-19,Soft-Shell Crab Sliders,9.0,13.44,-4.44,Menu Items
2025-12-19,Southwest Chipotle Chicken Bowl,30.0,55.82,-25.82,Menu Items
2025-12-19,Spaghetti All'Amatriciana,71.0,55.96,15.04,Menu Items
2025-12-19,Spanakopita Herb Triangles,19.0,26.2,-7.2,Menu Items
2025-12-19,Sparkling San Pellegrino (750ml),32.0,45.77,-13.77,Menu Items
2025-12-19,Spiced Masala Chai Latte,43.0,45.32,-2.32,Menu Items
2025-12-19,Spicy Diavola Pizza,55.0,54.58,0.42,Menu Items
2025-12-19,Spicy Nashville Hot Chicken Bun,50.0,57.63,-7.63,Menu Items
2025-12-19,Spicy Passionfruit Mezcalita,44.0,50.03,-6.03,Menu Items
2025-12-19,Spicy Tofu Peanut Noodle Bowl,50.0,42.93,7.07,Menu Items
2025-12-19,Spicy Tuna Crispy Rice,47.0,34.98,12.02,Menu Items
2025-12-19,Steak Frites Garlic Herb Butter,61.0,57.65,3.35,Menu Items
2025-12-19,Steakhouse Flat Iron Chimichurri,56.0,41.5,14.5,Menu Items
2025-12-19,Steamed Blue Mussels White Wine,32.0,31.58,0.42,Menu Items
2025-12-19,Strawberry Basil Smash Lemonade (Mocktail),64.0,41.51,22.49,Menu Items
2025-12-19,Strawberry Gorgonzola Pecan Salad,40.0,33.81,6.19,Menu Items
2025-12-19,Thai Coconut Green Curry Tofu,30.0,37.35,-7.35,Menu Items
2025-12-19,Thai Crunch Peanut Chicken Salad,59.0,40.8,18.2,Menu Items
2025-12-19,Traditional Italian Tiramisu,81.0,56.95,24.05,Menu Items
2025-12-19,Truffle Lobster Roll,2.0,8.15,-6.15,Menu Items
2025-12-19,Truffle Whipped Burrata,41.0,42.49,-1.49,Menu Items
2025-12-19,Truffle Wild Mushroom Risotto,31.0,32.87,-1.87,Menu Items
2025-12-19,Truffled Wild Mushroom Gnocchi,19.0,35.83,-16.83,Menu Items
2025-12-19,USDA Prime Center-Cut Filet Mignon (8oz),40.0,32.27,7.73,Menu Items
2025-12-19,Vanilla Bean Oat Milk Latte,62.0,75.45,-13.45,Menu Items
2025-12-19,Vintage Champagne Berry Float,6.0,6.09,-0.09,Menu Items
2025-12-19,Warm Apple Cinnamon Crisp,46.0,43.63,2.37,Menu Items
2025-12-19,Warm Churros with Spiced Dulce,70.0,54.54,15.46,Menu Items
2025-12-19,Warm Roasted Butternut Squash Bowl,31.0,18.9,12.1,Menu Items
2025-12-19,Whole Grilled Red Snapper Mojo,12.0,8.11,3.89,Menu Items
2025-12-19,Wild Alaskan Salmon Tartare,10.0,16.79,-6.79,Menu Items
2025-12-19,Wild King Salmon Lemon Herb,42.0,42.4,-0.4,Menu Items
2025-12-19,Wild Rice & Avocado Harvest Bowl,27.0,37.07,-10.07,Menu Items
2025-12-19,Yuzu Lavender Gin Tonic,39.0,44.73,-5.73,Menu Items
2025-12-19,Zero-Proof Cucumber Mint Cooler,40.0,44.93,-4.93,Menu Items
2025-12-20,A5 Miyazaki Japanese Wagyu (4oz),2.0,3.91,-1.91,Menu Items
2025-12-20,Acai Berry Superfood Smoothie,28.0,33.11,-5.11,Menu Items
2025-12-20,Affogato al Caffe Espresso Scoop,47.0,54.51,-7.51,Menu Items
2025-12-20,Aperol Spritz Prosecco Orange,47.0,56.64,-9.64,Menu Items
2025-12-20,Artisanal Kombucha Peach Ginger,27.0,33.34,-6.34,Menu Items
2025-12-20,Artisanal Macaron Assortment (6pcs),29.0,32.73,-3.73,Menu Items
2025-12-20,Artisanal Vegan Charcuterie Board,4.0,10.43,-6.43,Menu Items
2025-12-20,Avocado Supergreen Toast Sourdough,37.0,47.87,-10.87,Menu Items
2025-12-20,BBQ Glazed St. Louis Ribs (Full),31.0,36.36,-5.36,Menu Items
2025-12-20,BBQ Pulled Pork Brioche,39.0,46.69,-7.69,Menu Items
2025-12-20,Bacon Wrapped Stuffed Dates,35.0,32.69,2.31,Menu Items
2025-12-20,Belgian Hot Chocolate Marshmallows,47.0,37.63,9.37,Menu Items
2025-12-20,Beyond Meat Gourmet Burger,25.0,50.11,-25.11,Menu Items
2025-12-20,Bistro Hanger Steak Shallot Jus,29.0,31.71,-2.71,Menu Items
2025-12-20,Black Angus Bacon Cheddar,54.0,57.48,-3.48,Menu Items
2025-12-20,Black Truffle Infused Manhattan,8.0,7.02,0.98,Menu Items
2025-12-20,Black Truffle Tagliolini Caviar,6.0,7.46,-1.46,Menu Items
2025-12-20,Blackened Salmon Cobb Salad,47.0,41.93,5.07,Menu Items
2025-12-20,Burrata Caprese Heirloom Salad,22.0,32.51,-10.51,Menu Items
2025-12-20,Burrata Caprese Pizza,29.0,32.76,-3.76,Menu Items
2025-12-20,Butter Poached Maine Lobster Tail,3.0,9.99,-6.99,Menu Items
2025-12-20,Calabrian Sausage Rigatoni,46.0,44.84,1.16,Menu Items
2025-12-20,California Turkey Avocado Club,40.0,34.72,5.28,Menu Items
2025-12-20,Caramel Macchiato Sea Salt,69.0,70.46,-1.46,Menu Items
2025-12-20,Ceremonial Iced Matcha Latte,45.0,54.03,-9.03,Menu Items
2025-12-20,Chipotle Fish Tacos (3pcs),24.0,31.79,-7.79,Menu Items
2025-12-20,Classic BLT Sourdough,39.0,46.93,-7.93,Menu Items
2025-12-20,Classic Buffalo Chicken Wings,67.0,74.67,-7.67,Menu Items
2025-12-20,Classic Fish & Chips Tartar,59.0,66.52,-7.52,Menu Items
2025-12-20,Classic Greek Village Salad,33.0,46.03,-13.03,Menu Items
2025-12-20,Classic Madagascar Vanilla Bean Gelato,59.0,65.2,-6.2,Menu Items
2025-12-20,Classic Moscow Mule Copper Mug,62.0,57.81,4.19,Menu Items
2025-12-20,Coffee-Crusted Prime Ribeye (14oz),22.0,23.56,-1.56,Menu Items
2025-12-20,Cold Pressed Green Detox Juice,25.0,24.99,0.01,Menu Items
2025-12-20,Colorado Rosemary Lamb Chops,26.0,17.98,8.02,Menu Items
2025-12-20,Creamy Cashew Alfredo Tagliatelle,31.0,31.97,-0.97,Menu Items
2025-12-20,Creamy Fettuccine Alfredo,58.0,65.63,-7.63,Menu Items
2025-12-20,Crispy Buttermilk Chicken Sandwich,53.0,72.73,-19.73,Menu Items
2025-12-20,Crispy Calamari Fritti,34.0,41.55,-7.55,Menu Items
2025-12-20,Crispy Cauliflower Buffalo Bites,37.0,47.15,-10.15,Menu Items
2025-12-20,Crispy Falafel Mezze Platter,36.0,40.06,-4.06,Menu Items
2025-12-20,Crispy Parmesan Truffle Fries,66.0,78.24,-12.24,Menu Items
2025-12-20,Crispy Skin Mediterranean Branzino,19.0,19.4,-0.4,Menu Items
2025-12-20,Cubano Roast Pork Sandwich,36.0,30.59,5.41,Menu Items
2025-12-20,Dark Chocolate Souffle Grand Marnier,2.0,7.59,-5.59,Menu Items
2025-12-20,DineIQ House Draft Lager (Pint),69.0,82.42,-13.42,Menu Items
2025-12-20,DineIQ House Drip Roast Coffee,112.0,89.55,22.45,Menu Items
2025-12-20,DineIQ Signature Caesar Salad,65.0,69.58,-4.58,Menu Items
2025-12-20,DineIQ Smash Double Cheeseburger,81.0,83.27,-2.27,Menu Items
2025-12-20,Double Espresso Single Origin,65.0,73.71,-8.71,Menu Items
2025-12-20,Double Pepperoni Hot Honey Pizza,55.0,82.96,-27.96,Menu Items
2025-12-20,Dry-Aged Bone-in NY Strip (16oz),27.0,18.03,8.97,Menu Items
2025-12-20,Dry-Aged Tomahawk Ribeye (36oz),6.0,4.42,1.58,Menu Items
2025-12-20,Elderflower French 75 Champagne,31.0,45.49,-14.49,Menu Items
2025-12-20,Espresso Martini Vanilla Foam,57.0,58.26,-1.26,Menu Items
2025-12-20,Fresh Squeezed Orange Juice,53.0,55.36,-2.36,Menu Items
2025-12-20,Fresh Wild Berry Pavlova,27.0,21.65,5.35,Menu Items
2025-12-20,Fried Softshell Crab Basket,20.0,15.94,4.06,Menu Items
2025-12-20,Garlic Butter Tiger Prawns Skewer,24.0,35.03,-11.03,Menu Items
2025-12-20,Garlic Herb Breadsticks,57.0,73.85,-16.85,Menu Items
2025-12-20,Golden Mozzarella Sticks,53.0,66.2,-13.2,Menu Items
2025-12-20,Golden Turmeric Lentil Soup Bowl,44.0,48.43,-4.43,Menu Items
2025-12-20,Green Goddess Farro Bowl,30.0,29.92,0.08,Menu Items
2025-12-20,Grilled Halloumi Flatbread,27.0,23.25,3.75,Menu Items
2025-12-20,Grilled Yellowfin Ahi Tuna Steak,21.0,18.08,2.92,Menu Items
2025-12-20,Handcrafted Lobster Ravioli,16.0,24.24,-8.24,Menu Items
2025-12-20,Heirloom Tomato Bruschetta,60.0,48.39,11.61,Menu Items
2025-12-20,Hibiscus Berry Botanical Fizz (Mocktail),24.0,43.8,-19.8,Menu Items
2025-12-20,Jackfruit Smoky Carnitas Tacos,33.0,38.73,-5.73,Menu Items
2025-12-20,Jumbo Lump Crab Cakes (2pcs),18.0,21.36,-3.36,Menu Items
2025-12-20,Kale Tahini Caesar Roasted Chickpeas,42.0,36.45,5.55,Menu Items
2025-12-20,Key Lime Tart Graham Crust,27.0,35.33,-8.33,Menu Items
2025-12-20,Korean Gochujang Crispy Tofu,30.0,31.47,-1.47,Menu Items
2025-12-20,Lasagna Bolognese Al Forno,31.0,40.97,-9.97,Menu Items
2025-12-20,Lentil Shepherd's Pie Sweet Potato,18.0,22.69,-4.69,Menu Items
2025-12-20,Linguine alle Vongole (Clams),16.0,19.84,-3.84,Menu Items
2025-12-20,Loaded Queso Nachos,45.0,56.02,-11.02,Menu Items
2025-12-20,Margherita Sourdough Pizza,70.0,82.96,-12.96,Menu Items
2025-12-20,Matcha Green Tea Crepe Cake,22.0,23.42,-1.42,Menu Items
2025-12-20,Mediterranean Quinoa Crunch Bowl,75.0,49.45,25.55,Menu Items
2025-12-20,Molten Chocolate Lava Cake,85.0,69.65,15.35,Menu Items
2025-12-20,Mushroom & Walnut Bolognese,31.0,32.31,-1.31,Menu Items
2025-12-20,New York Style Cheesecake,49.0,69.66,-20.66,Menu Items
2025-12-20,Nitro Cold Brew Sweet Cream,54.0,70.32,-16.32,Menu Items
2025-12-20,Organic Earl Grey Loose Leaf Tea,48.0,44.89,3.11,Menu Items
2025-12-20,Pacific Black Cod Miso Glaze,12.0,13.11,-1.11,Menu Items
2025-12-20,Pan-Roasted Duck Breast Plum Glaze,17.0,15.43,1.57,Menu Items
2025-12-20,Pan-Seared Chilean Sea Bass,8.0,15.94,-7.94,Menu Items
