anomaly_category,anomaly_type,entity_id,date,description,financial_impact_or_score
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-096495,2025-12-11,"Order ORD-096495 total $853.66 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-04410, Loc: LOC-004)",853.66
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-036834,2025-10-30,"Order ORD-036834 total $853.30 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-18662, Loc: LOC-001)",853.3
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-081024,2025-11-28,"Order ORD-081024 total $850.27 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-46692, Loc: LOC-008)",850.27
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-072013,2025-05-10,"Order ORD-072013 total $850.11 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-36882, Loc: LOC-013)",850.11
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-017776,2025-10-03,"Order ORD-017776 total $848.12 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-15927, Loc: LOC-018)",848.12
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-036559,2025-03-07,"Order ORD-036559 total $845.95 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-28454, Loc: LOC-020)",845.95
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-054798,2025-08-25,"Order ORD-054798 total $844.25 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-36350, Loc: LOC-001)",844.25
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-040928,2025-05-04,"Order ORD-040928 total $843.24 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-42450, Loc: LOC-013)",843.24
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-038531,2025-11-09,"Order ORD-038531 total $842.71 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-02605, Loc: LOC-001)",842.71
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-006797,2025-12-20,"Order ORD-006797 total $842.65 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-22944, Loc: LOC-011)",842.65
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-022385,2025-04-06,"Order ORD-022385 total $841.34 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-17347, Loc: LOC-018)",841.34
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-072520,2025-04-23,"Order ORD-072520 total $840.73 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-28433, Loc: LOC-002)",840.73
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-037353,2025-11-15,"Order ORD-037353 total $839.54 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-08361, Loc: LOC-020)",839.54
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-027796,2025-11-10,"Order ORD-027796 total $839.06 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-17381, Loc: LOC-004)",839.06
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-090136,2025-03-20,"Order ORD-090136 total $838.87 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-10685, Loc: LOC-012)",838.87
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-066294,2025-12-25,"Order ORD-066294 total $835.36 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-26703, Loc: LOC-019)",835.36
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-099160,2025-04-03,"Order ORD-099160 total $834.50 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-19568, Loc: LOC-017)",834.5
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-063187,2025-10-24,"Order ORD-063187 total $831.85 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-38174, Loc: LOC-010)",831.85
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-073296,2025-09-12,"Order ORD-073296 total $828.24 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-25780, Loc: LOC-005)",828.24
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-024016,2025-04-08,"Order ORD-024016 total $827.53 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-06753, Loc: LOC-001)",827.53
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-055345,2025-11-11,"Order ORD-055345 total $827.13 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-02291, Loc: LOC-013)",827.13
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-045808,2025-03-15,"Order ORD-045808 total $827.03 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-29081, Loc: LOC-020)",827.03
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-082330,2025-12-13,"Order ORD-082330 total $826.96 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-38136, Loc: LOC-005)",826.96
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-068701,2025-03-28,"Order ORD-068701 total $826.35 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-01024, Loc: LOC-018)",826.35
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-053533,2025-04-02,"Order ORD-053533 total $824.40 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-17368, Loc: LOC-006)",824.4
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-028267,2025-07-11,"Order ORD-028267 total $819.62 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-34931, Loc: LOC-006)",819.62
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-073989,2025-10-18,"Order ORD-073989 total $819.30 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-41230, Loc: LOC-017)",819.3
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-098635,2025-08-11,"Order ORD-098635 total $818.88 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-11961, Loc: LOC-012)",818.88
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-072569,2025-06-05,"Order ORD-072569 total $818.68 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-13590, Loc: LOC-008)",818.68
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-014121,2025-09-11,"Order ORD-014121 total $818.34 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-49954, Loc: LOC-009)",818.34
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-004746,2025-01-27,"Order ORD-004746 total $818.05 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-04573, Loc: LOC-002)",818.05
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-032994,2025-04-03,"Order ORD-032994 total $817.19 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-04763, Loc: LOC-004)",817.19
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-069829,2025-06-06,"Order ORD-069829 total $816.25 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-GUEST, Loc: LOC-017)",816.25
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-016552,2025-06-11,"Order ORD-016552 total $815.26 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-03156, Loc: LOC-012)",815.26
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-016491,2025-01-16,"Order ORD-016491 total $815.11 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-28648, Loc: LOC-005)",815.11
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-056295,2025-09-10,"Order ORD-056295 total $813.99 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-40645, Loc: LOC-003)",813.99
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-051185,2025-05-01,"Order ORD-051185 total $810.81 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-13148, Loc: LOC-002)",810.81
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-057759,2025-11-16,"Order ORD-057759 total $810.39 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-14235, Loc: LOC-009)",810.39
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-053109,2025-09-09,"Order ORD-053109 total $808.57 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-25083, Loc: LOC-004)",808.57
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-074256,2025-11-09,"Order ORD-074256 total $807.28 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-05530, Loc: LOC-002)",807.28
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-028980,2025-12-05,"Order ORD-028980 total $806.41 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-24869, Loc: LOC-009)",806.41
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-088504,2025-09-16,"Order ORD-088504 total $806.36 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-49140, Loc: LOC-012)",806.36
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-097433,2025-06-30,"Order ORD-097433 total $805.21 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-03792, Loc: LOC-001)",805.21
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-061756,2025-06-21,"Order ORD-061756 total $804.86 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-49063, Loc: LOC-019)",804.86
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-077047,2025-11-29,"Order ORD-077047 total $804.54 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-26333, Loc: LOC-009)",804.54
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-046144,2025-11-16,"Order ORD-046144 total $803.90 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-38612, Loc: LOC-008)",803.9
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-027179,2025-02-09,"Order ORD-027179 total $803.36 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-03184, Loc: LOC-020)",803.36
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-028583,2025-11-29,"Order ORD-028583 total $802.92 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-24076, Loc: LOC-001)",802.92
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-030103,2025-02-27,"Order ORD-030103 total $802.32 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-36289, Loc: LOC-019)",802.32
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-074139,2025-09-08,"Order ORD-074139 total $801.12 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-30914, Loc: LOC-002)",801.12
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-030616,2025-09-10,"Order ORD-030616 total $800.51 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-14476, Loc: LOC-002)",800.51
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-092641,2025-06-22,"Order ORD-092641 total $800.49 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-09372, Loc: LOC-010)",800.49
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-024559,2025-11-14,"Order ORD-024559 total $795.88 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-10643, Loc: LOC-001)",795.88
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-044833,2025-07-05,"Order ORD-044833 total $795.14 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-14612, Loc: LOC-010)",795.14
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-060691,2025-07-14,"Order ORD-060691 total $794.69 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-20698, Loc: LOC-010)",794.69
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-035459,2025-05-26,"Order ORD-035459 total $794.67 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-29906, Loc: LOC-013)",794.67
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-064960,2025-02-15,"Order ORD-064960 total $794.13 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-21571, Loc: LOC-001)",794.13
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-000127,2025-11-09,"Order ORD-000127 total $793.46 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-24839, Loc: LOC-012)",793.46
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-065729,2025-08-12,"Order ORD-065729 total $792.41 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-10840, Loc: LOC-013)",792.41
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-020882,2025-08-29,"Order ORD-020882 total $791.75 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-26857, Loc: LOC-019)",791.75
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-048545,2025-12-26,"Order ORD-048545 total $791.74 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-36107, Loc: LOC-006)",791.74
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-004522,2025-08-12,"Order ORD-004522 total $790.54 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-33447, Loc: LOC-016)",790.54
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-039353,2025-07-11,"Order ORD-039353 total $789.37 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-10680, Loc: LOC-007)",789.37
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-036868,2025-05-17,"Order ORD-036868 total $789.31 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-48651, Loc: LOC-004)",789.31
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-044311,2025-07-04,"Order ORD-044311 total $788.68 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-37618, Loc: LOC-001)",788.68
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-062075,2025-12-06,"Order ORD-062075 total $788.56 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-34668, Loc: LOC-011)",788.56
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-021259,2025-07-22,"Order ORD-021259 total $788.06 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-49779, Loc: LOC-011)",788.06
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-010954,2025-02-09,"Order ORD-010954 total $787.67 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-42049, Loc: LOC-018)",787.67
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-084864,2025-04-18,"Order ORD-084864 total $787.10 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-24740, Loc: LOC-007)",787.1
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-086689,2025-06-07,"Order ORD-086689 total $786.85 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-16902, Loc: LOC-019)",786.85
abnormally_high_order_values,Abnormally High Order Value (Whale Order),ORD-087232,2025-04-05,"Order ORD-087232 total $785.77 exceeds extreme 3-IQR fence of $784.03 (Cust: CUST-45854, Loc: LOC-020)",785.77
unusual_discounts,Unusual Discount,ORD-000320,2025-04-21,"Order ORD-000320: $412.44 discount (Excessive discount (100.0%), Discount without valid promotion ID)",412.44
unusual_discounts,Unusual Discount,ORD-000304,2025-09-01,"Order ORD-000304: $406.49 discount (Excessive discount (100.0%), Discount without valid promotion ID)",406.49
unusual_discounts,Unusual Discount,ORD-000312,2025-02-08,"Order ORD-000312: $391.66 discount (Excessive discount (100.0%), Discount without valid promotion ID)",391.66
unusual_discounts,Unusual Discount,ORD-000324,2025-05-03,"Order ORD-000324: $353.74 discount (Excessive discount (100.0%), Discount without valid promotion ID)",353.74
unusual_discounts,Unusual Discount,ORD-000321,2025-08-03,Order ORD-000321: $319.96 discount (Excessive discount (100.0%)),319.96
unusual_discounts,Unusual Discount,ORD-000314,2025-12-20,"Order ORD-000314: $293.48 discount (Excessive discount (100.0%), Discount without valid promotion ID)",293.48
unusual_discounts,Unusual Discount,ORD-000313,2025-01-13,"Order ORD-000313: $263.23 discount (Excessive discount (100.0%), Discount without valid promotion ID)",263.23
unusual_discounts,Unusual Discount,ORD-000318,2025-03-22,Order ORD-000318: $262.70 discount (Excessive discount (100.0%)),262.7
unusual_discounts,Unusual Discount,ORD-000323,2025-09-10,"Order ORD-000323: $259.47 discount (Excessive discount (100.0%), Discount without valid promotion ID)",259.47
unusual_discounts,Unusual Discount,ORD-000310,2025-04-30,"Order ORD-000310: $251.95 discount (Excessive discount (100.0%), Discount without valid promotion ID)",251.95
unusual_discounts,Unusual Discount,ORD-000306,2025-12-25,"Order ORD-000306: $246.44 discount (Excessive discount (100.0%), Discount without valid promotion ID)",246.44
unusual_discounts,Unusual Discount,ORD-000301,2025-01-26,"Order ORD-000301: $243.25 discount (Excessive discount (100.0%), Discount without valid promotion ID)",243.25
unusual_discounts,Unusual Discount,ORD-000315,2025-11-14,"Order ORD-000315: $232.97 discount (Excessive discount (100.0%), Discount without valid promotion ID)",232.97
unusual_discounts,Unusual Discount,ORD-000319,2025-03-15,"Order ORD-000319: $231.91 discount (Excessive discount (100.0%), Discount without valid promotion ID)",231.91
unusual_discounts,Unusual Discount,ORD-000325,2025-12-19,Order ORD-000325: $223.72 discount (Excessive discount (100.0%)),223.72
unusual_discounts,Unusual Discount,ORD-000302,2025-07-28,Order ORD-000302: $196.98 discount (Excessive discount (100.0%)),196.98
unusual_discounts,Unusual Discount,ORD-000316,2025-09-24,"Order ORD-000316: $194.99 discount (Excessive discount (100.0%), Discount without valid promotion ID)",194.99
unusual_discounts,Unusual Discount,ORD-000305,2025-10-06,"Order ORD-000305: $190.22 discount (Excessive discount (100.0%), Discount without valid promotion ID)",190.22
unusual_discounts,Unusual Discount,ORD-000303,2025-08-01,"Order ORD-000303: $185.21 discount (Excessive discount (100.0%), Discount without valid promotion ID)",185.21
unusual_discounts,Unusual Discount,ORD-000309,2025-11-02,"Order ORD-000309: $173.43 discount (Excessive discount (100.0%), Discount without valid promotion ID)",173.43
unusual_discounts,Unusual Discount,ORD-000308,2025-05-20,Order ORD-000308: $164.94 discount (Excessive discount (100.0%)),164.94
unusual_discounts,Unusual Discount,ORD-000307,2025-07-24,"Order ORD-000307: $158.71 discount (Excessive discount (100.0%), Discount without valid promotion ID)",158.71
unusual_discounts,Unusual Discount,ORD-000311,2025-06-29,"Order ORD-000311: $146.00 discount (Excessive discount (100.0%), Discount without valid promotion ID)",146.0
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-095343,2025-11-27,Order ORD-095343 placed at uncharacteristic hour 01:59:08 ($582.84 at LOC-010),582.84
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-063153,2025-10-13,Order ORD-063153 placed at uncharacteristic hour 01:48:29 ($582.29 at LOC-018),582.29
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-042723,2025-07-08,Order ORD-042723 placed at uncharacteristic hour 01:31:27 ($542.89 at LOC-003),542.89
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-019815,2025-08-01,Order ORD-019815 placed at uncharacteristic hour 01:25:35 ($508.38 at LOC-007),508.38
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-017948,2025-08-11,Order ORD-017948 placed at uncharacteristic hour 01:35:57 ($503.27 at LOC-019),503.27
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-038165,2025-08-15,Order ORD-038165 placed at uncharacteristic hour 01:44:04 ($477.77 at LOC-014),477.77
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-025231,2025-11-02,Order ORD-025231 placed at uncharacteristic hour 01:37:07 ($440.58 at LOC-013),440.58
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-044131,2025-09-07,Order ORD-044131 placed at uncharacteristic hour 01:25:55 ($427.66 at LOC-003),427.66
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-050638,2025-10-04,Order ORD-050638 placed at uncharacteristic hour 01:10:43 ($424.49 at LOC-009),424.49
