order_id,customer_id,customer_segment,loyalty_tier,loyalty_points,churn_risk_score,order_date,total_amount,order_status
ORD-003343,CUST-32868,HIGH_VALUE,PLATINUM,13518.0,0.057,2025-08-30,362.05,COMPLETED
ORD-003344,CUST-19369,REGULAR,SILVER,1844.0,0.587,2025-03-15,247.38,COMPLETED
ORD-003345,CUST-13926,OCCASIONAL,GOLD,479.0,0.207,2025-07-11,265.42,COMPLETED
ORD-003346,CUST-20051,REGULAR,GOLD,472.0,0.61,2025-10-03,35.12,COMPLETED
ORD-003347,CUST-11819,HIGH_VALUE,PLATINUM,4192.0,0.023,2025-04-30,409.9,COMPLETED
ORD-003348,CUST-14479,OCCASIONAL,BRONZE,371.0,0.275,2025-04-03,174.8,COMPLETED
ORD-003349,CUST-19505,REGULAR,SILVER,1226.0,0.361,2025-05-17,402.06,COMPLETED
ORD-003351,CUST-44340,REGULAR,SILVER,806.0,0.427,2025-04-07,189.65,COMPLETED
ORD-003352,CUST-06320,HIGH_VALUE,GOLD,8287.0,0.082,2025-06-24,264.84,COMPLETED
ORD-003353,CUST-49673,REGULAR,GOLD,1245.0,0.29,2025-12-05,212.17,PENDING
ORD-003354,CUST-GUEST,,,,,2025-07-21,271.21,COMPLETED
ORD-003355,CUST-38806,NEW,BRONZE,172.0,0.197,2025-03-28,522.6,COMPLETED
ORD-003356,CUST-GUEST,,,,,2025-02-08,232.25,COMPLETED
ORD-003357,CUST-33606,REGULAR,BRONZE,1967.0,0.569,2025-09-25,117.98,COMPLETED
ORD-003358,CUST-34796,CHURNED,BRONZE,545.0,0.913,2025-06-11,255.11,COMPLETED
ORD-003359,CUST-15138,OCCASIONAL,GOLD,864.0,0.399,2025-11-09,374.88,COMPLETED
ORD-003360,CUST-49026,OCCASIONAL,SILVER,1404.0,0.45,2025-09-10,428.06,COMPLETED
ORD-003362,CUST-32640,REGULAR,BRONZE,742.0,0.62,2025-04-30,422.73,COMPLETED
ORD-003364,CUST-30002,OCCASIONAL,SILVER,1711.0,0.493,2025-04-27,509.63,COMPLETED
ORD-003365,CUST-00913,NEW,BRONZE,21.0,0.183,2025-12-14,207.22,COMPLETED
ORD-003366,CUST-26099,REGULAR,SILVER,769.0,0.519,2025-08-31,393.7,COMPLETED
ORD-003367,CUST-44439,OCCASIONAL,GOLD,1700.0,0.49,2025-05-21,131.92,COMPLETED
ORD-003368,CUST-17881,REGULAR,BRONZE,1005.0,0.214,2025-04-29,210.5,COMPLETED
ORD-003369,CUST-16512,REGULAR,BRONZE,193.0,0.422,2025-03-29,283.46,COMPLETED
ORD-003370,CUST-41259,OCCASIONAL,SILVER,1667.0,0.486,2025-09-24,260.86,COMPLETED
ORD-003371,CUST-43799,CHURNED,BRONZE,194.0,0.875,2025-04-09,295.19,PENDING
ORD-003372,CUST-47384,CHURNED,SILVER,238.0,0.963,2025-08-18,203.49,COMPLETED
ORD-003373,CUST-44586,REGULAR,BRONZE,2260.0,0.292,2025-04-27,93.37,COMPLETED
ORD-003374,CUST-19398,CHURNED,BRONZE,376.0,0.82,2025-09-11,384.76,COMPLETED
ORD-003375,CUST-25038,CHURNED,SILVER,349.0,0.914,2025-11-08,199.92,COMPLETED
ORD-003376,CUST-35832,REGULAR,GOLD,2260.0,0.583,2025-10-27,153.98,COMPLETED
ORD-003377,CUST-13182,OCCASIONAL,BRONZE,1833.0,0.218,2025-10-20,288.45,COMPLETED
ORD-003378,CUST-31060,REGULAR,SILVER,920.0,0.293,2025-03-28,221.09,COMPLETED
ORD-003379,CUST-47319,REGULAR,BRONZE,1392.0,0.521,2025-02-13,335.97,COMPLETED
ORD-003382,CUST-13418,OCCASIONAL,BRONZE,520.0,0.384,2025-06-27,136.36,COMPLETED
ORD-003383,CUST-25899,REGULAR,BRONZE,1620.0,0.473,2025-01-16,470.7,COMPLETED
ORD-003384,CUST-45364,CHURNED,BRONZE,400.0,0.902,2025-04-25,236.56,PENDING
ORD-003385,CUST-11441,CHURNED,BRONZE,61.0,0.855,2025-01-17,443.01,COMPLETED
ORD-003386,CUST-48560,OCCASIONAL,BRONZE,277.0,0.255,2025-11-27,507.69,COMPLETED
ORD-003388,CUST-46678,OCCASIONAL,BRONZE,972.0,0.441,2025-08-06,229.75,COMPLETED
ORD-003389,CUST-43924,REGULAR,BRONZE,776.0,0.262,2025-01-19,280.78,COMPLETED
ORD-003390,CUST-38659,OCCASIONAL,BRONZE,1762.0,0.225,2025-09-13,331.54,COMPLETED
ORD-003391,CUST-17438,OCCASIONAL,BRONZE,262.0,0.418,2025-05-21,402.31,COMPLETED
ORD-003392,CUST-47655,CHURNED,SILVER,298.0,0.927,2025-12-02,206.89,COMPLETED
ORD-003393,CUST-13068,OCCASIONAL,GOLD,1584.0,0.638,2025-11-29,287.83,COMPLETED
ORD-003394,CUST-12366,REGULAR,SILVER,2372.0,0.303,2025-05-22,262.77,COMPLETED
ORD-003395,CUST-34116,REGULAR,BRONZE,1299.0,0.471,2025-12-03,371.24,COMPLETED
ORD-003396,CUST-46851,REGULAR,SILVER,1579.0,0.581,2025-12-30,394.57,COMPLETED
ORD-003397,CUST-15933,REGULAR,GOLD,1369.0,0.611,2025-11-11,489.73,COMPLETED
ORD-003400,CUST-08891,CHURNED,SILVER,396.0,0.89,2025-08-12,413.87,COMPLETED
ORD-003401,CUST-30836,OCCASIONAL,SILVER,2165.0,0.291,2025-02-02,174.96,COMPLETED
ORD-003402,CUST-18036,NEW,BRONZE,141.0,0.121,2025-02-16,210.78,COMPLETED
ORD-003403,CUST-16263,OCCASIONAL,GOLD,1447.0,0.539,2025-12-31,255.15,COMPLETED
ORD-003404,CUST-05159,REGULAR,BRONZE,1592.0,0.599,2025-05-22,171.51,COMPLETED
ORD-003405,CUST-32832,REGULAR,BRONZE,570.0,0.415,2025-10-15,144.51,COMPLETED
ORD-003406,CUST-38374,REGULAR,BRONZE,725.0,0.229,2025-11-06,373.03,COMPLETED
ORD-003408,CUST-19457,NEW,BRONZE,99.0,0.257,2025-12-31,61.7,COMPLETED
ORD-003409,CUST-39000,REGULAR,BRONZE,468.0,0.334,2025-04-18,167.73,COMPLETED
ORD-003410,CUST-34385,REGULAR,GOLD,869.0,0.482,2025-01-20,303.63,COMPLETED
ORD-003411,CUST-44110,NEW,BRONZE,76.0,0.128,2025-06-20,299.95,COMPLETED
ORD-003412,CUST-07760,REGULAR,BRONZE,987.0,0.273,2025-03-05,374.23,COMPLETED
ORD-003413,CUST-07790,REGULAR,BRONZE,435.0,0.54,2025-01-11,230.83,COMPLETED
ORD-003414,CUST-38420,REGULAR,SILVER,111.0,0.47,2025-06-04,188.07,COMPLETED
ORD-003415,CUST-02439,REGULAR,BRONZE,1872.0,0.582,2025-10-29,61.41,COMPLETED
ORD-003416,CUST-15861,OCCASIONAL,GOLD,1925.0,0.642,2025-08-09,155.88,COMPLETED
ORD-003418,CUST-25571,REGULAR,SILVER,592.0,0.395,2025-09-07,199.35,COMPLETED
ORD-003419,CUST-09423,NEW,BRONZE,70.0,0.102,2025-04-14,200.78,COMPLETED
ORD-003420,CUST-27474,REGULAR,BRONZE,2257.0,0.459,2025-01-08,291.53,COMPLETED
ORD-003421,CUST-26100,REGULAR,BRONZE,429.0,0.601,2025-10-21,101.68,COMPLETED
ORD-003422,CUST-45972,CHURNED,SILVER,380.0,0.861,2025-08-28,109.33,COMPLETED
ORD-003423,CUST-21398,OCCASIONAL,BRONZE,1750.0,0.259,2025-10-20,360.93,COMPLETED
ORD-003424,CUST-33146,REGULAR,BRONZE,1656.0,0.517,2025-01-19,114.01,COMPLETED
ORD-003425,CUST-36928,OCCASIONAL,GOLD,2259.0,0.272,2025-11-14,238.65,COMPLETED
ORD-003426,CUST-25428,REGULAR,BRONZE,2015.0,0.596,2025-08-26,225.13,COMPLETED
ORD-003427,CUST-27138,OCCASIONAL,GOLD,982.0,0.269,2025-08-08,176.71,COMPLETED
ORD-003428,CUST-19906,HIGH_VALUE,PLATINUM,13773.0,0.136,2025-08-28,197.15,COMPLETED
ORD-003429,CUST-43197,NEW,BRONZE,42.0,0.296,2025-11-22,303.17,COMPLETED
ORD-003431,CUST-15474,REGULAR,SILVER,756.0,0.436,2025-08-14,126.07,COMPLETED
ORD-003432,CUST-15674,CHURNED,SILVER,209.0,0.81,2025-12-28,294.66,COMPLETED
ORD-003433,CUST-29474,HIGH_VALUE,PLATINUM,13671.0,0.112,2025-10-18,507.78,COMPLETED
ORD-003434,CUST-24876,CHURNED,BRONZE,210.0,0.841,2025-06-30,612.9,COMPLETED
ORD-003435,CUST-49909,OCCASIONAL,BRONZE,660.0,0.232,2025-09-28,423.73,COMPLETED
ORD-003436,CUST-08535,REGULAR,SILVER,899.0,0.281,2025-06-13,336.4,COMPLETED
ORD-003437,CUST-28741,CHURNED,SILVER,373.0,0.946,2025-04-13,211.61,COMPLETED
ORD-003438,CUST-46842,REGULAR,BRONZE,2108.0,0.462,2025-08-19,195.36,COMPLETED
ORD-003439,CUST-49024,OCCASIONAL,BRONZE,2000.0,0.401,2025-12-11,202.36,COMPLETED
ORD-003440,CUST-20892,NEW,BRONZE,52.0,0.231,2025-12-11,408.58,COMPLETED
ORD-003441,CUST-GUEST,,,,,2025-05-28,256.01,COMPLETED
ORD-003442,CUST-01994,REGULAR,SILVER,1417.0,0.366,2025-07-27,300.89,COMPLETED
ORD-003443,CUST-42730,REGULAR,SILVER,588.0,0.426,2025-04-06,379.89,COMPLETED
ORD-003444,CUST-20235,CHURNED,BRONZE,78.0,0.944,2025-12-30,208.16,COMPLETED
ORD-003445,CUST-43488,CHURNED,BRONZE,379.0,0.898,2025-12-26,410.31,COMPLETED
ORD-003447,CUST-12933,HIGH_VALUE,GOLD,7659.0,0.041,2025-11-05,213.85,COMPLETED
ORD-003448,CUST-43792,HIGH_VALUE,PLATINUM,4671.0,0.052,2025-10-02,338.57,COMPLETED
ORD-003449,CUST-20278,REGULAR,BRONZE,2312.0,0.638,2025-08-17,136.94,COMPLETED
ORD-003450,CUST-24297,REGULAR,BRONZE,428.0,0.454,2025-01-26,317.91,COMPLETED
ORD-003451,CUST-03251,NEW,BRONZE,104.0,0.285,2025-07-04,207.5,COMPLETED
ORD-003452,CUST-10079,REGULAR,SILVER,1353.0,0.648,2025-09-16,122.37,COMPLETED
ORD-003453,CUST-39949,CHURNED,BRONZE,403.0,0.913,2025-09-17,378.84,COMPLETED
ORD-003454,CUST-48606,REGULAR,GOLD,1349.0,0.538,2025-06-08,165.56,COMPLETED
ORD-003455,CUST-GUEST,,,,,2025-12-14,300.01,COMPLETED
ORD-003456,CUST-14164,HIGH_VALUE,GOLD,3648.0,0.051,2025-03-20,319.83,COMPLETED
ORD-003457,CUST-27438,NEW,BRONZE,234.0,0.102,2025-07-19,194.68,COMPLETED
ORD-003458,CUST-42289,OCCASIONAL,BRONZE,1913.0,0.299,2025-09-22,332.62,COMPLETED
ORD-003459,CUST-30028,REGULAR,SILVER,2201.0,0.33,2025-09-25,745.58,COMPLETED
ORD-003461,CUST-49794,OCCASIONAL,SILVER,1328.0,0.403,2025-05-02,232.67,COMPLETED
ORD-003463,CUST-16490,REGULAR,BRONZE,1478.0,0.569,2025-08-31,118.65,COMPLETED
ORD-003464,CUST-36526,OCCASIONAL,SILVER,1291.0,0.545,2025-08-20,192.14,COMPLETED
ORD-003466,CUST-22678,OCCASIONAL,SILVER,2353.0,0.442,2025-09-28,191.59,COMPLETED
ORD-003467,CUST-41335,CHURNED,BRONZE,420.0,0.905,2025-07-04,195.08,PENDING
ORD-003468,CUST-25879,OCCASIONAL,BRONZE,1401.0,0.224,2025-09-13,215.14,COMPLETED
ORD-003469,CUST-49564,OCCASIONAL,BRONZE,2359.0,0.327,2025-11-14,281.43,COMPLETED
ORD-003470,CUST-13288,REGULAR,BRONZE,460.0,0.637,2025-03-21,338.34,COMPLETED
ORD-003471,CUST-17071,OCCASIONAL,SILVER,418.0,0.453,2025-01-10,478.66,COMPLETED
ORD-003472,CUST-29349,OCCASIONAL,GOLD,315.0,0.286,2025-10-27,183.98,PENDING
ORD-003473,CUST-39892,OCCASIONAL,GOLD,1955.0,0.548,2025-08-23,418.42,COMPLETED
ORD-003474,CUST-08972,REGULAR,BRONZE,103.0,0.629,2025-09-26,186.76,COMPLETED
ORD-003475,CUST-46531,HIGH_VALUE,GOLD,11196.0,0.038,2025-11-15,326.37,COMPLETED
ORD-003476,CUST-05619,OCCASIONAL,BRONZE,526.0,0.382,2025-11-04,384.39,COMPLETED
ORD-003477,CUST-14313,HIGH_VALUE,PLATINUM,7471.0,0.041,2025-12-20,237.26,COMPLETED
ORD-003478,CUST-03539,OCCASIONAL,SILVER,1035.0,0.562,2025-07-30,185.06,COMPLETED
ORD-003479,CUST-37249,REGULAR,SILVER,338.0,0.436,2025-07-15,230.85,COMPLETED
ORD-003480,CUST-16364,REGULAR,BRONZE,650.0,0.367,2025-06-17,217.51,COMPLETED
ORD-003482,CUST-04937,REGULAR,SILVER,1869.0,0.565,2025-08-11,412.14,COMPLETED
ORD-003484,CUST-40774,HIGH_VALUE,PLATINUM,10095.0,0.133,2025-12-08,82.58,COMPLETED
ORD-003485,CUST-20552,REGULAR,SILVER,2076.0,0.636,2025-08-15,97.96,COMPLETED
ORD-003486,CUST-16409,REGULAR,GOLD,929.0,0.3,2025-08-17,221.19,COMPLETED
ORD-003488,CUST-17816,HIGH_VALUE,PLATINUM,14578.0,0.039,2025-01-26,269.26,COMPLETED
ORD-003489,CUST-11341,REGULAR,SILVER,531.0,0.569,2025-01-16,551.22,COMPLETED
ORD-003490,CUST-03903,OCCASIONAL,BRONZE,2154.0,0.601,2025-06-24,252.49,COMPLETED
ORD-003491,CUST-46360,REGULAR,GOLD,716.0,0.499,2025-02-11,348.05,COMPLETED
ORD-003493,CUST-33864,REGULAR,BRONZE,2152.0,0.204,2025-11-27,178.04,COMPLETED
ORD-003494,CUST-25559,CHURNED,SILVER,558.0,0.828,2025-11-28,248.4,COMPLETED
ORD-003495,CUST-44872,OCCASIONAL,SILVER,2219.0,0.521,2025-09-10,189.97,COMPLETED
ORD-003496,CUST-28896,OCCASIONAL,SILVER,2323.0,0.229,2025-04-06,571.87,COMPLETED
ORD-003498,CUST-19926,OCCASIONAL,SILVER,775.0,0.495,2025-11-28,151.45,COMPLETED
ORD-003499,CUST-08468,REGULAR,SILVER,1350.0,0.507,2025-03-31,181.18,COMPLETED
ORD-003500,CUST-08533,REGULAR,GOLD,294.0,0.265,2025-10-11,132.03,COMPLETED
ORD-003501,CUST-23729,REGULAR,SILVER,1818.0,0.388,2025-05-06,198.87,COMPLETED
ORD-003502,CUST-24738,OCCASIONAL,BRONZE,1331.0,0.354,2025-11-04,386.94,COMPLETED
ORD-003503,CUST-48804,REGULAR,BRONZE,761.0,0.221,2025-12-30,248.93,COMPLETED
ORD-003504,CUST-11668,REGULAR,BRONZE,164.0,0.619,2025-01-16,290.03,COMPLETED
ORD-003505,CUST-04610,REGULAR,BRONZE,2349.0,0.468,2025-12-01,177.45,COMPLETED
ORD-003506,CUST-21834,REGULAR,BRONZE,124.0,0.486,2025-08-27,267.88,COMPLETED
ORD-003508,CUST-31009,HIGH_VALUE,PLATINUM,4190.0,0.088,2025-07-07,100.12,COMPLETED
ORD-003509,CUST-36234,CHURNED,BRONZE,386.0,0.863,2025-11-17,86.54,COMPLETED
ORD-003510,CUST-21041,REGULAR,BRONZE,310.0,0.309,2025-01-31,122.83,COMPLETED
ORD-003512,CUST-44593,OCCASIONAL,BRONZE,1722.0,0.24,2025-02-02,309.97,COMPLETED
ORD-003513,CUST-17050,CHURNED,BRONZE,294.0,0.921,2025-12-24,171.09,COMPLETED
ORD-003514,CUST-07459,CHURNED,BRONZE,501.0,0.863,2025-11-08,161.13,COMPLETED
ORD-003515,CUST-44581,REGULAR,SILVER,948.0,0.504,2025-11-19,294.89,COMPLETED
ORD-003516,CUST-02449,OCCASIONAL,SILVER,1249.0,0.372,2025-12-13,175.32,COMPLETED
ORD-003518,CUST-45533,HIGH_VALUE,PLATINUM,11743.0,0.101,2025-06-12,212.12,COMPLETED
ORD-003520,CUST-34563,REGULAR,BRONZE,1379.0,0.63,2025-04-06,603.74,COMPLETED
ORD-003521,CUST-GUEST,,,,,2025-04-13,248.0,COMPLETED
ORD-003522,CUST-18237,OCCASIONAL,BRONZE,1799.0,0.369,2025-07-09,323.52,COMPLETED
ORD-003523,CUST-49121,CHURNED,BRONZE,592.0,0.872,2025-04-29,222.97,COMPLETED
ORD-003524,CUST-11040,CHURNED,BRONZE,272.0,0.821,2025-02-19,421.57,COMPLETED
ORD-003525,CUST-03157,REGULAR,BRONZE,1677.0,0.493,2025-03-20,358.0,COMPLETED
ORD-003526,CUST-40993,REGULAR,SILVER,1647.0,0.439,2025-03-11,182.09,COMPLETED
ORD-003527,CUST-45852,HIGH_VALUE,PLATINUM,8840.0,0.097,2025-12-23,428.2,COMPLETED
ORD-003528,CUST-48754,OCCASIONAL,SILVER,867.0,0.344,2025-10-19,371.28,COMPLETED
ORD-003529,CUST-43938,OCCASIONAL,SILVER,1160.0,0.332,2025-12-22,514.83,COMPLETED
ORD-003530,CUST-05221,OCCASIONAL,GOLD,1461.0,0.352,2025-06-29,229.75,COMPLETED
ORD-003531,CUST-46781,CHURNED,BRONZE,458.0,0.909,2025-05-03,94.36,COMPLETED
ORD-003532,CUST-41565,CHURNED,BRONZE,443.0,0.88,2025-11-03,191.05,COMPLETED
ORD-003533,CUST-15682,OCCASIONAL,SILVER,1606.0,0.262,2025-05-22,88.15,COMPLETED
ORD-003534,CUST-43016,CHURNED,BRONZE,266.0,0.97,2025-05-11,201.59,COMPLETED
ORD-003535,CUST-31630,OCCASIONAL,SILVER,700.0,0.427,2025-04-14,283.85,COMPLETED
ORD-003536,CUST-01327,CHURNED,BRONZE,412.0,0.881,2025-03-04,258.89,COMPLETED
ORD-003537,CUST-12322,NEW,BRONZE,227.0,0.2,2025-04-24,149.34,COMPLETED
ORD-003538,CUST-19521,NEW,BRONZE,131.0,0.139,2025-06-02,276.47,COMPLETED
ORD-003540,CUST-43541,REGULAR,SILVER,198.0,0.474,2025-01-31,141.27,COMPLETED
ORD-003541,CUST-19961,OCCASIONAL,BRONZE,2240.0,0.526,2025-04-06,398.07,COMPLETED
ORD-003542,CUST-07452,OCCASIONAL,BRONZE,2116.0,0.365,2025-11-06,308.46,COMPLETED
ORD-003543,CUST-00157,OCCASIONAL,BRONZE,303.0,0.503,2025-03-11,330.13,COMPLETED
ORD-003544,CUST-42428,CHURNED,SILVER,118.0,0.872,2025-05-29,210.74,COMPLETED
ORD-003545,CUST-07528,CHURNED,BRONZE,118.0,0.857,2025-11-22,236.7,COMPLETED
ORD-003546,CUST-11557,NEW,BRONZE,134.0,0.143,2025-03-15,310.1,COMPLETED
ORD-003547,CUST-13132,REGULAR,SILVER,2196.0,0.566,2025-02-10,295.7,COMPLETED
ORD-003549,CUST-14253,OCCASIONAL,BRONZE,1633.0,0.32,2025-05-12,237.06,COMPLETED
ORD-003550,CUST-12596,REGULAR,BRONZE,2261.0,0.417,2025-08-08,411.59,COMPLETED
ORD-003551,CUST-03092,HIGH_VALUE,PLATINUM,13827.0,0.054,2025-11-05,176.93,COMPLETED
ORD-003552,CUST-28263,REGULAR,SILVER,242.0,0.381,2025-03-08,280.36,COMPLETED
ORD-003553,CUST-GUEST,,,,,2025-08-14,168.17,COMPLETED
ORD-003554,CUST-28233,NEW,BRONZE,60.0,0.161,2025-07-20,320.41,COMPLETED
ORD-003555,CUST-44616,REGULAR,SILVER,931.0,0.611,2025-03-10,152.63,COMPLETED
ORD-003556,CUST-49149,REGULAR,BRONZE,315.0,0.201,2025-08-28,125.54,COMPLETED
ORD-003558,CUST-06315,REGULAR,BRONZE,1228.0,0.237,2025-07-14,311.8,COMPLETED
ORD-003560,CUST-26033,OCCASIONAL,BRONZE,1337.0,0.356,2025-07-05,122.11,COMPLETED
ORD-003561,CUST-21268,CHURNED,BRONZE,428.0,0.846,2025-05-14,166.52,COMPLETED
ORD-003562,CUST-38824,OCCASIONAL,GOLD,800.0,0.465,2025-11-10,158.33,COMPLETED
ORD-003563,CUST-23887,OCCASIONAL,SILVER,565.0,0.296,2025-01-29,289.06,COMPLETED
ORD-003564,CUST-GUEST,,,,,2025-06-22,193.72,COMPLETED
ORD-003565,CUST-39234,HIGH_VALUE,GOLD,14659.0,0.026,2025-07-05,263.72,COMPLETED
ORD-003566,CUST-20293,REGULAR,BRONZE,2132.0,0.464,2025-10-05,232.65,COMPLETED
ORD-003567,CUST-32052,REGULAR,BRONZE,1284.0,0.469,2025-08-11,292.0,COMPLETED
ORD-003568,CUST-08391,HIGH_VALUE,PLATINUM,10149.0,0.09,2025-09-13,215.11,COMPLETED
ORD-003569,CUST-41878,REGULAR,BRONZE,1925.0,0.524,2025-10-26,309.88,COMPLETED
ORD-003570,CUST-48915,REGULAR,SILVER,958.0,0.465,2025-11-22,290.21,COMPLETED
ORD-003571,CUST-45318,CHURNED,BRONZE,183.0,0.913,2025-05-17,275.47,COMPLETED
ORD-003572,CUST-45963,REGULAR,GOLD,1060.0,0.338,2025-07-31,541.12,COMPLETED
ORD-003573,CUST-03915,REGULAR,BRONZE,1781.0,0.435,2025-11-15,276.52,COMPLETED
ORD-003574,CUST-21843,CHURNED,BRONZE,132.0,0.824,2025-12-28,194.93,COMPLETED
ORD-003575,CUST-21563,CHURNED,BRONZE,250.0,0.858,2025-11-29,333.32,COMPLETED
ORD-003576,CUST-21943,CHURNED,BRONZE,433.0,0.822,2025-06-07,144.53,COMPLETED
ORD-003578,CUST-26940,CHURNED,BRONZE,399.0,0.915,2025-07-15,365.27,COMPLETED
ORD-003579,CUST-05875,CHURNED,SILVER,67.0,0.801,2025-10-12,176.2,COMPLETED
ORD-003580,CUST-29274,REGULAR,GOLD,554.0,0.282,2025-07-16,280.2,COMPLETED
ORD-003581,CUST-06465,REGULAR,SILVER,443.0,0.611,2025-07-13,431.42,COMPLETED
ORD-003582,CUST-32763,HIGH_VALUE,GOLD,12672.0,0.148,2025-11-15,259.76,COMPLETED
ORD-003583,CUST-34550,REGULAR,BRONZE,1378.0,0.557,2025-06-04,126.91,COMPLETED
ORD-003584,CUST-21262,REGULAR,BRONZE,146.0,0.266,2025-11-21,458.94,COMPLETED
ORD-003585,CUST-26124,OCCASIONAL,BRONZE,1637.0,0.266,2025-06-19,150.68,COMPLETED
ORD-003588,CUST-42318,OCCASIONAL,BRONZE,2095.0,0.463,2025-10-20,200.19,COMPLETED
ORD-003589,CUST-30625,NEW,BRONZE,187.0,0.102,2025-03-03,295.81,COMPLETED
ORD-003590,CUST-40698,REGULAR,BRONZE,191.0,0.589,2025-03-31,107.17,COMPLETED
ORD-003591,CUST-20294,REGULAR,BRONZE,1054.0,0.531,2025-12-17,345.85,COMPLETED
ORD-003592,CUST-GUEST,,,,,2025-03-23,277.16,COMPLETED
ORD-003593,CUST-36748,REGULAR,BRONZE,1916.0,0.205,2025-08-09,408.41,COMPLETED
ORD-003594,CUST-26941,OCCASIONAL,BRONZE,375.0,0.235,2025-08-13,351.23,COMPLETED
ORD-003595,CUST-12464,NEW,BRONZE,119.0,0.282,2025-07-15,196.99,COMPLETED
ORD-003596,CUST-35371,REGULAR,BRONZE,642.0,0.327,2025-09-04,308.6,COMPLETED
ORD-003597,CUST-GUEST,,,,,2025-04-13,377.98,COMPLETED
ORD-003598,CUST-35891,NEW,BRONZE,169.0,0.215,2025-08-04,94.59,COMPLETED
ORD-003599,CUST-44171,REGULAR,GOLD,880.0,0.211,2025-06-07,202.91,COMPLETED
ORD-003600,CUST-18798,REGULAR,SILVER,1180.0,0.494,2025-09-11,112.09,PENDING
ORD-003601,CUST-14008,REGULAR,SILVER,1712.0,0.59,2025-03-09,410.93,COMPLETED
ORD-003602,CUST-41289,REGULAR,GOLD,1861.0,0.503,2025-08-10,294.4,COMPLETED
ORD-003603,CUST-06668,REGULAR,SILVER,1977.0,0.36,2025-03-27,389.66,COMPLETED
ORD-003605,CUST-31086,REGULAR,SILVER,1106.0,0.204,2025-04-09,137.95,COMPLETED
ORD-003606,CUST-34971,OCCASIONAL,SILVER,1493.0,0.581,2025-03-26,295.54,COMPLETED
ORD-003607,CUST-22902,REGULAR,SILVER,960.0,0.479,2025-11-11,136.22,COMPLETED
ORD-003608,CUST-31195,OCCASIONAL,SILVER,1139.0,0.225,2025-05-05,180.51,COMPLETED
ORD-003609,CUST-42381,CHURNED,BRONZE,597.0,0.944,2025-12-10,234.96,COMPLETED
ORD-003610,CUST-34474,NEW,BRONZE,141.0,0.229,2025-12-22,415.41,COMPLETED
ORD-003612,CUST-21932,REGULAR,SILVER,1104.0,0.227,2025-03-09,200.06,COMPLETED
ORD-003613,CUST-42313,REGULAR,GOLD,2304.0,0.217,2025-06-08,235.37,COMPLETED
ORD-003615,CUST-38287,OCCASIONAL,SILVER,821.0,0.424,2025-06-06,121.51,COMPLETED
ORD-003616,CUST-23266,HIGH_VALUE,GOLD,4887.0,0.116,2025-02-13,598.87,PENDING
ORD-003617,CUST-GUEST,,,,,2025-08-06,531.38,COMPLETED
ORD-003618,CUST-47218,REGULAR,GOLD,1096.0,0.455,2025-11-16,440.5,COMPLETED
ORD-003619,CUST-40951,REGULAR,SILVER,1099.0,0.245,2025-11-02,339.34,COMPLETED
ORD-003620,CUST-21267,NEW,BRONZE,161.0,0.143,2025-03-22,388.8,COMPLETED
ORD-003621,CUST-12186,REGULAR,BRONZE,584.0,0.599,2025-09-15,322.97,COMPLETED
ORD-003622,CUST-33822,REGULAR,BRONZE,2050.0,0.597,2025-04-10,314.99,COMPLETED
ORD-003623,CUST-44177,CHURNED,BRONZE,545.0,0.803,2025-04-09,231.68,COMPLETED
ORD-003624,CUST-38340,HIGH_VALUE,PLATINUM,14980.0,0.137,2025-11-25,105.8,COMPLETED
ORD-003625,CUST-35910,CHURNED,BRONZE,513.0,0.959,2025-04-21,164.52,COMPLETED
ORD-003626,CUST-31051,REGULAR,SILVER,216.0,0.372,2025-04-27,256.34,COMPLETED
ORD-003627,CUST-40527,OCCASIONAL,SILVER,1603.0,0.24,2025-01-01,190.45,COMPLETED
ORD-003628,CUST-14058,REGULAR,SILVER,2188.0,0.463,2025-11-24,353.6,COMPLETED
ORD-003629,CUST-15313,OCCASIONAL,BRONZE,931.0,0.583,2025-11-01,161.11,COMPLETED
ORD-003630,CUST-25456,REGULAR,SILVER,1306.0,0.419,2025-08-29,314.99,COMPLETED
ORD-003631,CUST-10763,REGULAR,BRONZE,1992.0,0.324,2025-10-16,192.93,COMPLETED
ORD-003632,CUST-GUEST,,,,,2025-03-14,404.24,COMPLETED
ORD-003633,CUST-29126,CHURNED,BRONZE,544.0,0.83,2025-07-05,256.48,COMPLETED
ORD-003634,CUST-00273,CHURNED,BRONZE,487.0,0.906,2025-06-01,165.85,PENDING
ORD-003635,CUST-25923,REGULAR,SILVER,1980.0,0.379,2025-02-16,323.04,COMPLETED
ORD-003636,CUST-31880,REGULAR,BRONZE,114.0,0.592,2025-07-14,353.17,COMPLETED
ORD-003637,CUST-28240,CHURNED,BRONZE,198.0,0.853,2025-12-08,232.89,COMPLETED
ORD-003639,CUST-36862,REGULAR,SILVER,2308.0,0.52,2025-05-08,203.77,COMPLETED
ORD-003640,CUST-15920,REGULAR,SILVER,293.0,0.331,2025-04-05,386.95,COMPLETED
ORD-003641,CUST-11544,REGULAR,BRONZE,2192.0,0.356,2025-04-17,168.88,COMPLETED
ORD-003642,CUST-29456,REGULAR,BRONZE,766.0,0.374,2025-12-05,139.63,COMPLETED
ORD-003644,CUST-06947,OCCASIONAL,BRONZE,282.0,0.619,2025-07-08,207.37,COMPLETED
