inventory_id,location_id,item_id,snapshot_date,starting_stock,quantity_received,quantity_sold,quantity_wasted,ending_stock,reorder_point,stock_status
INV-0016338,LOC-014,ITEM-007,2025-08-13,124,69,83,0,110,25,OPTIMAL
INV-0016339,LOC-014,ITEM-127,2025-08-13,36,43,27,1,51,36,OPTIMAL
INV-0016340,LOC-014,ITEM-126,2025-08-13,133,34,120,0,47,22,OPTIMAL
INV-0016341,LOC-014,ITEM-099,2025-08-13,74,30,32,1,71,37,OPTIMAL
INV-0016342,LOC-014,ITEM-063,2025-08-13,69,44,41,0,72,22,OPTIMAL
INV-0016343,LOC-014,ITEM-105,2025-08-13,39,80,25,2,92,32,OPTIMAL
INV-0016344,LOC-014,ITEM-020,2025-08-13,100,53,106,2,45,29,OPTIMAL
INV-0016345,LOC-014,ITEM-097,2025-08-13,110,42,99,1,52,23,OPTIMAL
INV-0016346,LOC-014,ITEM-008,2025-08-13,114,62,139,0,37,36,OPTIMAL
INV-0016347,LOC-014,ITEM-072,2025-08-13,33,33,65,7,0,28,CRITICAL_OUT_OF_STOCK
INV-0016348,LOC-014,ITEM-135,2025-08-13,144,37,100,2,79,25,OPTIMAL
INV-0016349,LOC-014,ITEM-143,2025-08-13,133,22,122,2,31,34,REORDER_TRIGGERED
INV-0016350,LOC-014,ITEM-032,2025-08-13,96,42,77,1,60,31,OPTIMAL
INV-0016351,LOC-015,ITEM-014,2025-08-13,114,27,122,0,19,35,REORDER_TRIGGERED
INV-0016352,LOC-015,ITEM-150,2025-08-13,62,51,49,0,64,23,OPTIMAL
INV-0016353,LOC-015,ITEM-081,2025-08-13,103,75,59,1,118,35,OPTIMAL
INV-0016354,LOC-015,ITEM-134,2025-08-13,148,70,63,1,154,33,OPTIMAL
INV-0016355,LOC-015,ITEM-121,2025-08-13,42,20,32,2,28,33,REORDER_TRIGGERED
INV-0016356,LOC-015,ITEM-010,2025-08-13,61,73,83,0,51,38,OPTIMAL
INV-0016357,LOC-015,ITEM-063,2025-08-13,34,72,54,1,51,25,OPTIMAL
INV-0016358,LOC-015,ITEM-019,2025-08-13,135,77,73,2,137,16,OPTIMAL
INV-0016359,LOC-015,ITEM-059,2025-08-13,51,27,46,1,31,24,OPTIMAL
INV-0016360,LOC-015,ITEM-125,2025-08-13,37,19,32,2,22,25,REORDER_TRIGGERED
INV-0016361,LOC-015,ITEM-052,2025-08-13,130,32,86,0,76,21,OPTIMAL
INV-0016362,LOC-015,ITEM-130,2025-08-13,60,60,68,2,50,27,OPTIMAL
INV-0016363,LOC-015,ITEM-111,2025-08-13,102,54,71,0,85,24,OPTIMAL
INV-0016364,LOC-015,ITEM-080,2025-08-13,112,74,74,1,111,27,OPTIMAL
INV-0016365,LOC-015,ITEM-131,2025-08-13,124,38,39,2,121,40,OPTIMAL
INV-0016366,LOC-015,ITEM-066,2025-08-13,147,13,87,2,71,18,OPTIMAL
INV-0016367,LOC-015,ITEM-142,2025-08-13,115,71,70,2,114,21,OPTIMAL
INV-0016368,LOC-015,ITEM-022,2025-08-13,51,33,40,0,44,23,OPTIMAL
INV-0016369,LOC-015,ITEM-071,2025-08-13,100,15,28,5,82,29,OPTIMAL
INV-0016370,LOC-015,ITEM-024,2025-08-13,93,73,103,1,62,39,OPTIMAL
INV-0016371,LOC-015,ITEM-045,2025-08-13,32,33,20,7,38,31,OPTIMAL
INV-0016372,LOC-015,ITEM-074,2025-08-13,30,50,56,3,21,28,REORDER_TRIGGERED
INV-0016373,LOC-015,ITEM-100,2025-08-13,31,17,48,0,0,15,CRITICAL_OUT_OF_STOCK
INV-0016374,LOC-015,ITEM-005,2025-08-13,141,56,38,8,151,34,OPTIMAL
INV-0016375,LOC-015,ITEM-122,2025-08-13,34,30,29,2,33,17,OPTIMAL
INV-0016376,LOC-016,ITEM-021,2025-08-13,53,65,93,7,18,20,REORDER_TRIGGERED
INV-0016377,LOC-016,ITEM-078,2025-08-13,116,31,50,3,94,16,OPTIMAL
INV-0016378,LOC-016,ITEM-109,2025-08-13,33,27,26,1,33,33,OPTIMAL
INV-0016379,LOC-016,ITEM-135,2025-08-13,69,14,73,2,8,30,REORDER_TRIGGERED
INV-0016380,LOC-016,ITEM-132,2025-08-13,131,12,66,1,76,29,OPTIMAL
INV-0016381,LOC-016,ITEM-064,2025-08-13,72,17,43,2,44,17,OPTIMAL
INV-0016382,LOC-016,ITEM-083,2025-08-13,32,27,23,0,36,22,OPTIMAL
INV-0016383,LOC-016,ITEM-125,2025-08-13,124,61,115,1,69,20,OPTIMAL
INV-0016384,LOC-016,ITEM-053,2025-08-13,82,71,130,1,22,17,OPTIMAL
INV-0016385,LOC-016,ITEM-008,2025-08-13,23,77,60,2,38,38,OPTIMAL
INV-0016386,LOC-016,ITEM-143,2025-08-13,141,10,65,1,85,37,OPTIMAL
INV-0016387,LOC-016,ITEM-046,2025-08-13,34,39,27,2,44,30,OPTIMAL
INV-0016388,LOC-016,ITEM-121,2025-08-13,128,23,32,0,119,34,OPTIMAL
INV-0016389,LOC-016,ITEM-026,2025-08-13,112,17,31,0,98,29,OPTIMAL
INV-0016390,LOC-016,ITEM-091,2025-08-13,135,61,134,0,62,37,OPTIMAL
INV-0016391,LOC-016,ITEM-003,2025-08-13,51,62,49,2,62,37,OPTIMAL
INV-0016392,LOC-016,ITEM-056,2025-08-13,148,52,55,0,145,23,OPTIMAL
INV-0016393,LOC-016,ITEM-058,2025-08-13,80,55,108,1,26,40,REORDER_TRIGGERED
INV-0016394,LOC-016,ITEM-011,2025-08-13,149,58,61,0,146,19,OPTIMAL
INV-0016395,LOC-016,ITEM-136,2025-08-13,69,23,18,0,74,15,OPTIMAL
INV-0016396,LOC-016,ITEM-094,2025-08-13,29,25,19,1,34,34,OPTIMAL
INV-0016397,LOC-016,ITEM-075,2025-08-13,134,43,41,7,129,39,OPTIMAL
INV-0016398,LOC-016,ITEM-043,2025-08-13,127,20,114,6,27,38,REORDER_TRIGGERED
INV-0016399,LOC-016,ITEM-147,2025-08-13,145,13,32,0,126,39,OPTIMAL
INV-0016400,LOC-016,ITEM-130,2025-08-13,94,73,120,2,45,24,OPTIMAL
INV-0016401,LOC-017,ITEM-091,2025-08-13,138,47,85,1,99,30,OPTIMAL
INV-0016402,LOC-017,ITEM-032,2025-08-13,67,58,26,0,99,15,OPTIMAL
INV-0016403,LOC-017,ITEM-139,2025-08-13,25,55,27,2,51,40,OPTIMAL
INV-0016404,LOC-017,ITEM-123,2025-08-13,55,23,28,2,48,25,OPTIMAL
INV-0016405,LOC-017,ITEM-108,2025-08-13,135,24,89,0,70,20,OPTIMAL
INV-0016406,LOC-017,ITEM-039,2025-08-13,101,26,57,8,62,30,OPTIMAL
INV-0016407,LOC-017,ITEM-070,2025-08-13,80,32,42,0,70,15,OPTIMAL
INV-0016408,LOC-017,ITEM-100,2025-08-13,144,79,106,2,115,27,OPTIMAL
INV-0016409,LOC-017,ITEM-068,2025-08-13,53,13,59,1,6,16,REORDER_TRIGGERED
INV-0016410,LOC-017,ITEM-026,2025-08-13,137,77,73,2,139,20,OPTIMAL
INV-0016411,LOC-017,ITEM-060,2025-08-13,139,10,65,0,84,15,OPTIMAL
INV-0016412,LOC-017,ITEM-009,2025-08-13,28,45,70,2,1,19,REORDER_TRIGGERED
INV-0016413,LOC-017,ITEM-058,2025-08-13,67,14,18,0,63,29,OPTIMAL
INV-0016414,LOC-017,ITEM-124,2025-08-13,67,63,17,2,111,29,OPTIMAL
INV-0016415,LOC-017,ITEM-051,2025-08-13,87,32,51,1,67,20,OPTIMAL
INV-0016416,LOC-017,ITEM-018,2025-08-13,61,25,76,1,9,33,REORDER_TRIGGERED
INV-0016417,LOC-017,ITEM-115,2025-08-13,117,41,29,2,127,19,OPTIMAL
INV-0016418,LOC-017,ITEM-097,2025-08-13,64,39,76,0,27,36,REORDER_TRIGGERED
INV-0016419,LOC-017,ITEM-042,2025-08-13,140,30,83,1,86,22,OPTIMAL
INV-0016420,LOC-017,ITEM-085,2025-08-13,143,43,119,2,65,16,OPTIMAL
INV-0016421,LOC-017,ITEM-036,2025-08-13,41,74,31,0,84,15,OPTIMAL
INV-0016422,LOC-017,ITEM-140,2025-08-13,82,16,42,2,54,33,OPTIMAL
INV-0016423,LOC-017,ITEM-147,2025-08-13,125,15,43,2,95,15,OPTIMAL
INV-0016424,LOC-017,ITEM-050,2025-08-13,86,23,59,1,49,39,OPTIMAL
INV-0016425,LOC-017,ITEM-055,2025-08-13,21,42,43,1,19,22,REORDER_TRIGGERED
INV-0016426,LOC-018,ITEM-026,2025-08-13,62,79,79,0,62,24,OPTIMAL
INV-0016427,LOC-018,ITEM-089,2025-08-13,81,57,102,1,35,22,OPTIMAL
INV-0016428,LOC-018,ITEM-044,2025-08-13,38,51,77,2,10,35,REORDER_TRIGGERED
INV-0016429,LOC-018,ITEM-132,2025-08-13,81,52,43,1,89,32,OPTIMAL
INV-0016430,LOC-018,ITEM-140,2025-08-13,76,70,20,2,124,31,OPTIMAL
INV-0016431,LOC-018,ITEM-128,2025-08-13,68,26,70,0,24,30,REORDER_TRIGGERED
INV-0016432,LOC-018,ITEM-103,2025-08-13,98,49,42,0,105,21,OPTIMAL
INV-0016433,LOC-018,ITEM-086,2025-08-13,109,58,18,4,145,22,OPTIMAL
INV-0016434,LOC-018,ITEM-095,2025-08-13,132,21,26,0,127,37,OPTIMAL
INV-0016435,LOC-018,ITEM-049,2025-08-13,141,43,25,1,158,26,OPTIMAL
INV-0016436,LOC-018,ITEM-072,2025-08-13,30,26,24,0,32,28,OPTIMAL
INV-0016437,LOC-018,ITEM-015,2025-08-13,100,24,76,2,46,39,OPTIMAL
INV-0016438,LOC-018,ITEM-079,2025-08-13,78,47,104,0,21,23,REORDER_TRIGGERED
INV-0016439,LOC-018,ITEM-106,2025-08-13,120,67,138,2,47,31,OPTIMAL
INV-0016440,LOC-018,ITEM-002,2025-08-13,56,50,51,1,54,17,OPTIMAL
INV-0016441,LOC-018,ITEM-136,2025-08-13,83,25,96,1,11,36,REORDER_TRIGGERED
INV-0016442,LOC-018,ITEM-038,2025-08-13,94,34,52,2,74,31,OPTIMAL
INV-0016443,LOC-018,ITEM-050,2025-08-13,32,77,79,0,30,36,REORDER_TRIGGERED
INV-0016444,LOC-018,ITEM-063,2025-08-13,146,53,53,1,145,15,OPTIMAL
INV-0016445,LOC-018,ITEM-032,2025-08-13,118,46,72,0,92,30,OPTIMAL
INV-0016446,LOC-018,ITEM-074,2025-08-13,106,51,72,0,85,24,OPTIMAL
INV-0016447,LOC-018,ITEM-071,2025-08-13,35,20,51,1,3,15,REORDER_TRIGGERED
INV-0016448,LOC-018,ITEM-090,2025-08-13,53,48,62,2,37,31,OPTIMAL
INV-0016449,LOC-018,ITEM-117,2025-08-13,34,14,20,2,26,29,REORDER_TRIGGERED
INV-0016450,LOC-018,ITEM-088,2025-08-13,123,13,52,0,84,19,OPTIMAL
INV-0016451,LOC-019,ITEM-098,2025-08-13,115,42,119,8,30,22,OPTIMAL
INV-0016452,LOC-019,ITEM-145,2025-08-13,82,65,80,2,65,36,OPTIMAL
INV-0016453,LOC-019,ITEM-048,2025-08-13,98,15,26,0,87,38,OPTIMAL
INV-0016454,LOC-019,ITEM-114,2025-08-13,139,75,104,1,109,39,OPTIMAL
INV-0016455,LOC-019,ITEM-062,2025-08-13,130,32,107,4,51,37,OPTIMAL
INV-0016456,LOC-019,ITEM-001,2025-08-13,142,68,90,1,119,15,OPTIMAL
INV-0016457,LOC-019,ITEM-002,2025-08-13,77,51,35,1,92,28,OPTIMAL
INV-0016458,LOC-019,ITEM-139,2025-08-13,126,35,95,0,66,20,OPTIMAL
INV-0016459,LOC-019,ITEM-004,2025-08-13,143,74,116,2,99,33,OPTIMAL
INV-0016460,LOC-019,ITEM-147,2025-08-13,125,10,130,0,5,16,REORDER_TRIGGERED
INV-0016461,LOC-019,ITEM-105,2025-08-13,72,16,80,1,7,36,REORDER_TRIGGERED
INV-0016462,LOC-019,ITEM-107,2025-08-13,97,45,103,0,39,30,OPTIMAL
INV-0016463,LOC-019,ITEM-131,2025-08-13,80,43,20,2,101,18,OPTIMAL
INV-0016464,LOC-019,ITEM-117,2025-08-13,85,11,50,1,45,16,OPTIMAL
INV-0016465,LOC-019,ITEM-135,2025-08-13,103,44,28,0,119,35,OPTIMAL
INV-0016466,LOC-019,ITEM-087,2025-08-13,81,12,37,1,55,38,OPTIMAL
INV-0016467,LOC-019,ITEM-011,2025-08-13,139,58,36,8,153,19,OPTIMAL
INV-0016468,LOC-019,ITEM-099,2025-08-13,103,72,100,2,73,16,OPTIMAL
INV-0016469,LOC-019,ITEM-101,2025-08-13,97,12,16,1,92,22,OPTIMAL
INV-0016470,LOC-019,ITEM-010,2025-08-13,55,68,100,0,23,39,REORDER_TRIGGERED
INV-0016471,LOC-019,ITEM-020,2025-08-13,34,49,48,1,34,29,OPTIMAL
INV-0016472,LOC-019,ITEM-127,2025-08-13,93,11,89,1,14,36,REORDER_TRIGGERED
INV-0016473,LOC-019,ITEM-079,2025-08-13,92,67,69,0,90,36,OPTIMAL
INV-0016474,LOC-019,ITEM-008,2025-08-13,108,23,50,0,81,39,OPTIMAL
INV-0016475,LOC-019,ITEM-119,2025-08-13,132,18,25,8,117,30,OPTIMAL
INV-0016476,LOC-020,ITEM-019,2025-08-13,104,44,53,0,95,26,OPTIMAL
INV-0016477,LOC-020,ITEM-001,2025-08-13,59,68,16,1,110,26,OPTIMAL
INV-0016478,LOC-020,ITEM-088,2025-08-13,61,63,30,0,94,37,OPTIMAL
INV-0016479,LOC-020,ITEM-118,2025-08-13,141,77,128,0,90,34,OPTIMAL
INV-0016480,LOC-020,ITEM-040,2025-08-13,65,41,63,1,42,38,OPTIMAL
INV-0016481,LOC-020,ITEM-116,2025-08-13,28,58,69,0,17,35,REORDER_TRIGGERED
INV-0016482,LOC-020,ITEM-057,2025-08-13,127,59,40,1,145,33,OPTIMAL
INV-0016483,LOC-020,ITEM-111,2025-08-13,130,67,60,1,136,19,OPTIMAL
INV-0016484,LOC-020,ITEM-107,2025-08-13,56,52,33,0,75,24,OPTIMAL
INV-0016485,LOC-020,ITEM-081,2025-08-13,82,17,21,0,78,36,OPTIMAL
INV-0016486,LOC-020,ITEM-060,2025-08-13,84,13,38,2,57,24,OPTIMAL
INV-0016487,LOC-020,ITEM-101,2025-08-13,71,16,27,2,58,20,OPTIMAL
INV-0016488,LOC-020,ITEM-099,2025-08-13,141,68,106,2,101,33,OPTIMAL
INV-0016489,LOC-020,ITEM-038,2025-08-13,46,46,72,1,19,16,OPTIMAL
INV-0016490,LOC-020,ITEM-058,2025-08-13,145,43,52,2,134,25,OPTIMAL
INV-0016491,LOC-020,ITEM-091,2025-08-13,71,38,85,1,23,15,OPTIMAL
INV-0016492,LOC-020,ITEM-075,2025-08-13,125,56,127,2,52,21,OPTIMAL
INV-0016493,LOC-020,ITEM-030,2025-08-13,25,73,98,2,0,19,CRITICAL_OUT_OF_STOCK
INV-0016494,LOC-020,ITEM-041,2025-08-13,145,34,100,0,79,31,OPTIMAL
INV-0016495,LOC-020,ITEM-148,2025-08-13,107,41,128,7,13,21,REORDER_TRIGGERED
INV-0016496,LOC-020,ITEM-105,2025-08-13,78,11,60,2,27,37,REORDER_TRIGGERED
INV-0016497,LOC-020,ITEM-092,2025-08-13,150,75,25,1,199,34,OPTIMAL
INV-0016498,LOC-020,ITEM-082,2025-08-13,75,53,81,1,46,15,OPTIMAL
INV-0016499,LOC-020,ITEM-022,2025-08-13,128,16,132,0,12,32,REORDER_TRIGGERED
INV-0016500,LOC-020,ITEM-108,2025-08-13,91,61,74,0,78,17,OPTIMAL
INV-0016501,LOC-001,ITEM-084,2025-08-20,121,29,52,1,97,27,OPTIMAL
INV-0016502,LOC-001,ITEM-022,2025-08-20,105,26,128,2,1,30,REORDER_TRIGGERED
INV-0016503,LOC-001,ITEM-130,2025-08-20,49,62,74,1,36,22,OPTIMAL
INV-0016504,LOC-001,ITEM-089,2025-08-20,64,44,43,0,65,25,OPTIMAL
INV-0016505,LOC-001,ITEM-126,2025-08-20,52,57,83,2,24,23,OPTIMAL
INV-0016506,LOC-001,ITEM-003,2025-08-20,82,31,70,1,42,38,OPTIMAL
INV-0016507,LOC-001,ITEM-072,2025-08-20,32,78,25,1,84,21,OPTIMAL
INV-0016508,LOC-001,ITEM-150,2025-08-20,129,78,46,1,160,35,OPTIMAL
INV-0016509,LOC-001,ITEM-058,2025-08-20,145,43,74,1,113,15,OPTIMAL
INV-0016510,LOC-001,ITEM-148,2025-08-20,122,56,42,2,134,25,OPTIMAL
INV-0016511,LOC-001,ITEM-006,2025-08-20,113,48,70,1,90,15,OPTIMAL
INV-0016512,LOC-001,ITEM-138,2025-08-20,132,29,87,0,74,19,OPTIMAL
INV-0016513,LOC-001,ITEM-069,2025-08-20,62,45,29,3,75,32,OPTIMAL
INV-0016514,LOC-001,ITEM-141,2025-08-20,77,17,36,0,58,36,OPTIMAL
INV-0016515,LOC-001,ITEM-017,2025-08-20,56,71,70,0,57,30,OPTIMAL
INV-0016516,LOC-001,ITEM-037,2025-08-20,134,39,53,0,120,31,OPTIMAL
INV-0016517,LOC-001,ITEM-109,2025-08-20,117,18,81,1,53,28,OPTIMAL
INV-0016518,LOC-001,ITEM-099,2025-08-20,62,44,81,2,23,39,REORDER_TRIGGERED
INV-0016519,LOC-001,ITEM-010,2025-08-20,56,29,66,1,18,32,REORDER_TRIGGERED
INV-0016520,LOC-001,ITEM-065,2025-08-20,144,50,39,1,154,28,OPTIMAL
INV-0016521,LOC-001,ITEM-082,2025-08-20,66,65,107,4,20,30,REORDER_TRIGGERED
INV-0016522,LOC-001,ITEM-068,2025-08-20,58,26,52,1,31,16,OPTIMAL
INV-0016523,LOC-001,ITEM-018,2025-08-20,108,62,85,2,83,39,OPTIMAL
INV-0016524,LOC-001,ITEM-086,2025-08-20,104,35,58,4,77,23,OPTIMAL
INV-0016525,LOC-001,ITEM-043,2025-08-20,130,23,70,4,79,37,OPTIMAL
INV-0016526,LOC-002,ITEM-115,2025-08-20,127,18,19,2,124,36,OPTIMAL
INV-0016527,LOC-002,ITEM-091,2025-08-20,83,57,68,0,72,32,OPTIMAL
INV-0016528,LOC-002,ITEM-024,2025-08-20,37,22,46,1,12,35,REORDER_TRIGGERED
INV-0016529,LOC-002,ITEM-049,2025-08-20,69,52,101,0,20,16,OPTIMAL
INV-0016530,LOC-002,ITEM-088,2025-08-20,140,37,75,2,100,34,OPTIMAL
INV-0016531,LOC-002,ITEM-060,2025-08-20,73,74,104,0,43,35,OPTIMAL
INV-0016532,LOC-002,ITEM-042,2025-08-20,105,52,83,2,72,40,OPTIMAL
INV-0016533,LOC-002,ITEM-101,2025-08-20,24,10,21,0,13,21,REORDER_TRIGGERED
INV-0016534,LOC-002,ITEM-117,2025-08-20,55,74,85,2,42,17,OPTIMAL
INV-0016535,LOC-002,ITEM-008,2025-08-20,97,80,120,2,55,32,OPTIMAL
INV-0016536,LOC-002,ITEM-100,2025-08-20,146,45,118,0,73,36,OPTIMAL
INV-0016537,LOC-002,ITEM-145,2025-08-20,90,48,91,2,45,33,OPTIMAL
INV-0016538,LOC-002,ITEM-041,2025-08-20,101,49,47,2,101,27,OPTIMAL
INV-0016539,LOC-002,ITEM-127,2025-08-20,134,77,54,1,156,36,OPTIMAL
INV-0016540,LOC-002,ITEM-031,2025-08-20,127,26,124,2,27,39,REORDER_TRIGGERED
INV-0016541,LOC-002,ITEM-086,2025-08-20,82,52,88,1,45,30,OPTIMAL
INV-0016542,LOC-002,ITEM-097,2025-08-20,61,57,97,2,19,17,OPTIMAL
INV-0016543,LOC-002,ITEM-116,2025-08-20,28,72,23,0,77,31,OPTIMAL
INV-0016544,LOC-002,ITEM-108,2025-08-20,60,62,98,0,24,40,REORDER_TRIGGERED
INV-0016545,LOC-002,ITEM-098,2025-08-20,73,68,34,5,102,30,OPTIMAL
INV-0016546,LOC-002,ITEM-082,2025-08-20,21,62,23,3,57,20,OPTIMAL
INV-0016547,LOC-002,ITEM-025,2025-08-20,149,39,64,2,122,33,OPTIMAL
INV-0016548,LOC-002,ITEM-146,2025-08-20,51,80,124,3,4,33,REORDER_TRIGGERED
INV-0016549,LOC-002,ITEM-051,2025-08-20,103,32,19,2,114,21,OPTIMAL
INV-0016550,LOC-002,ITEM-120,2025-08-20,53,47,100,1,0,23,CRITICAL_OUT_OF_STOCK
INV-0016551,LOC-003,ITEM-047,2025-08-20,103,39,104,0,38,27,OPTIMAL
INV-0016552,LOC-003,ITEM-132,2025-08-20,146,34,99,2,79,27,OPTIMAL
INV-0016553,LOC-003,ITEM-092,2025-08-20,47,10,41,0,16,38,REORDER_TRIGGERED
INV-0016554,LOC-003,ITEM-117,2025-08-20,51,19,60,2,8,35,REORDER_TRIGGERED
INV-0016555,LOC-003,ITEM-090,2025-08-20,33,64,88,2,7,15,REORDER_TRIGGERED
INV-0016556,LOC-003,ITEM-043,2025-08-20,91,29,113,4,3,37,REORDER_TRIGGERED
INV-0016557,LOC-003,ITEM-015,2025-08-20,88,16,96,1,7,18,REORDER_TRIGGERED
INV-0016558,LOC-003,ITEM-001,2025-08-20,93,56,31,1,117,39,OPTIMAL
INV-0016559,LOC-003,ITEM-050,2025-08-20,133,12,39,1,105,24,OPTIMAL
INV-0016560,LOC-003,ITEM-004,2025-08-20,69,73,36,1,105,35,OPTIMAL
INV-0016561,LOC-003,ITEM-114,2025-08-20,33,74,49,0,58,25,OPTIMAL
INV-0016562,LOC-003,ITEM-034,2025-08-20,50,26,26,1,49,23,OPTIMAL
INV-0016563,LOC-003,ITEM-130,2025-08-20,26,65,47,0,44,27,OPTIMAL
INV-0016564,LOC-003,ITEM-138,2025-08-20,149,20,20,1,148,26,OPTIMAL
INV-0016565,LOC-003,ITEM-030,2025-08-20,65,49,37,1,76,36,OPTIMAL
INV-0016566,LOC-003,ITEM-148,2025-08-20,132,28,32,0,128,40,OPTIMAL
INV-0016567,LOC-003,ITEM-071,2025-08-20,82,40,17,6,99,39,OPTIMAL
INV-0016568,LOC-003,ITEM-046,2025-08-20,84,46,105,0,25,35,REORDER_TRIGGERED
INV-0016569,LOC-003,ITEM-002,2025-08-20,149,34,88,2,93,38,OPTIMAL
INV-0016570,LOC-003,ITEM-107,2025-08-20,130,71,42,0,159,17,OPTIMAL
INV-0016571,LOC-003,ITEM-137,2025-08-20,71,65,80,1,55,21,OPTIMAL
INV-0016572,LOC-003,ITEM-104,2025-08-20,52,71,65,0,58,29,OPTIMAL
INV-0016573,LOC-003,ITEM-032,2025-08-20,59,11,34,1,35,18,OPTIMAL
INV-0016574,LOC-003,ITEM-116,2025-08-20,74,32,63,2,41,33,OPTIMAL
INV-0016575,LOC-003,ITEM-139,2025-08-20,59,26,33,1,51,27,OPTIMAL
INV-0016576,LOC-004,ITEM-094,2025-08-20,85,69,23,2,129,18,OPTIMAL
INV-0016577,LOC-004,ITEM-073,2025-08-20,123,19,28,0,114,40,OPTIMAL
INV-0016578,LOC-004,ITEM-084,2025-08-20,80,28,56,1,51,38,OPTIMAL
INV-0016579,LOC-004,ITEM-140,2025-08-20,83,32,41,2,72,37,OPTIMAL
INV-0016580,LOC-004,ITEM-111,2025-08-20,111,63,79,0,95,21,OPTIMAL
INV-0016581,LOC-004,ITEM-021,2025-08-20,98,42,51,5,84,32,OPTIMAL
INV-0016582,LOC-004,ITEM-045,2025-08-20,147,42,52,4,133,17,OPTIMAL
INV-0016583,LOC-004,ITEM-019,2025-08-20,111,74,25,1,159,22,OPTIMAL
INV-0016584,LOC-004,ITEM-063,2025-08-20,54,12,56,0,10,18,REORDER_TRIGGERED
INV-0016585,LOC-004,ITEM-135,2025-08-20,40,56,82,2,12,24,REORDER_TRIGGERED
INV-0016586,LOC-004,ITEM-034,2025-08-20,41,49,66,8,16,39,REORDER_TRIGGERED
INV-0016587,LOC-004,ITEM-055,2025-08-20,118,15,125,2,6,19,REORDER_TRIGGERED
INV-0016588,LOC-004,ITEM-033,2025-08-20,145,36,15,2,164,39,OPTIMAL
INV-0016589,LOC-004,ITEM-032,2025-08-20,69,40,102,2,5,26,REORDER_TRIGGERED
INV-0016590,LOC-004,ITEM-116,2025-08-20,38,48,74,1,11,34,REORDER_TRIGGERED
INV-0016591,LOC-004,ITEM-095,2025-08-20,149,39,40,2,146,33,OPTIMAL
INV-0016592,LOC-004,ITEM-028,2025-08-20,30,67,64,2,31,16,OPTIMAL
INV-0016593,LOC-004,ITEM-062,2025-08-20,131,50,136,0,45,31,OPTIMAL
INV-0016594,LOC-004,ITEM-150,2025-08-20,82,22,23,1,80,23,OPTIMAL
INV-0016595,LOC-004,ITEM-086,2025-08-20,130,33,119,7,37,23,OPTIMAL
INV-0016596,LOC-004,ITEM-136,2025-08-20,33,48,26,2,53,36,OPTIMAL
INV-0016597,LOC-004,ITEM-076,2025-08-20,144,22,44,0,122,20,OPTIMAL
INV-0016598,LOC-004,ITEM-046,2025-08-20,23,67,15,2,73,30,OPTIMAL
INV-0016599,LOC-004,ITEM-012,2025-08-20,147,41,60,1,127,37,OPTIMAL
INV-0016600,LOC-004,ITEM-108,2025-08-20,52,38,45,0,45,27,OPTIMAL
INV-0016601,LOC-005,ITEM-099,2025-08-20,100,52,18,0,134,22,OPTIMAL
INV-0016602,LOC-005,ITEM-113,2025-08-20,123,39,74,0,88,24,OPTIMAL
INV-0016603,LOC-005,ITEM-098,2025-08-20,143,74,70,5,142,22,OPTIMAL
INV-0016604,LOC-005,ITEM-021,2025-08-20,148,10,25,8,125,28,OPTIMAL
INV-0016605,LOC-005,ITEM-094,2025-08-20,110,35,107,2,36,17,OPTIMAL
INV-0016606,LOC-005,ITEM-062,2025-08-20,81,35,89,3,24,30,REORDER_TRIGGERED
INV-0016607,LOC-005,ITEM-050,2025-08-20,62,73,115,0,20,37,REORDER_TRIGGERED
INV-0016608,LOC-005,ITEM-148,2025-08-20,101,78,79,7,93,27,OPTIMAL
INV-0016609,LOC-005,ITEM-029,2025-08-20,44,76,94,2,24,19,OPTIMAL
INV-0016610,LOC-005,ITEM-027,2025-08-20,112,11,74,4,45,16,OPTIMAL
INV-0016611,LOC-005,ITEM-142,2025-08-20,105,35,125,0,15,27,REORDER_TRIGGERED
INV-0016612,LOC-005,ITEM-058,2025-08-20,75,67,132,0,10,23,REORDER_TRIGGERED
INV-0016613,LOC-005,ITEM-145,2025-08-20,63,22,36,2,47,15,OPTIMAL
INV-0016614,LOC-005,ITEM-005,2025-08-20,24,46,27,6,37,15,OPTIMAL
INV-0016615,LOC-005,ITEM-141,2025-08-20,107,30,126,0,11,17,REORDER_TRIGGERED
INV-0016616,LOC-005,ITEM-133,2025-08-20,147,27,29,1,144,34,OPTIMAL
INV-0016617,LOC-005,ITEM-004,2025-08-20,69,68,61,0,76,35,OPTIMAL
INV-0016618,LOC-005,ITEM-144,2025-08-20,79,23,15,4,83,34,OPTIMAL
INV-0016619,LOC-005,ITEM-038,2025-08-20,38,20,19,1,38,15,OPTIMAL
INV-0016620,LOC-005,ITEM-072,2025-08-20,108,76,84,4,96,17,OPTIMAL
INV-0016621,LOC-005,ITEM-020,2025-08-20,47,10,50,1,6,28,REORDER_TRIGGERED
INV-0016622,LOC-005,ITEM-018,2025-08-20,36,58,22,1,71,34,OPTIMAL
INV-0016623,LOC-005,ITEM-007,2025-08-20,38,55,53,0,40,35,OPTIMAL
INV-0016624,LOC-005,ITEM-059,2025-08-20,74,64,99,0,39,26,OPTIMAL
INV-0016625,LOC-005,ITEM-083,2025-08-20,108,42,64,0,86,15,OPTIMAL
INV-0016626,LOC-006,ITEM-026,2025-08-20,96,11,80,1,26,28,REORDER_TRIGGERED
