antecedent_id,antecedent_name,antecedent_category,consequent_id,consequent_name,consequent_category,support,confidence,lift,leverage,conviction,joint_orders_count
ITEM-097,Jackfruit Smoky Carnitas Tacos,Vegan & Plant-Based Creations,ITEM-144,Fresh Squeezed Orange Juice,Specialty Coffee & Beverages,0.0054,0.0886,1.0246,0.000131,1.0023,491
ITEM-093,Crispy Cauliflower Buffalo Bites,Vegan & Plant-Based Creations,ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,0.0062,0.0824,1.0246,0.00015,1.0022,565
ITEM-093,Crispy Cauliflower Buffalo Bites,Vegan & Plant-Based Creations,ITEM-107,Classic Madagascar Vanilla Bean Gelato,Handcrafted Desserts & Pastries,0.0081,0.1071,1.0246,0.000195,1.0029,734
ITEM-086,Sesame Ahi Tuna Poke Bowl,Farm-Fresh Salads & Grain Bowls,ITEM-122,Signature Smoked Old Fashioned,Signature Cocktails & Mocktails,0.0065,0.0947,1.0246,0.000156,1.0025,587
ITEM-040,Truffled Wild Mushroom Gnocchi,Wood-Fired Pizzas & Pastas,ITEM-032,Double Pepperoni Hot Honey Pizza,Wood-Fired Pizzas & Pastas,0.0084,0.1363,1.0246,0.000202,1.0038,760
ITEM-146,Acai Berry Superfood Smoothie,Specialty Coffee & Beverages,ITEM-031,Margherita Sourdough Pizza,Wood-Fired Pizzas & Pastas,0.0085,0.1376,1.0246,0.000204,1.0038,769
ITEM-044,Lasagna Bolognese Al Forno,Wood-Fired Pizzas & Pastas,ITEM-123,Spicy Passionfruit Mezcalita,Signature Cocktails & Mocktails,0.0062,0.0848,1.0245,0.000148,1.0022,560
ITEM-122,Signature Smoked Old Fashioned,Signature Cocktails & Mocktails,ITEM-032,Double Pepperoni Hot Honey Pizza,Wood-Fired Pizzas & Pastas,0.0126,0.1363,1.0245,0.000301,1.0038,1140
ITEM-032,Double Pepperoni Hot Honey Pizza,Wood-Fired Pizzas & Pastas,ITEM-122,Signature Smoked Old Fashioned,Signature Cocktails & Mocktails,0.0126,0.0947,1.0245,0.000301,1.0025,1140
ITEM-012,Heirloom Tomato Bruschetta,Appetizers & Small Plates,ITEM-002,Classic Buffalo Chicken Wings,Appetizers & Small Plates,0.0101,0.1233,1.0244,0.00024,1.0034,912
ITEM-134,Strawberry Basil Smash Lemonade (Mocktail),Signature Cocktails & Mocktails,ITEM-083,Classic Greek Village Salad,Farm-Fresh Salads & Grain Bowls,0.006,0.0802,1.0244,0.000143,1.0021,541
ITEM-002,Classic Buffalo Chicken Wings,Appetizers & Small Plates,ITEM-012,Heirloom Tomato Bruschetta,Appetizers & Small Plates,0.0101,0.0837,1.0244,0.00024,1.0022,912
ITEM-007,Crispy Calamari Fritti,Appetizers & Small Plates,ITEM-127,Zero-Proof Cucumber Mint Cooler,Signature Cocktails & Mocktails,0.0063,0.0815,1.0243,0.000149,1.0021,567
ITEM-104,Golden Turmeric Lentil Soup Bowl,Vegan & Plant-Based Creations,ITEM-136,DineIQ House Drip Roast Coffee,Specialty Coffee & Beverages,0.0118,0.1548,1.0242,0.000279,1.0043,1069
ITEM-135,Red Sangria Pitcher (House Wine),Signature Cocktails & Mocktails,ITEM-052,Steak Frites Garlic Herb Butter,Prime Steaks & Butcher Cuts,0.006,0.1034,1.0242,0.000141,1.0027,540
ITEM-034,Prosciutto e Rucola Pizza,Wood-Fired Pizzas & Pastas,ITEM-002,Classic Buffalo Chicken Wings,Appetizers & Small Plates,0.0071,0.1233,1.0241,0.000167,1.0033,644
ITEM-070,Garlic Butter Tiger Prawns Skewer,Chef Specials & Seafood,ITEM-107,Classic Madagascar Vanilla Bean Gelato,Handcrafted Desserts & Pastries,0.0061,0.1071,1.0241,0.000144,1.0028,554
ITEM-127,Zero-Proof Cucumber Mint Cooler,Signature Cocktails & Mocktails,ITEM-139,Vanilla Bean Oat Milk Latte,Specialty Coffee & Beverages,0.0103,0.1292,1.0241,0.000242,1.0035,930
ITEM-139,Vanilla Bean Oat Milk Latte,Specialty Coffee & Beverages,ITEM-127,Zero-Proof Cucumber Mint Cooler,Signature Cocktails & Mocktails,0.0103,0.0815,1.0241,0.000242,1.0021,930
ITEM-093,Crispy Cauliflower Buffalo Bites,Vegan & Plant-Based Creations,ITEM-091,Beyond Meat Gourmet Burger,Vegan & Plant-Based Creations,0.0064,0.0845,1.024,0.00015,1.0022,579
ITEM-128,Hibiscus Berry Botanical Fizz (Mocktail),Signature Cocktails & Mocktails,ITEM-077,Mediterranean Quinoa Crunch Bowl,Farm-Fresh Salads & Grain Bowls,0.0061,0.0851,1.024,0.000143,1.0022,551
ITEM-016,DineIQ Smash Double Cheeseburger,Artisanal Burgers & Handhelds,ITEM-031,Margherita Sourdough Pizza,Wood-Fired Pizzas & Pastas,0.0193,0.1375,1.024,0.000454,1.0037,1750
ITEM-116,Key Lime Tart Graham Crust,Handcrafted Desserts & Pastries,ITEM-026,Classic BLT Sourdough,Artisanal Burgers & Handhelds,0.0052,0.0836,1.024,0.000121,1.0021,467
ITEM-031,Margherita Sourdough Pizza,Wood-Fired Pizzas & Pastas,ITEM-016,DineIQ Smash Double Cheeseburger,Artisanal Burgers & Handhelds,0.0193,0.1441,1.024,0.000454,1.004,1750
ITEM-104,Golden Turmeric Lentil Soup Bowl,Vegan & Plant-Based Creations,ITEM-139,Vanilla Bean Oat Milk Latte,Specialty Coffee & Beverages,0.0099,0.1291,1.0239,0.00023,1.0035,892
ITEM-093,Crispy Cauliflower Buffalo Bites,Vegan & Plant-Based Creations,ITEM-020,Spicy Nashville Hot Chicken Bun,Artisanal Burgers & Handhelds,0.0073,0.0959,1.0239,0.00017,1.0025,657
ITEM-091,Beyond Meat Gourmet Burger,Vegan & Plant-Based Creations,ITEM-032,Double Pepperoni Hot Honey Pizza,Wood-Fired Pizzas & Pastas,0.0112,0.1363,1.0239,0.000263,1.0037,1017
ITEM-032,Double Pepperoni Hot Honey Pizza,Wood-Fired Pizzas & Pastas,ITEM-091,Beyond Meat Gourmet Burger,Vegan & Plant-Based Creations,0.0112,0.0845,1.0239,0.000263,1.0022,1017
ITEM-041,Calabrian Sausage Rigatoni,Wood-Fired Pizzas & Pastas,ITEM-052,Steak Frites Garlic Herb Butter,Prime Steaks & Butcher Cuts,0.0079,0.1034,1.0237,0.000184,1.0027,718
ITEM-080,Roasted Beet & Goat Cheese Bowl,Farm-Fresh Salads & Grain Bowls,ITEM-001,Crispy Parmesan Truffle Fries,Appetizers & Small Plates,0.0068,0.1309,1.0237,0.000158,1.0035,618
ITEM-050,Slow-Braised Beef Short Ribs,Prime Steaks & Butcher Cuts,ITEM-077,Mediterranean Quinoa Crunch Bowl,Farm-Fresh Salads & Grain Bowls,0.0052,0.0851,1.0236,0.000119,1.0021,467
ITEM-016,DineIQ Smash Double Cheeseburger,Artisanal Burgers & Handhelds,ITEM-123,Spicy Passionfruit Mezcalita,Signature Cocktails & Mocktails,0.0119,0.0848,1.0236,0.000275,1.0021,1079
ITEM-123,Spicy Passionfruit Mezcalita,Signature Cocktails & Mocktails,ITEM-016,DineIQ Smash Double Cheeseburger,Artisanal Burgers & Handhelds,0.0119,0.144,1.0236,0.000275,1.0039,1079
ITEM-102,Mushroom & Walnut Bolognese,Vegan & Plant-Based Creations,ITEM-136,DineIQ House Drip Roast Coffee,Specialty Coffee & Beverages,0.0077,0.1547,1.0236,0.000177,1.0042,694
ITEM-055,Steakhouse Flat Iron Chimichurri,Prime Steaks & Butcher Cuts,ITEM-142,Spiced Masala Chai Latte,Specialty Coffee & Beverages,0.0058,0.0801,1.0236,0.000133,1.002,523
ITEM-091,Beyond Meat Gourmet Burger,Vegan & Plant-Based Creations,ITEM-127,Zero-Proof Cucumber Mint Cooler,Signature Cocktails & Mocktails,0.0067,0.0815,1.0235,0.000154,1.002,608
ITEM-127,Zero-Proof Cucumber Mint Cooler,Signature Cocktails & Mocktails,ITEM-091,Beyond Meat Gourmet Burger,Vegan & Plant-Based Creations,0.0067,0.0844,1.0235,0.000154,1.0021,608
ITEM-077,Mediterranean Quinoa Crunch Bowl,Farm-Fresh Salads & Grain Bowls,ITEM-121,DineIQ House Draft Lager (Pint),Signature Cocktails & Mocktails,0.0113,0.1362,1.0234,0.000259,1.0036,1024
ITEM-121,DineIQ House Draft Lager (Pint),Signature Cocktails & Mocktails,ITEM-077,Mediterranean Quinoa Crunch Bowl,Farm-Fresh Salads & Grain Bowls,0.0113,0.0851,1.0234,0.000259,1.0021,1024
ITEM-091,Beyond Meat Gourmet Burger,Vegan & Plant-Based Creations,ITEM-037,Spaghetti All'Amatriciana,Wood-Fired Pizzas & Pastas,0.0076,0.0919,1.0233,0.000173,1.0023,686
ITEM-037,Spaghetti All'Amatriciana,Wood-Fired Pizzas & Pastas,ITEM-091,Beyond Meat Gourmet Burger,Vegan & Plant-Based Creations,0.0076,0.0844,1.0233,0.000173,1.0021,686
ITEM-124,Elderflower French 75 Champagne,Signature Cocktails & Mocktails,ITEM-091,Beyond Meat Gourmet Burger,Vegan & Plant-Based Creations,0.0058,0.0844,1.0232,0.000131,1.0021,523
ITEM-109,Warm Apple Cinnamon Crisp,Handcrafted Desserts & Pastries,ITEM-017,Crispy Buttermilk Chicken Sandwich,Artisanal Burgers & Handhelds,0.0087,0.1264,1.0231,0.000196,1.0033,787
ITEM-011,Spicy Tuna Crispy Rice,Appetizers & Small Plates,ITEM-032,Double Pepperoni Hot Honey Pizza,Wood-Fired Pizzas & Pastas,0.008,0.1361,1.0231,0.000181,1.0036,722
ITEM-106,Molten Chocolate Lava Cake,Handcrafted Desserts & Pastries,ITEM-037,Spaghetti All'Amatriciana,Wood-Fired Pizzas & Pastas,0.0112,0.0919,1.023,0.00025,1.0023,1009
ITEM-079,Strawberry Gorgonzola Pecan Salad,Farm-Fresh Salads & Grain Bowls,ITEM-032,Double Pepperoni Hot Honey Pizza,Wood-Fired Pizzas & Pastas,0.0084,0.1361,1.023,0.000188,1.0035,757
ITEM-037,Spaghetti All'Amatriciana,Wood-Fired Pizzas & Pastas,ITEM-106,Molten Chocolate Lava Cake,Handcrafted Desserts & Pastries,0.0112,0.1242,1.023,0.00025,1.0032,1009
ITEM-098,Avocado Supergreen Toast Sourdough,Vegan & Plant-Based Creations,ITEM-003,Golden Mozzarella Sticks,Appetizers & Small Plates,0.0078,0.1087,1.0229,0.000175,1.0027,707
ITEM-088,Simple Garden House Salad,Farm-Fresh Salads & Grain Bowls,ITEM-127,Zero-Proof Cucumber Mint Cooler,Signature Cocktails & Mocktails,0.0079,0.0814,1.0228,0.000175,1.002,713
ITEM-063,Wild King Salmon Lemon Herb,Chef Specials & Seafood,ITEM-031,Margherita Sourdough Pizza,Wood-Fired Pizzas & Pastas,0.0094,0.1373,1.0228,0.00021,1.0036,852
ITEM-127,Zero-Proof Cucumber Mint Cooler,Signature Cocktails & Mocktails,ITEM-088,Simple Garden House Salad,Farm-Fresh Salads & Grain Bowls,0.0079,0.099,1.0228,0.000175,1.0024,713
ITEM-023,Smoked Brisket Panini,Artisanal Burgers & Handhelds,ITEM-037,Spaghetti All'Amatriciana,Wood-Fired Pizzas & Pastas,0.0052,0.0919,1.0228,0.000116,1.0023,472
ITEM-020,Spicy Nashville Hot Chicken Bun,Artisanal Burgers & Handhelds,ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,0.0077,0.0823,1.0227,0.000171,1.002,697
ITEM-123,Spicy Passionfruit Mezcalita,Signature Cocktails & Mocktails,ITEM-013,Loaded Queso Nachos,Appetizers & Small Plates,0.0076,0.0921,1.0227,0.000169,1.0022,690
ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,ITEM-020,Spicy Nashville Hot Chicken Bun,Artisanal Burgers & Handhelds,0.0077,0.0958,1.0227,0.000171,1.0024,697
ITEM-013,Loaded Queso Nachos,Appetizers & Small Plates,ITEM-123,Spicy Passionfruit Mezcalita,Signature Cocktails & Mocktails,0.0076,0.0847,1.0227,0.000169,1.002,690
ITEM-092,Truffle Wild Mushroom Risotto,Vegan & Plant-Based Creations,ITEM-130,Classic Moscow Mule Copper Mug,Signature Cocktails & Mocktails,0.0052,0.0933,1.0227,0.000116,1.0023,474
ITEM-007,Crispy Calamari Fritti,Appetizers & Small Plates,ITEM-020,Spicy Nashville Hot Chicken Bun,Artisanal Burgers & Handhelds,0.0074,0.0958,1.0227,0.000164,1.0024,666
ITEM-144,Fresh Squeezed Orange Juice,Specialty Coffee & Beverages,ITEM-052,Steak Frites Garlic Herb Butter,Prime Steaks & Butcher Cuts,0.0089,0.1033,1.0227,0.000199,1.0026,808
ITEM-052,Steak Frites Garlic Herb Butter,Prime Steaks & Butcher Cuts,ITEM-144,Fresh Squeezed Orange Juice,Specialty Coffee & Beverages,0.0089,0.0884,1.0227,0.000199,1.0022,808
ITEM-007,Crispy Calamari Fritti,Appetizers & Small Plates,ITEM-026,Classic BLT Sourdough,Artisanal Burgers & Handhelds,0.0064,0.0835,1.0226,0.000142,1.002,581
ITEM-055,Steakhouse Flat Iron Chimichurri,Prime Steaks & Butcher Cuts,ITEM-022,Black Angus Bacon Cheddar,Artisanal Burgers & Handhelds,0.0072,0.0996,1.0225,0.000158,1.0024,650
ITEM-079,Strawberry Gorgonzola Pecan Salad,Farm-Fresh Salads & Grain Bowls,ITEM-016,DineIQ Smash Double Cheeseburger,Artisanal Burgers & Handhelds,0.0088,0.1439,1.0225,0.000194,1.0037,800
ITEM-111,Traditional Italian Tiramisu,Handcrafted Desserts & Pastries,ITEM-017,Crispy Buttermilk Chicken Sandwich,Artisanal Burgers & Handhelds,0.0114,0.1264,1.0224,0.000249,1.0032,1029
ITEM-017,Crispy Buttermilk Chicken Sandwich,Artisanal Burgers & Handhelds,ITEM-111,Traditional Italian Tiramisu,Handcrafted Desserts & Pastries,0.0114,0.092,1.0224,0.000249,1.0022,1029
ITEM-116,Key Lime Tart Graham Crust,Handcrafted Desserts & Pastries,ITEM-022,Black Angus Bacon Cheddar,Artisanal Burgers & Handhelds,0.0061,0.0996,1.0224,0.000134,1.0024,556
ITEM-004,Garlic Herb Breadsticks,Appetizers & Small Plates,ITEM-077,Mediterranean Quinoa Crunch Bowl,Farm-Fresh Salads & Grain Bowls,0.0094,0.085,1.0223,0.000206,1.002,853
ITEM-098,Avocado Supergreen Toast Sourdough,Vegan & Plant-Based Creations,ITEM-083,Classic Greek Village Salad,Farm-Fresh Salads & Grain Bowls,0.0058,0.0801,1.0223,0.000126,1.0019,521
ITEM-077,Mediterranean Quinoa Crunch Bowl,Farm-Fresh Salads & Grain Bowls,ITEM-004,Garlic Herb Breadsticks,Appetizers & Small Plates,0.0094,0.1134,1.0223,0.000206,1.0028,853
ITEM-083,Classic Greek Village Salad,Farm-Fresh Salads & Grain Bowls,ITEM-002,Classic Buffalo Chicken Wings,Appetizers & Small Plates,0.0096,0.1231,1.0222,0.00021,1.0031,872
ITEM-024,Portobello Mushroom Swiss Burger,Artisanal Burgers & Handhelds,ITEM-068,Classic Fish & Chips Tartar,Chef Specials & Seafood,0.0051,0.1112,1.0222,0.00011,1.0027,458
ITEM-042,Spicy Diavola Pizza,Wood-Fired Pizzas & Pastas,ITEM-141,Ceremonial Iced Matcha Latte,Specialty Coffee & Beverages,0.0073,0.084,1.0222,0.000158,1.002,658
ITEM-002,Classic Buffalo Chicken Wings,Appetizers & Small Plates,ITEM-083,Classic Greek Village Salad,Farm-Fresh Salads & Grain Bowls,0.0096,0.0801,1.0222,0.00021,1.0019,872
ITEM-141,Ceremonial Iced Matcha Latte,Specialty Coffee & Beverages,ITEM-042,Spicy Diavola Pizza,Wood-Fired Pizzas & Pastas,0.0073,0.0885,1.0222,0.000158,1.0021,658
ITEM-147,Belgian Hot Chocolate Marshmallows,Specialty Coffee & Beverages,ITEM-068,Classic Fish & Chips Tartar,Chef Specials & Seafood,0.0071,0.1112,1.0221,0.000153,1.0027,640
ITEM-134,Strawberry Basil Smash Lemonade (Mocktail),Signature Cocktails & Mocktails,ITEM-122,Signature Smoked Old Fashioned,Signature Cocktails & Mocktails,0.007,0.0945,1.022,0.000152,1.0022,637
ITEM-041,Calabrian Sausage Rigatoni,Wood-Fired Pizzas & Pastas,ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,0.0063,0.0822,1.022,0.000136,1.0019,571
ITEM-150,Artisanal Kombucha Peach Ginger,Specialty Coffee & Beverages,ITEM-013,Loaded Queso Nachos,Appetizers & Small Plates,0.0053,0.092,1.0219,0.000113,1.0022,479
ITEM-046,USDA Prime Center-Cut Filet Mignon (8oz),Prime Steaks & Butcher Cuts,ITEM-122,Signature Smoked Old Fashioned,Signature Cocktails & Mocktails,0.0052,0.0945,1.0219,0.000111,1.0022,467
ITEM-079,Strawberry Gorgonzola Pecan Salad,Farm-Fresh Salads & Grain Bowls,ITEM-107,Classic Madagascar Vanilla Bean Gelato,Handcrafted Desserts & Pastries,0.0066,0.1068,1.0218,0.00014,1.0025,594
ITEM-109,Warm Apple Cinnamon Crisp,Handcrafted Desserts & Pastries,ITEM-068,Classic Fish & Chips Tartar,Chef Specials & Seafood,0.0076,0.1112,1.0218,0.000164,1.0027,692
ITEM-100,Crispy Falafel Mezze Platter,Vegan & Plant-Based Creations,ITEM-013,Loaded Queso Nachos,Appetizers & Small Plates,0.0063,0.092,1.0218,0.000135,1.0022,572
ITEM-028,Cubano Roast Pork Sandwich,Artisanal Burgers & Handhelds,ITEM-001,Crispy Parmesan Truffle Fries,Appetizers & Small Plates,0.0064,0.1306,1.0218,0.000137,1.0032,579
ITEM-003,Golden Mozzarella Sticks,Appetizers & Small Plates,ITEM-033,Quattro Formaggi Bianca,Wood-Fired Pizzas & Pastas,0.009,0.0849,1.0218,0.000193,1.002,816
ITEM-033,Quattro Formaggi Bianca,Wood-Fired Pizzas & Pastas,ITEM-003,Golden Mozzarella Sticks,Appetizers & Small Plates,0.009,0.1085,1.0218,0.000193,1.0026,816
ITEM-086,Sesame Ahi Tuna Poke Bowl,Farm-Fresh Salads & Grain Bowls,ITEM-111,Traditional Italian Tiramisu,Handcrafted Desserts & Pastries,0.0063,0.092,1.0217,0.000134,1.0021,570
ITEM-145,Sparkling San Pellegrino (750ml),Specialty Coffee & Beverages,ITEM-020,Spicy Nashville Hot Chicken Bun,Artisanal Burgers & Handhelds,0.0067,0.0957,1.0217,0.000142,1.0022,606
ITEM-015,Bacon Wrapped Stuffed Dates,Appetizers & Small Plates,ITEM-106,Molten Chocolate Lava Cake,Handcrafted Desserts & Pastries,0.0066,0.124,1.0217,0.00014,1.003,595
ITEM-038,Creamy Fettuccine Alfredo,Wood-Fired Pizzas & Pastas,ITEM-123,Spicy Passionfruit Mezcalita,Signature Cocktails & Mocktails,0.0088,0.0846,1.0216,0.000186,1.002,798
ITEM-100,Crispy Falafel Mezze Platter,Vegan & Plant-Based Creations,ITEM-121,DineIQ House Draft Lager (Pint),Signature Cocktails & Mocktails,0.0093,0.1359,1.0216,0.000197,1.0033,845
ITEM-134,Strawberry Basil Smash Lemonade (Mocktail),Signature Cocktails & Mocktails,ITEM-132,Aperol Spritz Prosecco Orange,Signature Cocktails & Mocktails,0.0078,0.1044,1.0216,0.000165,1.0025,704
ITEM-089,Southwest Chipotle Chicken Bowl,Farm-Fresh Salads & Grain Bowls,ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,0.007,0.0822,1.0216,0.000147,1.0019,630
ITEM-088,Simple Garden House Salad,Farm-Fresh Salads & Grain Bowls,ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,0.008,0.0822,1.0216,0.000168,1.0019,720
ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,ITEM-089,Southwest Chipotle Chicken Bowl,Farm-Fresh Salads & Grain Bowls,0.007,0.0866,1.0216,0.000147,1.002,630
ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,ITEM-088,Simple Garden House Salad,Farm-Fresh Salads & Grain Bowls,0.008,0.0989,1.0216,0.000168,1.0023,720
ITEM-123,Spicy Passionfruit Mezcalita,Signature Cocktails & Mocktails,ITEM-038,Creamy Fettuccine Alfredo,Wood-Fired Pizzas & Pastas,0.0088,0.1065,1.0216,0.000186,1.0025,798
ITEM-126,Espresso Martini Vanilla Foam,Signature Cocktails & Mocktails,ITEM-038,Creamy Fettuccine Alfredo,Wood-Fired Pizzas & Pastas,0.0103,0.1065,1.0215,0.000218,1.0025,935
ITEM-003,Golden Mozzarella Sticks,Appetizers & Small Plates,ITEM-013,Loaded Queso Nachos,Appetizers & Small Plates,0.0098,0.092,1.0215,0.000206,1.0021,884
ITEM-093,Crispy Cauliflower Buffalo Bites,Vegan & Plant-Based Creations,ITEM-140,Caramel Macchiato Sea Salt,Specialty Coffee & Beverages,0.009,0.1189,1.0215,0.00019,1.0028,815
ITEM-038,Creamy Fettuccine Alfredo,Wood-Fired Pizzas & Pastas,ITEM-126,Espresso Martini Vanilla Foam,Signature Cocktails & Mocktails,0.0103,0.0991,1.0215,0.000218,1.0023,935
ITEM-013,Loaded Queso Nachos,Appetizers & Small Plates,ITEM-003,Golden Mozzarella Sticks,Appetizers & Small Plates,0.0098,0.1085,1.0215,0.000206,1.0026,884
ITEM-037,Spaghetti All'Amatriciana,Wood-Fired Pizzas & Pastas,ITEM-001,Crispy Parmesan Truffle Fries,Appetizers & Small Plates,0.0117,0.1306,1.0214,0.000245,1.0031,1061
ITEM-025,Philly Ribeye Cheesesteak,Artisanal Burgers & Handhelds,ITEM-130,Classic Moscow Mule Copper Mug,Signature Cocktails & Mocktails,0.0064,0.0932,1.0214,0.000134,1.0022,578
ITEM-001,Crispy Parmesan Truffle Fries,Appetizers & Small Plates,ITEM-037,Spaghetti All'Amatriciana,Wood-Fired Pizzas & Pastas,0.0117,0.0917,1.0214,0.000245,1.0021,1061
ITEM-009,Truffle Whipped Burrata,Appetizers & Small Plates,ITEM-132,Aperol Spritz Prosecco Orange,Signature Cocktails & Mocktails,0.0071,0.1044,1.0213,0.000148,1.0024,645
ITEM-146,Acai Berry Superfood Smoothie,Specialty Coffee & Beverages,ITEM-076,DineIQ Signature Caesar Salad,Farm-Fresh Salads & Grain Bowls,0.0074,0.1204,1.0212,0.000155,1.0028,673
ITEM-120,Affogato al Caffe Espresso Scoop,Handcrafted Desserts & Pastries,ITEM-140,Caramel Macchiato Sea Salt,Specialty Coffee & Beverages,0.0102,0.1189,1.0212,0.000212,1.0028,924
ITEM-140,Caramel Macchiato Sea Salt,Specialty Coffee & Beverages,ITEM-120,Affogato al Caffe Espresso Scoop,Handcrafted Desserts & Pastries,0.0102,0.0877,1.0212,0.000212,1.002,924
ITEM-068,Classic Fish & Chips Tartar,Chef Specials & Seafood,ITEM-076,DineIQ Signature Caesar Salad,Farm-Fresh Salads & Grain Bowls,0.0131,0.1204,1.0212,0.000272,1.0028,1185
ITEM-076,DineIQ Signature Caesar Salad,Farm-Fresh Salads & Grain Bowls,ITEM-068,Classic Fish & Chips Tartar,Chef Specials & Seafood,0.0131,0.1111,1.0212,0.000272,1.0026,1185
ITEM-124,Elderflower French 75 Champagne,Signature Cocktails & Mocktails,ITEM-003,Golden Mozzarella Sticks,Appetizers & Small Plates,0.0074,0.1085,1.0212,0.000154,1.0025,672
ITEM-040,Truffled Wild Mushroom Gnocchi,Wood-Fired Pizzas & Pastas,ITEM-026,Classic BLT Sourdough,Artisanal Burgers & Handhelds,0.0051,0.0834,1.0212,0.000107,1.0019,465
ITEM-079,Strawberry Gorgonzola Pecan Salad,Farm-Fresh Salads & Grain Bowls,ITEM-077,Mediterranean Quinoa Crunch Bowl,Farm-Fresh Salads & Grain Bowls,0.0052,0.0849,1.0212,0.000108,1.0019,472
ITEM-086,Sesame Ahi Tuna Poke Bowl,Farm-Fresh Salads & Grain Bowls,ITEM-033,Quattro Formaggi Bianca,Wood-Fired Pizzas & Pastas,0.0058,0.0849,1.0212,0.000121,1.0019,526
ITEM-137,Nitro Cold Brew Sweet Cream,Specialty Coffee & Beverages,ITEM-132,Aperol Spritz Prosecco Orange,Signature Cocktails & Mocktails,0.0117,0.1043,1.0211,0.000241,1.0024,1056
ITEM-132,Aperol Spritz Prosecco Orange,Signature Cocktails & Mocktails,ITEM-137,Nitro Cold Brew Sweet Cream,Specialty Coffee & Beverages,0.0117,0.1142,1.0211,0.000241,1.0027,1056
ITEM-116,Key Lime Tart Graham Crust,Handcrafted Desserts & Pastries,ITEM-106,Molten Chocolate Lava Cake,Handcrafted Desserts & Pastries,0.0076,0.1239,1.021,0.000157,1.0029,692
ITEM-092,Truffle Wild Mushroom Risotto,Vegan & Plant-Based Creations,ITEM-088,Simple Garden House Salad,Farm-Fresh Salads & Grain Bowls,0.0055,0.0989,1.021,0.000114,1.0023,502
ITEM-019,BBQ Pulled Pork Brioche,Artisanal Burgers & Handhelds,ITEM-003,Golden Mozzarella Sticks,Appetizers & Small Plates,0.0087,0.1084,1.0209,0.000179,1.0025,790
ITEM-078,Burrata Caprese Heirloom Salad,Farm-Fresh Salads & Grain Bowls,ITEM-108,New York Style Cheesecake,Handcrafted Desserts & Pastries,0.0056,0.111,1.0209,0.000114,1.0026,503
ITEM-101,Thai Coconut Green Curry Tofu,Vegan & Plant-Based Creations,ITEM-137,Nitro Cold Brew Sweet Cream,Specialty Coffee & Beverages,0.007,0.1142,1.0209,0.000144,1.0026,636
ITEM-003,Golden Mozzarella Sticks,Appetizers & Small Plates,ITEM-019,BBQ Pulled Pork Brioche,Artisanal Burgers & Handhelds,0.0087,0.0822,1.0209,0.000179,1.0018,790
ITEM-122,Signature Smoked Old Fashioned,Signature Cocktails & Mocktails,ITEM-136,DineIQ House Drip Roast Coffee,Specialty Coffee & Beverages,0.0143,0.1543,1.0209,0.000292,1.0037,1290
ITEM-108,New York Style Cheesecake,Handcrafted Desserts & Pastries,ITEM-120,Affogato al Caffe Espresso Scoop,Handcrafted Desserts & Pastries,0.0095,0.0877,1.0209,0.000196,1.002,863
ITEM-120,Affogato al Caffe Espresso Scoop,Handcrafted Desserts & Pastries,ITEM-108,New York Style Cheesecake,Handcrafted Desserts & Pastries,0.0095,0.111,1.0209,0.000196,1.0026,863
ITEM-136,DineIQ House Drip Roast Coffee,Specialty Coffee & Beverages,ITEM-122,Signature Smoked Old Fashioned,Signature Cocktails & Mocktails,0.0143,0.0944,1.0209,0.000292,1.0021,1290
ITEM-124,Elderflower French 75 Champagne,Signature Cocktails & Mocktails,ITEM-022,Black Angus Bacon Cheddar,Artisanal Burgers & Handhelds,0.0068,0.0994,1.0208,0.000139,1.0022,616
ITEM-026,Classic BLT Sourdough,Artisanal Burgers & Handhelds,ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,0.0067,0.0821,1.0208,0.000137,1.0018,607
ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,ITEM-026,Classic BLT Sourdough,Artisanal Burgers & Handhelds,0.0067,0.0834,1.0208,0.000137,1.0019,607
ITEM-104,Golden Turmeric Lentil Soup Bowl,Vegan & Plant-Based Creations,ITEM-077,Mediterranean Quinoa Crunch Bowl,Farm-Fresh Salads & Grain Bowls,0.0065,0.0848,1.0208,0.000132,1.0019,586
ITEM-126,Espresso Martini Vanilla Foam,Signature Cocktails & Mocktails,ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,0.008,0.0821,1.0207,0.000162,1.0018,721
ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,ITEM-126,Espresso Martini Vanilla Foam,Signature Cocktails & Mocktails,0.008,0.0991,1.0207,0.000162,1.0022,721
