customer_id,recency,frequency,monetary_value,average_order_value,visit_frequency,favorite_menu_categories,promotion_sensitivity,ordering_channel,time_of_day_preference,repeat_behavior,r_score,f_score,m_score,rfm_cell,rfm_composite_index,customer_segment
CUST-29642,171,2,531.35,265.67,22.0,Signature Cocktails & Mocktails,0.0,TAKEOUT,Dinner,0.1111,3,4,4,344,3.6,At-Risk Customers
CUST-29643,71,3,1310.7,436.9,74.5,Wood-Fired Pizzas & Pastas,0.0,DINE_IN,Dinner,0.0588,4,5,5,455,4.6,High-Value Loyal Customers
CUST-29644,115,3,757.36,252.45,62.5,Signature Cocktails & Mocktails,0.0,DINE_IN,Lunch,0.1481,3,5,4,354,3.9,High-Value Loyal Customers
CUST-29645,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-29646,348,1,200.25,200.25,180.0,Wood-Fired Pizzas & Pastas,0.0,TAKEOUT,Lunch,0.0,1,2,2,122,1.6,Occasional Customers
CUST-29647,214,2,456.16,228.08,122.0,Specialty Coffee & Beverages,0.5,DRIVE_THRU,Lunch,0.0714,2,4,3,243,2.9,At-Risk Customers
CUST-29648,260,1,357.27,357.27,180.0,Prime Steaks & Butcher Cuts,0.0,DINE_IN,Dinner,0.0,2,2,3,223,2.3,Occasional Customers
CUST-29649,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-29650,138,2,399.36,199.68,22.0,Artisanal Burgers & Handhelds,0.0,DRIVE_THRU,Dinner,0.0,3,4,3,343,3.3,Occasional Customers
CUST-29651,177,1,488.59,488.59,180.0,Vegan & Plant-Based Creations,1.0,DELIVERY,Dinner,0.0,2,2,3,223,2.3,Occasional Customers
CUST-29652,1,5,1763.35,352.67,87.8,Wood-Fired Pizzas & Pastas,0.2,DINE_IN,Dinner,0.1042,5,5,5,555,5.0,High-Value Loyal Customers
CUST-29653,118,3,1111.44,370.48,5.0,Prime Steaks & Butcher Cuts,0.3333,DINE_IN,Dinner,0.0345,3,5,5,355,4.2,High-Value Loyal Customers
CUST-29654,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-29655,118,1,92.68,92.68,180.0,Vegan & Plant-Based Creations,0.0,DELIVERY,Dinner,0.0,3,2,1,321,2.1,Occasional Customers
CUST-29656,214,2,315.01,157.51,53.0,Specialty Coffee & Beverages,0.0,TAKEOUT,Dinner,0.0,2,4,3,243,2.9,At-Risk Customers
CUST-29657,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-29658,3,2,331.87,165.94,185.0,Handcrafted Desserts & Pastries,0.5,TAKEOUT,Dinner,0.0,5,4,3,543,4.1,New Customers
CUST-29659,35,2,311.76,155.88,96.0,Vegan & Plant-Based Creations,0.5,TAKEOUT,Dinner,0.0,5,4,3,543,4.1,New Customers
CUST-29660,30,1,249.96,249.96,180.0,Farm-Fresh Salads & Grain Bowls,0.0,DINE_IN,Dinner,0.0,5,2,2,522,3.2,New Customers
CUST-29661,324,1,238.12,238.12,180.0,Handcrafted Desserts & Pastries,1.0,TAKEOUT,Lunch,0.0,2,2,2,222,2.0,Occasional Customers
CUST-29662,173,4,1055.68,263.92,16.7,Handcrafted Desserts & Pastries,0.25,DRIVE_THRU,Dinner,0.1471,3,5,5,355,4.2,At-Risk Customers
CUST-29663,76,1,338.25,338.25,180.0,Farm-Fresh Salads & Grain Bowls,1.0,DRIVE_THRU,Dinner,0.0,4,2,3,423,3.1,Occasional Customers
CUST-29664,81,1,118.48,118.48,180.0,Farm-Fresh Salads & Grain Bowls,0.0,TAKEOUT,Lunch,0.0,4,2,1,421,2.5,Occasional Customers
CUST-29665,18,1,125.56,125.56,180.0,Handcrafted Desserts & Pastries,0.0,TAKEOUT,Lunch,0.0,5,2,2,522,3.2,New Customers
CUST-29666,344,1,343.01,343.01,180.0,Signature Cocktails & Mocktails,0.0,DELIVERY,Dinner,0.0,1,2,3,123,1.9,Occasional Customers
CUST-29667,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-29668,30,2,628.92,314.46,219.0,Chef Specials & Seafood,0.0,DELIVERY,Lunch,0.0,5,4,4,544,4.4,New Customers
CUST-29669,192,2,364.65,182.33,9.0,Prime Steaks & Butcher Cuts,0.0,DELIVERY,Dinner,0.0,2,4,3,243,2.9,At-Risk Customers
CUST-29670,20,1,316.03,316.03,180.0,Farm-Fresh Salads & Grain Bowls,0.0,DINE_IN,Dinner,0.0,5,2,3,523,3.5,New Customers
CUST-29671,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-29672,296,1,220.56,220.56,180.0,Specialty Coffee & Beverages,0.0,DINE_IN,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-29673,60,2,458.0,229.0,101.0,Artisanal Burgers & Handhelds,0.0,DELIVERY,Lunch,0.0667,4,4,3,443,3.7,New Customers
CUST-29674,17,2,581.0,290.5,298.0,Specialty Coffee & Beverages,0.0,DINE_IN,Dinner,0.0,5,4,4,544,4.4,New Customers
CUST-29675,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-29676,43,4,854.44,213.61,70.7,Specialty Coffee & Beverages,0.25,DINE_IN,Lunch,0.1379,4,5,5,455,4.6,High-Value Loyal Customers
CUST-29677,40,2,565.07,282.53,76.0,Appetizers & Small Plates,1.0,DINE_IN,Dinner,0.0526,4,4,4,444,4.0,New Customers
CUST-29678,181,1,171.29,171.29,180.0,Specialty Coffee & Beverages,0.0,TAKEOUT,Lunch,0.0,2,2,2,222,2.0,Occasional Customers
CUST-29679,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-29680,5,2,524.52,262.26,43.0,Signature Cocktails & Mocktails,0.0,DINE_IN,Lunch,0.0588,5,4,4,544,4.4,New Customers
CUST-29681,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-29682,109,1,443.66,443.66,180.0,Specialty Coffee & Beverages,0.0,DINE_IN,Lunch,0.0,3,2,3,323,2.7,Occasional Customers
CUST-29683,71,4,1026.22,256.56,52.7,Artisanal Burgers & Handhelds,0.5,TAKEOUT,Dinner,0.0588,4,5,5,455,4.6,Promotion-Driven Customers
CUST-29684,125,3,800.77,266.92,6.0,Handcrafted Desserts & Pastries,0.3333,DINE_IN,Dinner,0.1111,3,5,5,355,4.2,Occasional Customers
CUST-29685,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-29686,267,2,202.37,101.19,74.0,Artisanal Burgers & Handhelds,0.0,DRIVE_THRU,Lunch,0.0,2,4,2,242,2.6,At-Risk Customers
CUST-29687,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-29688,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-29689,131,2,663.63,331.82,67.0,Vegan & Plant-Based Creations,0.0,DINE_IN,Dinner,0.0556,3,4,4,344,3.6,Occasional Customers
CUST-29690,212,2,296.76,148.38,75.0,Signature Cocktails & Mocktails,0.0,DRIVE_THRU,Dinner,0.0,2,4,2,242,2.6,At-Risk Customers
CUST-29691,93,2,254.6,127.3,132.0,Signature Cocktails & Mocktails,0.5,DRIVE_THRU,Dinner,0.0909,4,4,2,442,3.4,Promotion-Driven Customers
CUST-29692,19,2,1043.74,521.87,53.0,Farm-Fresh Salads & Grain Bowls,1.0,DINE_IN,Dinner,0.087,5,4,5,545,4.7,New Customers
CUST-29693,305,2,486.53,243.27,56.0,Signature Cocktails & Mocktails,1.0,TAKEOUT,Dinner,0.1667,2,4,3,243,2.9,At-Risk Customers
CUST-29694,229,2,389.38,194.69,18.0,Specialty Coffee & Beverages,0.5,TAKEOUT,Dinner,0.0,2,4,3,243,2.9,At-Risk Customers
CUST-29695,61,1,221.88,221.88,180.0,Farm-Fresh Salads & Grain Bowls,0.0,TAKEOUT,Lunch,0.0,4,2,2,422,2.8,Occasional Customers
CUST-29696,317,1,122.28,122.28,180.0,Specialty Coffee & Beverages,0.0,DRIVE_THRU,Lunch,0.0,2,2,1,221,1.7,Occasional Customers
CUST-29697,50,1,206.96,206.96,180.0,Specialty Coffee & Beverages,0.0,TAKEOUT,Dinner,0.0,4,2,2,422,2.8,New Customers
CUST-29698,269,1,255.55,255.55,180.0,Farm-Fresh Salads & Grain Bowls,1.0,DELIVERY,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-29699,5,3,891.04,297.01,66.0,Wood-Fired Pizzas & Pastas,0.3333,DINE_IN,Lunch,0.1667,5,5,5,555,5.0,High-Value Loyal Customers
CUST-29700,193,1,264.64,264.64,180.0,Specialty Coffee & Beverages,0.0,DINE_IN,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-29701,180,1,470.26,470.26,180.0,Signature Cocktails & Mocktails,0.0,DINE_IN,Dinner,0.0,2,2,3,223,2.3,Occasional Customers
CUST-29702,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-29703,29,2,377.68,188.84,16.0,Signature Cocktails & Mocktails,0.5,DINE_IN,Dinner,0.0,5,4,3,543,4.1,New Customers
CUST-29704,32,4,1003.33,250.83,95.7,Specialty Coffee & Beverages,0.25,DELIVERY,Dinner,0.0882,5,5,5,555,5.0,High-Value Loyal Customers
CUST-29705,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-29706,21,4,793.73,198.43,87.0,Specialty Coffee & Beverages,0.5,TAKEOUT,Dinner,0.1071,5,5,5,555,5.0,Promotion-Driven Customers
CUST-29707,9,1,221.34,221.34,180.0,Signature Cocktails & Mocktails,0.0,DRIVE_THRU,Lunch,0.0,5,2,2,522,3.2,New Customers
CUST-29708,283,1,675.04,675.04,180.0,Farm-Fresh Salads & Grain Bowls,0.0,DINE_IN,Dinner,0.0,2,2,4,224,2.6,Occasional Customers
CUST-29709,6,2,563.37,281.69,53.0,Specialty Coffee & Beverages,0.5,DELIVERY,Dinner,0.1429,5,4,4,544,4.4,New Customers
CUST-29710,356,1,213.75,213.75,180.0,Handcrafted Desserts & Pastries,1.0,TAKEOUT,Lunch,0.0,1,2,2,122,1.6,Occasional Customers
CUST-29711,19,2,395.52,197.76,230.0,Farm-Fresh Salads & Grain Bowls,0.5,DINE_IN,Dinner,0.0,5,4,3,543,4.1,New Customers
CUST-29712,275,1,143.25,143.25,180.0,Farm-Fresh Salads & Grain Bowls,0.0,DINE_IN,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-29713,279,1,235.3,235.3,180.0,Vegan & Plant-Based Creations,1.0,DINE_IN,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-29714,104,2,716.29,358.15,82.0,Farm-Fresh Salads & Grain Bowls,0.0,DINE_IN,Dinner,0.0417,3,4,4,344,3.6,Occasional Customers
CUST-29715,272,1,310.03,310.03,180.0,Vegan & Plant-Based Creations,1.0,DINE_IN,Dinner,0.0,2,2,3,223,2.3,Occasional Customers
CUST-29716,325,1,170.75,170.75,180.0,Specialty Coffee & Beverages,1.0,DRIVE_THRU,Lunch,0.0,2,2,2,222,2.0,Occasional Customers
CUST-29717,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-29718,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-29719,256,1,342.57,342.57,180.0,Artisanal Burgers & Handhelds,1.0,DINE_IN,Dinner,0.0,2,2,3,223,2.3,Occasional Customers
CUST-29720,46,2,422.4,211.2,7.0,Specialty Coffee & Beverages,0.0,TAKEOUT,Dinner,0.0,4,4,3,443,3.7,New Customers
CUST-29721,131,2,412.41,206.2,11.0,Farm-Fresh Salads & Grain Bowls,0.0,DINE_IN,Dinner,0.0714,3,4,3,343,3.3,Occasional Customers
CUST-29722,9,2,439.32,219.66,118.0,Appetizers & Small Plates,0.5,DINE_IN,Dinner,0.1333,5,4,3,543,4.1,New Customers
CUST-29723,108,3,798.72,266.24,112.5,Vegan & Plant-Based Creations,0.3333,DINE_IN,Lunch,0.0357,3,5,5,355,4.2,High-Value Loyal Customers
CUST-29724,41,4,1795.24,448.81,42.3,Signature Cocktails & Mocktails,0.5,DINE_IN,Lunch,0.1395,4,5,5,455,4.6,Promotion-Driven Customers
CUST-29725,8,2,594.36,297.18,119.0,Wood-Fired Pizzas & Pastas,0.5,DELIVERY,Lunch,0.0,5,4,4,544,4.4,New Customers
CUST-29726,40,2,640.79,320.4,47.0,Artisanal Burgers & Handhelds,0.5,DINE_IN,Dinner,0.0,4,4,4,444,4.0,New Customers
CUST-29727,93,3,831.49,277.16,119.5,Wood-Fired Pizzas & Pastas,1.0,DELIVERY,Dinner,0.0909,4,5,5,455,4.6,Promotion-Driven Customers
CUST-29728,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-29729,41,2,886.71,443.36,270.0,Vegan & Plant-Based Creations,1.0,DELIVERY,Dinner,0.087,4,4,5,445,4.3,New Customers
CUST-29730,355,1,155.23,155.23,180.0,Handcrafted Desserts & Pastries,0.0,DINE_IN,Lunch,0.0,1,2,2,122,1.6,Occasional Customers
CUST-29731,20,2,662.97,331.49,96.0,Handcrafted Desserts & Pastries,0.5,DINE_IN,Dinner,0.1818,5,4,4,544,4.4,New Customers
CUST-29732,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-29733,19,1,265.02,265.02,180.0,Wood-Fired Pizzas & Pastas,1.0,DELIVERY,Lunch,0.0,5,2,2,522,3.2,New Customers
CUST-29734,99,3,723.29,241.1,118.0,Specialty Coffee & Beverages,0.3333,TAKEOUT,Dinner,0.1111,3,5,4,354,3.9,High-Value Loyal Customers
CUST-29735,12,2,469.14,234.57,62.0,Specialty Coffee & Beverages,0.0,DRIVE_THRU,Dinner,0.0,5,4,3,543,4.1,New Customers
CUST-29736,23,3,686.86,228.95,57.5,Signature Cocktails & Mocktails,0.0,DINE_IN,Lunch,0.0952,5,5,4,554,4.7,High-Value Loyal Customers
CUST-29737,193,1,160.89,160.89,180.0,Specialty Coffee & Beverages,0.0,DELIVERY,Lunch,0.0,2,2,2,222,2.0,Occasional Customers
CUST-29738,22,3,620.82,206.94,152.0,Artisanal Burgers & Handhelds,0.0,DRIVE_THRU,Lunch,0.0,5,5,4,554,4.7,Frequent Customers
CUST-29739,269,2,584.29,292.15,39.0,Specialty Coffee & Beverages,0.0,DINE_IN,Dinner,0.0,2,4,4,244,3.2,At-Risk Customers
CUST-29740,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-29741,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-29742,362,1,309.54,309.54,180.0,Farm-Fresh Salads & Grain Bowls,0.0,TAKEOUT,Dinner,0.0,1,2,3,123,1.9,Occasional Customers
CUST-29743,362,1,201.29,201.29,180.0,Signature Cocktails & Mocktails,0.0,TAKEOUT,Dinner,0.0,1,2,2,122,1.6,Occasional Customers
CUST-29744,56,3,540.28,180.09,111.5,Appetizers & Small Plates,0.3333,TAKEOUT,Lunch,0.0741,4,5,4,454,4.3,Frequent Customers
CUST-29745,185,3,754.99,251.66,28.0,Wood-Fired Pizzas & Pastas,0.3333,DRIVE_THRU,Dinner,0.0435,2,5,4,254,3.5,At-Risk Customers
CUST-29746,139,1,248.91,248.91,180.0,Prime Steaks & Butcher Cuts,1.0,TAKEOUT,Lunch,0.0,3,2,2,322,2.4,Occasional Customers
CUST-29747,215,1,202.8,202.8,180.0,Handcrafted Desserts & Pastries,0.0,DINE_IN,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-29748,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-29749,47,2,388.22,194.11,159.0,Handcrafted Desserts & Pastries,0.0,DELIVERY,Lunch,0.0,4,4,3,443,3.7,New Customers
CUST-29750,181,1,273.59,273.59,180.0,Artisanal Burgers & Handhelds,1.0,DELIVERY,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-29751,10,2,856.68,428.34,35.0,Chef Specials & Seafood,0.5,TAKEOUT,Dinner,0.0833,5,4,5,545,4.7,New Customers
CUST-29752,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-29753,48,2,532.54,266.27,202.0,Signature Cocktails & Mocktails,0.5,DELIVERY,Lunch,0.0667,4,4,4,444,4.0,New Customers
CUST-29754,87,6,1368.84,228.14,49.2,Wood-Fired Pizzas & Pastas,0.3333,TAKEOUT,Lunch,0.122,4,5,5,455,4.6,High-Value Loyal Customers
CUST-29755,77,2,401.97,200.99,116.0,Specialty Coffee & Beverages,0.0,DELIVERY,Lunch,0.0556,4,4,3,443,3.7,Occasional Customers
CUST-29756,244,1,224.76,224.76,180.0,Specialty Coffee & Beverages,0.0,DELIVERY,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-29757,86,4,859.77,214.94,82.0,Vegan & Plant-Based Creations,0.75,DRIVE_THRU,Dinner,0.0968,4,5,5,455,4.6,Promotion-Driven Customers
CUST-29758,31,4,921.66,230.42,91.3,Farm-Fresh Salads & Grain Bowls,0.5,DINE_IN,Lunch,0.125,5,5,5,555,5.0,Promotion-Driven Customers
CUST-29759,0,6,1507.82,251.3,49.4,Artisanal Burgers & Handhelds,0.3333,DINE_IN,Dinner,0.1304,5,5,5,555,5.0,High-Value Loyal Customers
CUST-29760,73,3,560.88,186.96,46.0,Handcrafted Desserts & Pastries,0.0,DRIVE_THRU,Dinner,0.087,4,5,4,454,4.3,Frequent Customers
CUST-29761,135,4,852.5,213.12,73.3,Specialty Coffee & Beverages,0.25,DELIVERY,Dinner,0.0909,3,5,5,355,4.2,Occasional Customers
CUST-29762,358,1,284.65,284.65,180.0,Wood-Fired Pizzas & Pastas,0.0,DRIVE_THRU,Dinner,0.0,1,2,2,122,1.6,Occasional Customers
CUST-29763,27,1,352.5,352.5,180.0,Vegan & Plant-Based Creations,0.0,DELIVERY,Dinner,0.0,5,2,3,523,3.5,New Customers
CUST-29764,74,3,971.5,323.83,73.0,Wood-Fired Pizzas & Pastas,0.3333,TAKEOUT,Dinner,0.0333,4,5,5,455,4.6,High-Value Loyal Customers
CUST-29765,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-29766,332,1,225.56,225.56,180.0,Signature Cocktails & Mocktails,0.0,DELIVERY,Dinner,0.0,1,2,2,122,1.6,Occasional Customers
CUST-29767,26,4,1041.08,260.27,49.0,Vegan & Plant-Based Creations,0.25,DINE_IN,Lunch,0.1,5,5,5,555,5.0,High-Value Loyal Customers
CUST-29768,61,2,411.77,205.89,4.0,Appetizers & Small Plates,0.5,DINE_IN,Dinner,0.0,4,4,3,443,3.7,Promotion-Driven Customers
CUST-29769,60,2,524.16,262.08,133.0,Farm-Fresh Salads & Grain Bowls,0.0,DINE_IN,Dinner,0.0435,4,4,4,444,4.0,New Customers
CUST-29770,223,1,299.79,299.79,180.0,Farm-Fresh Salads & Grain Bowls,1.0,DINE_IN,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-29771,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-29772,304,1,243.69,243.69,180.0,Specialty Coffee & Beverages,1.0,DINE_IN,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-29773,72,2,711.54,355.77,212.0,Wood-Fired Pizzas & Pastas,0.5,DINE_IN,Dinner,0.0435,4,4,4,444,4.0,Promotion-Driven Customers
CUST-29774,23,1,533.33,533.33,180.0,Signature Cocktails & Mocktails,0.0,DINE_IN,Dinner,0.0,5,2,4,524,3.8,New Customers
CUST-29775,196,2,539.22,269.61,152.0,Specialty Coffee & Beverages,0.5,DINE_IN,Lunch,0.0455,2,4,4,244,3.2,At-Risk Customers
CUST-29776,12,2,510.9,255.45,300.0,Artisanal Burgers & Handhelds,0.0,DELIVERY,Dinner,0.0,5,4,4,544,4.4,New Customers
CUST-29777,88,4,687.59,171.9,77.7,Specialty Coffee & Beverages,0.25,TAKEOUT,Dinner,0.0769,4,5,4,454,4.3,High-Value Loyal Customers
CUST-29778,363,1,249.82,249.82,180.0,Signature Cocktails & Mocktails,1.0,DINE_IN,Dinner,0.0,1,2,2,122,1.6,Occasional Customers
CUST-29779,229,1,192.08,192.08,180.0,Handcrafted Desserts & Pastries,0.0,DELIVERY,Lunch,0.0,2,2,2,222,2.0,Occasional Customers
CUST-29780,160,1,332.81,332.81,180.0,Specialty Coffee & Beverages,0.0,DRIVE_THRU,Lunch,0.0,3,2,3,323,2.7,Occasional Customers
CUST-29781,5,1,259.77,259.77,180.0,Wood-Fired Pizzas & Pastas,0.0,DRIVE_THRU,Lunch,0.0,5,2,2,522,3.2,New Customers
CUST-29782,141,1,71.31,71.31,180.0,Appetizers & Small Plates,0.0,DINE_IN,Lunch,0.0,3,2,1,321,2.1,Occasional Customers
CUST-29783,26,1,528.99,528.99,180.0,Prime Steaks & Butcher Cuts,0.0,DINE_IN,Dinner,0.0,5,2,4,524,3.8,New Customers
CUST-29784,80,2,883.23,441.62,55.0,Signature Cocktails & Mocktails,0.0,DINE_IN,Lunch,0.0,4,4,5,445,4.3,Occasional Customers
CUST-29785,267,1,254.34,254.34,180.0,Artisanal Burgers & Handhelds,0.0,DINE_IN,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-29786,300,1,347.37,347.37,180.0,Specialty Coffee & Beverages,0.0,TAKEOUT,Lunch,0.0,2,2,3,223,2.3,Occasional Customers
CUST-29787,34,1,156.42,156.42,180.0,Farm-Fresh Salads & Grain Bowls,1.0,DELIVERY,Dinner,0.0,5,2,2,522,3.2,New Customers
CUST-29788,6,6,1615.68,269.28,62.8,Appetizers & Small Plates,0.1667,TAKEOUT,Dinner,0.08,5,5,5,555,5.0,High-Value Loyal Customers
CUST-29789,15,3,789.69,263.23,130.5,Artisanal Burgers & Handhelds,1.0,DRIVE_THRU,Dinner,0.1667,5,5,5,555,5.0,Promotion-Driven Customers
CUST-29790,101,4,739.39,184.85,81.7,Specialty Coffee & Beverages,0.25,DINE_IN,Dinner,0.1667,3,5,4,354,3.9,High-Value Loyal Customers
CUST-29791,130,1,249.18,249.18,180.0,Handcrafted Desserts & Pastries,0.0,TAKEOUT,Dinner,0.0,3,2,2,322,2.4,Occasional Customers
CUST-29792,152,1,285.23,285.23,180.0,Signature Cocktails & Mocktails,0.0,TAKEOUT,Lunch,0.0,3,2,2,322,2.4,Occasional Customers
CUST-29793,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-29794,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-29795,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-29796,259,1,198.07,198.07,180.0,Wood-Fired Pizzas & Pastas,1.0,DRIVE_THRU,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-29797,242,1,417.33,417.33,180.0,Farm-Fresh Salads & Grain Bowls,0.0,DELIVERY,Lunch,0.0,2,2,3,223,2.3,Occasional Customers
CUST-29798,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-29799,138,1,255.01,255.01,180.0,Signature Cocktails & Mocktails,0.0,DINE_IN,Lunch,0.0,3,2,2,322,2.4,Occasional Customers
CUST-29800,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-29801,193,3,724.63,241.54,42.0,Artisanal Burgers & Handhelds,0.3333,DINE_IN,Dinner,0.0,2,5,4,254,3.5,At-Risk Customers
CUST-29802,112,1,299.12,299.12,180.0,Handcrafted Desserts & Pastries,1.0,DINE_IN,Lunch,0.0,3,2,2,322,2.4,Occasional Customers
CUST-29803,162,1,365.37,365.37,180.0,Handcrafted Desserts & Pastries,1.0,DINE_IN,Dinner,0.0,3,2,3,323,2.7,Occasional Customers
CUST-29804,136,1,333.6,333.6,180.0,Wood-Fired Pizzas & Pastas,0.0,TAKEOUT,Lunch,0.0,3,2,3,323,2.7,Occasional Customers
CUST-29805,144,2,449.34,224.67,133.0,Vegan & Plant-Based Creations,0.0,DELIVERY,Dinner,0.0,3,4,3,343,3.3,Occasional Customers
CUST-29806,48,4,978.42,244.61,83.3,Handcrafted Desserts & Pastries,0.25,DINE_IN,Lunch,0.0882,4,5,5,455,4.6,High-Value Loyal Customers
CUST-29807,18,3,624.22,208.07,93.0,Artisanal Burgers & Handhelds,0.3333,DINE_IN,Lunch,0.1053,5,5,4,554,4.7,High-Value Loyal Customers
CUST-29808,156,1,131.83,131.83,180.0,Vegan & Plant-Based Creations,1.0,DINE_IN,Dinner,0.0,3,2,2,322,2.4,Occasional Customers
CUST-29809,26,3,624.25,208.08,49.5,Signature Cocktails & Mocktails,0.0,DINE_IN,Dinner,0.08,5,5,4,554,4.7,High-Value Loyal Customers
CUST-29810,180,2,394.77,197.39,121.0,Farm-Fresh Salads & Grain Bowls,0.5,DRIVE_THRU,Dinner,0.0,2,4,3,243,2.9,At-Risk Customers
CUST-29811,177,2,476.57,238.29,181.0,Vegan & Plant-Based Creations,1.0,DRIVE_THRU,Dinner,0.0556,2,4,3,243,2.9,At-Risk Customers
CUST-29812,68,3,816.4,272.13,58.5,Wood-Fired Pizzas & Pastas,0.0,DELIVERY,Lunch,0.1379,4,5,5,455,4.6,High-Value Loyal Customers
CUST-29813,249,3,690.64,230.21,39.5,Signature Cocktails & Mocktails,0.3333,TAKEOUT,Lunch,0.0435,2,5,4,254,3.5,At-Risk Customers
CUST-29814,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-29815,32,1,209.52,209.52,180.0,Appetizers & Small Plates,1.0,DINE_IN,Dinner,0.0,5,2,2,522,3.2,New Customers
CUST-29816,42,2,690.93,345.47,154.0,Specialty Coffee & Beverages,0.0,DELIVERY,Lunch,0.05,4,4,4,444,4.0,New Customers
CUST-29817,200,1,401.08,401.08,180.0,Wood-Fired Pizzas & Pastas,1.0,DINE_IN,Lunch,0.0,2,2,3,223,2.3,Occasional Customers
