customer_id,customer_recency,customer_frequency,customer_monetary_value,average_order_value,promotion_sensitivity,first_order_date,last_order_date,lunch_orders,dinner_orders,late_night_orders,r_score,f_score,m_score,rfm_cell,rfm_composite_index
CUST-30802,228,3,844.53,281.51,0.3333,2025-01-12,2025-05-17,1,1,0,2,5,5,255,3.8
CUST-30803,133,2,560.16,280.08,0.5,2025-08-16,2025-08-20,2,0,0,3,4,4,344,3.6
CUST-30804,329,1,147.66,147.66,0.0,2025-02-05,2025-02-05,0,1,0,2,2,2,222,2.0
CUST-30805,128,4,792.59,198.15,0.25,2025-04-10,2025-08-25,4,0,0,3,5,5,355,4.2
CUST-30806,15,2,588.21,294.11,0.5,2025-05-13,2025-12-16,0,1,0,5,4,4,544,4.4
CUST-30807,110,4,1148.63,287.16,0.25,2025-04-19,2025-09-12,2,2,0,3,5,5,355,4.2
CUST-30808,159,1,302.95,302.95,0.0,2025-07-25,2025-07-25,0,0,0,3,2,2,322,2.4
CUST-30809,133,2,441.81,220.9,1.0,2025-01-04,2025-08-20,0,1,0,3,4,3,343,3.3
CUST-30810,175,2,524.71,262.36,0.5,2025-04-18,2025-07-09,0,2,0,2,4,4,244,3.2
CUST-30811,27,3,774.76,258.25,0.3333,2025-03-04,2025-12-04,2,1,0,5,5,5,555,5.0
CUST-30812,242,3,564.31,188.1,0.3333,2025-01-31,2025-05-03,1,1,1,2,5,4,254,3.5
CUST-30813,121,2,560.34,280.17,0.0,2025-02-11,2025-09-01,0,2,0,3,4,4,344,3.6
CUST-30814,133,3,736.22,245.41,0.3333,2025-03-19,2025-08-20,2,1,0,3,5,4,354,3.9
CUST-30815,33,5,1190.37,238.07,0.0,2025-01-14,2025-11-28,2,1,1,5,5,5,555,5.0
CUST-30816,206,3,835.54,278.51,0.3333,2025-02-22,2025-06-08,2,1,0,2,5,5,255,3.8
CUST-30817,24,2,469.18,234.59,0.5,2025-09-22,2025-12-07,2,0,0,5,4,3,543,4.1
CUST-30818,78,2,478.36,239.18,1.0,2025-10-03,2025-10-14,1,1,0,4,4,3,443,3.7
CUST-30819,44,2,648.83,324.41,0.0,2025-06-30,2025-11-17,1,1,0,4,4,4,444,4.0
CUST-30820,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30821,7,3,741.56,247.19,0.3333,2025-02-22,2025-12-24,0,2,1,5,5,4,554,4.7
CUST-30822,115,3,808.69,269.56,0.3333,2025-01-07,2025-09-07,2,1,0,3,5,5,355,4.2
CUST-30823,34,3,818.3,272.77,0.0,2025-01-10,2025-11-27,3,0,0,5,5,5,555,5.0
CUST-30824,259,2,648.33,324.17,0.5,2025-03-18,2025-04-16,2,0,0,2,4,4,244,3.2
CUST-30825,328,1,379.56,379.56,0.0,2025-02-06,2025-02-06,1,0,0,2,2,3,223,2.3
CUST-30826,289,1,333.12,333.12,0.0,2025-03-17,2025-03-17,1,0,0,2,2,3,223,2.3
CUST-30827,126,2,574.37,287.19,0.5,2025-03-16,2025-08-27,1,1,0,3,4,4,344,3.6
CUST-30828,92,3,849.13,283.04,0.3333,2025-06-20,2025-09-30,0,2,1,4,5,5,455,4.6
CUST-30829,216,2,644.61,322.31,0.0,2025-04-17,2025-05-29,2,0,0,2,4,4,244,3.2
CUST-30830,89,3,851.48,283.83,0.3333,2025-01-31,2025-10-03,2,1,0,4,5,5,455,4.6
CUST-30831,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30832,68,4,1044.58,261.15,0.5,2025-08-01,2025-10-24,3,0,1,4,5,5,455,4.6
CUST-30833,38,2,346.87,173.44,0.5,2025-07-07,2025-11-23,1,0,0,5,4,3,543,4.1
CUST-30834,109,1,233.78,233.78,0.0,2025-09-13,2025-09-13,1,0,0,3,2,2,322,2.4
CUST-30835,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30836,62,4,809.72,202.43,0.5,2025-02-02,2025-10-30,3,0,0,4,5,5,455,4.6
CUST-30837,209,1,323.1,323.1,1.0,2025-06-05,2025-06-05,1,0,0,2,2,3,223,2.3
CUST-30838,144,3,852.09,284.03,0.0,2025-01-18,2025-08-09,1,2,0,3,5,5,355,4.2
CUST-30839,116,1,153.68,153.68,0.0,2025-09-06,2025-09-06,1,0,0,3,2,2,322,2.4
CUST-30840,311,1,263.58,263.58,1.0,2025-02-23,2025-02-23,0,0,0,2,2,2,222,2.0
CUST-30841,73,4,943.3,235.83,0.5,2025-04-21,2025-10-19,2,0,0,4,5,5,455,4.6
CUST-30842,167,2,646.61,323.31,0.0,2025-02-03,2025-07-17,0,2,0,3,4,4,344,3.6
CUST-30843,77,1,93.46,93.46,1.0,2025-10-15,2025-10-15,0,1,0,4,2,1,421,2.5
CUST-30844,322,1,171.81,171.81,1.0,2025-02-12,2025-02-12,1,0,0,2,2,2,222,2.0
CUST-30845,5,2,445.03,222.52,0.0,2025-06-13,2025-12-26,0,1,0,5,4,3,543,4.1
CUST-30846,121,1,243.79,243.79,0.0,2025-09-01,2025-09-01,0,0,0,3,2,2,322,2.4
CUST-30847,253,2,408.62,204.31,0.5,2025-02-28,2025-04-22,1,0,0,2,4,3,243,2.9
CUST-30848,256,2,550.16,275.08,0.5,2025-03-01,2025-04-19,1,1,0,2,4,4,244,3.2
CUST-30849,27,5,1170.09,234.02,0.8,2025-01-29,2025-12-04,1,2,0,5,5,5,555,5.0
CUST-30850,7,2,576.88,288.44,1.0,2025-03-12,2025-12-24,0,1,0,5,4,4,544,4.4
CUST-30851,51,1,237.33,237.33,1.0,2025-11-10,2025-11-10,0,0,0,4,2,2,422,2.8
CUST-30852,362,1,232.59,232.59,1.0,2025-01-03,2025-01-03,0,1,0,1,2,2,122,1.6
CUST-30853,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30854,183,1,173.81,173.81,0.0,2025-07-01,2025-07-01,1,0,0,2,2,2,222,2.0
CUST-30855,33,2,504.56,252.28,0.0,2025-05-23,2025-11-28,1,1,0,5,4,3,543,4.1
CUST-30856,33,2,731.58,365.79,0.0,2025-02-01,2025-11-28,1,1,0,5,4,4,544,4.4
CUST-30857,0,3,623.3,207.77,0.3333,2025-04-28,2025-12-31,1,1,0,5,5,4,554,4.7
CUST-30858,58,2,498.61,249.31,0.0,2025-04-26,2025-11-03,2,0,0,4,4,3,443,3.7
CUST-30859,21,2,292.01,146.01,0.5,2025-06-09,2025-12-10,0,1,0,5,4,2,542,3.8
CUST-30860,45,1,355.57,355.57,0.0,2025-11-16,2025-11-16,1,0,0,4,2,3,423,3.1
CUST-30861,21,2,415.79,207.9,0.5,2025-04-30,2025-12-10,0,2,0,5,4,3,543,4.1
CUST-30862,208,3,1000.6,333.53,0.3333,2025-02-02,2025-06-06,1,1,0,2,5,5,255,3.8
CUST-30863,40,2,445.79,222.9,1.0,2025-04-22,2025-11-21,0,2,0,4,4,3,443,3.7
CUST-30864,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30865,275,1,350.52,350.52,0.0,2025-03-31,2025-03-31,0,0,1,2,2,3,223,2.3
CUST-30866,182,3,604.77,201.59,0.0,2025-02-22,2025-07-02,2,0,0,2,5,4,254,3.5
CUST-30867,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30868,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30869,94,3,907.91,302.64,0.0,2025-06-30,2025-09-28,2,1,0,4,5,5,455,4.6
CUST-30870,43,1,319.54,319.54,0.0,2025-11-18,2025-11-18,0,1,0,4,2,3,423,3.1
CUST-30871,141,4,712.59,178.15,0.25,2025-01-04,2025-08-12,3,0,0,3,5,4,354,3.9
CUST-30872,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30873,46,3,589.85,196.62,0.3333,2025-05-23,2025-11-15,0,3,0,4,5,4,454,4.3
CUST-30874,21,2,313.5,156.75,0.0,2025-11-07,2025-12-10,0,1,0,5,4,3,543,4.1
CUST-30875,167,1,377.97,377.97,0.0,2025-07-17,2025-07-17,0,1,0,3,2,3,323,2.7
CUST-30876,40,2,543.8,271.9,0.0,2025-07-24,2025-11-21,1,0,0,4,4,4,444,4.0
CUST-30877,15,3,585.78,195.26,0.0,2025-07-13,2025-12-16,0,1,0,5,5,4,554,4.7
CUST-30878,117,3,759.88,253.29,0.6667,2025-05-16,2025-09-05,1,0,0,3,5,4,354,3.9
CUST-30879,16,2,457.2,228.6,0.5,2025-04-04,2025-12-15,1,1,0,5,4,3,543,4.1
CUST-30880,3,3,691.27,230.42,0.6667,2025-06-01,2025-12-28,2,1,0,5,5,4,554,4.7
CUST-30881,202,2,484.95,242.48,0.0,2025-04-09,2025-06-12,1,0,0,2,4,3,243,2.9
CUST-30882,155,2,638.98,319.49,0.5,2025-06-04,2025-07-29,1,0,0,3,4,4,344,3.6
CUST-30883,43,3,1010.21,336.74,0.3333,2025-02-10,2025-11-18,1,1,0,4,5,5,455,4.6
CUST-30884,63,2,598.03,299.02,0.5,2025-08-28,2025-10-29,0,2,0,4,4,4,444,4.0
CUST-30885,6,2,430.17,215.08,0.5,2025-08-14,2025-12-25,0,1,1,5,4,3,543,4.1
CUST-30886,265,2,624.47,312.24,0.5,2025-01-26,2025-04-10,1,1,0,2,4,4,244,3.2
CUST-30887,19,1,71.44,71.44,0.0,2025-12-12,2025-12-12,0,1,0,5,2,1,521,2.9
CUST-30888,296,1,215.06,215.06,1.0,2025-03-10,2025-03-10,0,1,0,2,2,2,222,2.0
CUST-30889,296,2,436.4,218.2,1.0,2025-01-30,2025-03-10,1,0,0,2,4,3,243,2.9
CUST-30890,141,3,964.46,321.49,0.0,2025-03-04,2025-08-12,2,1,0,3,5,5,355,4.2
CUST-30891,275,1,255.71,255.71,0.0,2025-03-31,2025-03-31,0,0,0,2,2,2,222,2.0
CUST-30892,46,4,1485.53,371.38,0.25,2025-02-14,2025-11-15,1,3,0,4,5,5,455,4.6
CUST-30893,35,1,261.56,261.56,0.0,2025-11-26,2025-11-26,0,1,0,5,2,2,522,3.2
CUST-30894,17,2,698.91,349.46,0.5,2025-01-26,2025-12-14,1,0,0,5,4,4,544,4.4
CUST-30895,26,4,1059.44,264.86,0.25,2025-05-24,2025-12-05,1,2,0,5,5,5,555,5.0
CUST-30896,59,2,740.35,370.17,1.0,2025-10-19,2025-11-02,1,1,0,4,4,4,444,4.0
CUST-30897,158,2,510.08,255.04,0.0,2025-07-08,2025-07-26,0,1,0,3,4,4,344,3.6
CUST-30898,82,4,1158.75,289.69,0.5,2025-03-20,2025-10-10,1,3,0,4,5,5,455,4.6
CUST-30899,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30900,53,4,1125.92,281.48,0.0,2025-01-01,2025-11-08,1,3,0,4,5,5,455,4.6
CUST-30901,255,1,470.18,470.18,0.0,2025-04-20,2025-04-20,0,1,0,2,2,3,223,2.3
CUST-30902,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30903,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30904,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30905,173,2,480.7,240.35,0.5,2025-03-31,2025-07-11,2,0,0,3,4,3,343,3.3
CUST-30906,164,1,167.83,167.83,0.0,2025-07-20,2025-07-20,1,0,0,3,2,2,322,2.4
CUST-30907,32,2,265.5,132.75,0.0,2025-09-20,2025-11-29,1,1,0,5,4,2,542,3.8
CUST-30908,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30909,52,4,1080.83,270.21,0.25,2025-04-13,2025-11-09,0,1,0,4,5,5,455,4.6
CUST-30910,33,1,318.2,318.2,0.0,2025-11-28,2025-11-28,0,0,0,5,2,3,523,3.5
CUST-30911,209,1,206.15,206.15,0.0,2025-06-05,2025-06-05,0,1,0,2,2,2,222,2.0
CUST-30912,24,2,403.89,201.95,0.5,2025-01-18,2025-12-07,1,1,0,5,4,3,543,4.1
CUST-30913,136,4,1043.3,260.83,0.75,2025-04-18,2025-08-17,1,2,0,3,5,5,355,4.2
CUST-30914,114,1,801.12,801.12,0.0,2025-09-08,2025-09-08,0,1,0,3,2,5,325,3.3
CUST-30915,200,1,164.53,164.53,0.0,2025-06-14,2025-06-14,0,1,0,2,2,2,222,2.0
CUST-30916,7,3,664.05,221.35,0.0,2025-07-23,2025-12-24,1,1,0,5,5,4,554,4.7
CUST-30917,23,2,599.05,299.53,0.0,2025-05-24,2025-12-08,0,1,0,5,4,4,544,4.4
CUST-30918,71,2,987.69,493.85,0.5,2025-05-04,2025-10-21,2,0,0,4,4,5,445,4.3
CUST-30919,62,1,109.04,109.04,1.0,2025-10-30,2025-10-30,1,0,0,4,2,1,421,2.5
CUST-30920,297,1,388.51,388.51,0.0,2025-03-09,2025-03-09,0,1,0,2,2,3,223,2.3
CUST-30921,54,2,767.64,383.82,0.5,2025-03-08,2025-11-07,0,1,0,4,4,4,444,4.0
CUST-30922,176,2,628.73,314.37,0.0,2025-06-28,2025-07-08,1,0,0,2,4,4,244,3.2
CUST-30923,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30924,146,2,634.33,317.16,0.5,2025-07-17,2025-08-07,1,0,0,3,4,4,344,3.6
CUST-30925,92,4,1003.19,250.8,0.5,2025-01-11,2025-09-30,3,1,0,4,5,5,455,4.6
CUST-30926,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30927,55,2,456.22,228.11,1.0,2025-06-22,2025-11-06,0,1,0,4,4,3,443,3.7
CUST-30928,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30929,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30930,149,2,410.53,205.27,1.0,2025-07-22,2025-08-04,0,1,0,3,4,3,343,3.3
CUST-30931,291,1,136.91,136.91,1.0,2025-03-15,2025-03-15,1,0,0,2,2,2,222,2.0
CUST-30932,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30933,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30934,64,2,493.81,246.91,0.5,2025-04-24,2025-10-28,2,0,0,4,4,3,443,3.7
CUST-30935,206,1,57.63,57.63,0.0,2025-06-08,2025-06-08,0,0,0,2,2,1,221,1.7
CUST-30936,8,5,1321.01,264.2,0.4,2025-04-25,2025-12-23,1,2,0,5,5,5,555,5.0
CUST-30937,123,2,647.77,323.89,0.0,2025-07-13,2025-08-30,1,1,0,3,4,4,344,3.6
CUST-30938,86,2,599.15,299.58,0.5,2025-04-23,2025-10-06,1,1,0,4,4,4,444,4.0
CUST-30939,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30940,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30941,19,2,845.94,422.97,1.0,2025-11-28,2025-12-12,1,1,0,5,4,5,545,4.7
CUST-30942,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30943,158,2,585.07,292.53,0.5,2025-04-07,2025-07-26,1,0,0,3,4,4,344,3.6
CUST-30944,88,3,1045.28,348.43,0.3333,2025-06-06,2025-10-04,0,2,0,4,5,5,455,4.6
CUST-30945,111,3,796.72,265.57,0.3333,2025-02-22,2025-09-11,2,1,0,3,5,5,355,4.2
CUST-30946,135,2,533.03,266.52,0.5,2025-07-30,2025-08-18,0,2,0,3,4,4,344,3.6
CUST-30947,227,1,237.78,237.78,0.0,2025-05-18,2025-05-18,1,0,0,2,2,2,222,2.0
CUST-30948,25,7,1678.32,239.76,0.5714,2025-03-06,2025-12-06,3,1,0,5,5,5,555,5.0
CUST-30949,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30950,116,2,494.99,247.5,0.5,2025-04-05,2025-09-06,1,0,0,3,4,3,343,3.3
CUST-30951,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30952,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30953,37,3,827.66,275.89,0.3333,2025-03-12,2025-11-24,0,3,0,5,5,5,555,5.0
CUST-30954,271,1,162.29,162.29,0.0,2025-04-04,2025-04-04,1,0,0,2,2,2,222,2.0
CUST-30955,339,1,101.92,101.92,1.0,2025-01-26,2025-01-26,0,0,0,1,2,1,121,1.3
CUST-30956,1,2,655.15,327.58,0.0,2025-12-21,2025-12-30,0,2,0,5,4,4,544,4.4
CUST-30957,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30958,285,1,453.54,453.54,0.0,2025-03-21,2025-03-21,1,0,0,2,2,3,223,2.3
CUST-30959,29,4,1034.67,258.67,0.75,2025-02-20,2025-12-02,1,2,0,5,5,5,555,5.0
CUST-30960,10,2,370.91,185.45,0.5,2025-12-21,2025-12-21,0,2,0,5,4,3,543,4.1
CUST-30961,110,1,358.5,358.5,0.0,2025-09-12,2025-09-12,0,1,0,3,2,3,323,2.7
CUST-30962,56,2,625.24,312.62,0.0,2025-06-02,2025-11-05,1,0,0,4,4,4,444,4.0
CUST-30963,32,2,301.81,150.91,0.5,2025-06-27,2025-11-29,0,1,0,5,4,2,542,3.8
CUST-30964,194,2,327.49,163.75,0.5,2025-05-27,2025-06-20,0,1,0,2,4,3,243,2.9
CUST-30965,163,1,241.38,241.38,1.0,2025-07-21,2025-07-21,1,0,0,3,2,2,322,2.4
CUST-30966,165,2,342.7,171.35,0.5,2025-04-18,2025-07-19,2,0,0,3,4,3,343,3.3
CUST-30967,211,2,477.37,238.69,0.5,2025-04-19,2025-06-03,1,0,0,2,4,3,243,2.9
CUST-30968,89,3,1058.95,352.98,0.3333,2025-06-13,2025-10-03,3,0,0,4,5,5,455,4.6
CUST-30969,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30970,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30971,295,1,391.34,391.34,0.0,2025-03-11,2025-03-11,1,0,0,2,2,3,223,2.3
CUST-30972,103,1,410.2,410.2,0.0,2025-09-19,2025-09-19,1,0,0,3,2,3,323,2.7
CUST-30973,222,2,511.46,255.73,0.0,2025-01-06,2025-05-23,2,0,0,2,4,4,244,3.2
CUST-30974,4,2,470.92,235.46,0.5,2025-02-26,2025-12-27,1,0,0,5,4,3,543,4.1
CUST-30975,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30976,241,1,296.94,296.94,1.0,2025-05-04,2025-05-04,1,0,0,2,2,2,222,2.0
CUST-30977,59,4,1150.99,287.75,0.0,2025-03-09,2025-11-02,1,2,0,4,5,5,455,4.6
CUST-30978,7,1,137.45,137.45,1.0,2025-12-24,2025-12-24,0,0,0,5,2,2,522,3.2
CUST-30979,290,1,217.51,217.51,1.0,2025-03-16,2025-03-16,0,1,0,2,2,2,222,2.0
CUST-30980,171,2,538.14,269.07,0.5,2025-04-14,2025-07-13,0,2,0,3,4,4,344,3.6
CUST-30981,264,1,235.4,235.4,0.0,2025-04-11,2025-04-11,0,1,0,2,2,2,222,2.0
CUST-30982,243,2,393.53,196.77,0.0,2025-04-08,2025-05-02,1,1,1,2,4,3,243,2.9
CUST-30983,234,1,249.51,249.51,1.0,2025-05-11,2025-05-11,1,0,0,2,2,2,222,2.0
CUST-30984,152,2,366.27,183.14,0.0,2025-07-28,2025-08-01,0,1,0,3,4,3,343,3.3
CUST-30985,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30986,15,1,604.61,604.61,0.0,2025-12-16,2025-12-16,0,1,0,5,2,4,524,3.8
CUST-30987,178,4,1302.7,325.67,0.5,2025-03-02,2025-07-06,0,2,0,2,5,5,255,3.8
CUST-30988,45,4,457.02,114.26,0.25,2025-06-03,2025-11-16,2,1,0,4,5,3,453,4.0
CUST-30989,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30990,141,2,731.31,365.66,1.0,2025-07-10,2025-08-12,0,0,0,3,4,4,344,3.6
CUST-30991,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30992,47,5,1518.99,303.8,0.6,2025-04-01,2025-11-14,1,2,0,4,5,5,455,4.6
CUST-30993,123,1,299.73,299.73,0.0,2025-08-30,2025-08-30,0,0,0,3,2,2,322,2.4
CUST-30994,10,3,554.57,184.86,0.6667,2025-06-02,2025-12-21,3,0,0,5,5,4,554,4.7
CUST-30995,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-30996,49,2,781.97,390.99,0.0,2025-11-02,2025-11-12,0,2,0,4,4,5,445,4.3
CUST-30997,136,3,649.69,216.56,0.3333,2025-04-25,2025-08-17,3,0,0,3,5,4,354,3.9
CUST-30998,286,1,224.94,224.94,0.0,2025-03-20,2025-03-20,0,1,0,2,2,2,222,2.0
CUST-30999,213,2,680.09,340.04,0.0,2025-03-07,2025-06-01,0,1,0,2,4,4,244,3.2
CUST-31000,4,2,912.34,456.17,0.0,2025-04-24,2025-12-27,0,1,0,5,4,5,545,4.7
CUST-31001,37,3,629.33,209.78,0.3333,2025-05-19,2025-11-24,0,3,0,5,5,4,554,4.7
CUST-31002,44,3,969.49,323.16,0.0,2025-04-16,2025-11-17,2,1,0,4,5,5,455,4.6
CUST-31003,161,2,513.67,256.84,0.5,2025-05-03,2025-07-23,0,2,0,3,4,4,344,3.6
CUST-31004,127,1,262.97,262.97,1.0,2025-08-26,2025-08-26,1,0,0,3,2,2,322,2.4
CUST-31005,285,1,325.12,325.12,0.0,2025-03-21,2025-03-21,0,1,0,2,2,3,223,2.3
CUST-31006,354,1,106.62,106.62,0.0,2025-01-11,2025-01-11,0,1,0,1,2,1,121,1.3
CUST-31007,0,2,543.16,271.58,0.0,2025-09-27,2025-12-31,0,1,0,5,4,4,544,4.4
CUST-31008,63,1,302.24,302.24,1.0,2025-10-29,2025-10-29,0,1,0,4,2,2,422,2.8
CUST-31009,177,1,100.12,100.12,0.0,2025-07-07,2025-07-07,0,1,0,2,2,1,221,1.7
CUST-31010,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-31011,123,1,238.45,238.45,0.0,2025-08-30,2025-08-30,0,1,0,3,2,2,322,2.4
CUST-31012,24,3,993.97,331.32,0.0,2025-06-15,2025-12-07,1,1,0,5,5,5,555,5.0
CUST-31013,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-31014,15,3,872.74,290.91,0.0,2025-04-24,2025-12-16,2,1,0,5,5,5,555,5.0
CUST-31015,6,3,850.89,283.63,0.3333,2025-01-08,2025-12-25,0,3,0,5,5,5,555,5.0
CUST-31016,4,3,395.24,131.75,0.6667,2025-03-02,2025-12-27,1,1,0,5,5,3,553,4.4
CUST-31017,39,3,708.6,236.2,0.3333,2025-04-20,2025-11-22,2,1,0,4,5,4,454,4.3
CUST-31018,104,1,132.04,132.04,1.0,2025-09-18,2025-09-18,0,1,0,3,2,2,322,2.4
CUST-31019,168,2,627.66,313.83,0.5,2025-06-18,2025-07-16,1,1,0,3,4,4,344,3.6
CUST-31020,11,1,202.07,202.07,1.0,2025-12-20,2025-12-20,0,1,0,5,2,2,522,3.2
CUST-31021,97,1,99.04,99.04,0.0,2025-09-25,2025-09-25,1,0,0,3,2,1,321,2.1
CUST-31022,129,1,206.86,206.86,0.0,2025-08-24,2025-08-24,0,1,0,3,2,2,322,2.4
CUST-31023,172,2,582.77,291.39,0.0,2025-06-07,2025-07-12,1,1,0,3,4,4,344,3.6
CUST-31024,15,4,673.99,168.5,0.5,2025-06-21,2025-12-16,2,1,0,5,5,4,554,4.7
CUST-31025,185,2,918.98,459.49,0.5,2025-05-28,2025-06-29,0,2,0,2,4,5,245,3.5
CUST-31026,4,3,920.09,306.7,0.6667,2025-04-25,2025-12-27,1,1,0,5,5,5,555,5.0
CUST-31027,85,2,524.03,262.02,0.0,2025-01-26,2025-10-07,1,1,0,4,4,4,444,4.0
CUST-31028,178,2,359.85,179.93,0.0,2025-03-30,2025-07-06,1,1,0,2,4,3,243,2.9
CUST-31029,214,1,295.54,295.54,0.0,2025-05-31,2025-05-31,1,0,0,2,2,2,222,2.0
CUST-31030,9,2,563.16,281.58,0.0,2025-07-06,2025-12-22,1,0,0,5,4,4,544,4.4
CUST-31031,107,2,557.69,278.85,0.0,2025-01-06,2025-09-15,0,2,0,3,4,4,344,3.6
CUST-31032,94,4,1366.88,341.72,0.75,2025-01-01,2025-09-28,2,2,0,4,5,5,455,4.6
CUST-31033,41,1,214.55,214.55,0.0,2025-11-20,2025-11-20,0,1,0,4,2,2,422,2.8
CUST-31034,128,2,715.46,357.73,0.0,2025-08-12,2025-08-25,1,0,0,3,4,4,344,3.6
CUST-31035,28,4,666.73,166.68,0.5,2025-04-22,2025-12-03,0,2,1,5,5,4,554,4.7
CUST-31036,101,1,208.9,208.9,0.0,2025-09-21,2025-09-21,1,0,0,3,2,2,322,2.4
CUST-31037,28,3,1089.12,363.04,0.3333,2025-05-20,2025-12-03,1,1,0,5,5,5,555,5.0
CUST-31038,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-31039,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-31040,244,2,1018.73,509.37,0.5,2025-04-22,2025-05-01,1,1,0,2,4,5,245,3.5
CUST-31041,59,2,403.64,201.82,0.0,2025-10-31,2025-11-02,1,1,1,4,4,3,443,3.7
CUST-31042,228,1,289.7,289.7,0.0,2025-05-17,2025-05-17,1,0,0,2,2,2,222,2.0
CUST-31043,21,1,176.03,176.03,0.0,2025-12-10,2025-12-10,1,0,0,5,2,2,522,3.2
CUST-31044,122,1,438.91,438.91,0.0,2025-08-31,2025-08-31,1,0,0,3,2,3,323,2.7
CUST-31045,25,2,351.47,175.73,0.5,2025-09-20,2025-12-06,0,2,1,5,4,3,543,4.1
CUST-31046,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-31047,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-31048,131,3,915.1,305.03,0.3333,2025-02-25,2025-08-22,2,0,0,3,5,5,355,4.2
CUST-31049,57,4,1208.75,302.19,0.25,2025-01-22,2025-11-04,4,0,0,4,5,5,455,4.6
CUST-31050,54,1,314.28,314.28,0.0,2025-11-07,2025-11-07,0,1,0,4,2,3,423,3.1
CUST-31051,248,4,1058.8,264.7,0.25,2025-01-01,2025-04-27,2,0,0,2,5,5,255,3.8
CUST-31052,163,2,507.64,253.82,0.5,2025-03-19,2025-07-21,1,0,0,3,4,4,344,3.6
CUST-31053,61,2,776.56,388.28,0.0,2025-01-20,2025-10-31,1,1,0,4,4,5,445,4.3
CUST-31054,29,5,1360.21,272.04,0.6,2025-04-08,2025-12-02,3,2,0,5,5,5,555,5.0
CUST-31055,134,2,593.54,296.77,0.5,2025-02-25,2025-08-19,1,1,0,3,4,4,344,3.6
CUST-31056,74,1,160.71,160.71,0.0,2025-10-18,2025-10-18,0,1,0,4,2,2,422,2.8
CUST-31057,50,2,475.19,237.6,0.5,2025-08-01,2025-11-11,1,1,0,4,4,3,443,3.7
CUST-31058,17,3,894.04,298.01,0.3333,2025-04-01,2025-12-14,2,1,0,5,5,5,555,5.0
CUST-31059,250,1,174.81,174.81,0.0,2025-04-25,2025-04-25,0,1,0,2,2,2,222,2.0
CUST-31060,16,7,1989.53,284.22,0.4286,2025-03-28,2025-12-15,3,3,0,5,5,5,555,5.0
CUST-31061,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
